m_obs1,asym_se_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_se_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_se_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_se_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_se_full,sigma_hat_full,ci_len_full
1.7293241901770025,0.1000785175543947,0.9509088907763912,0.3730421094410638,1.623048471080922,0.1020594700084885,0.9552900799823544,0.3821788623727481,1.7293241901769938,0.0837316951525509,1.1365535111263767,0.3730421094410641,1.633424278798472,0.0871161207394549,1.1300275231305974,0.3858918764602089,1.616172678901338,0.082302909627822,0.945954372440634,0.3051851971772742
1.495718028076211,0.0964413454971588,1.0119118276363834,0.3825463121650027,1.5323474831514248,0.0944730927383296,1.0215410033940997,0.3783049491927023,1.4957180280762212,0.0806886186826349,1.2094659665148593,0.3825463121650032,1.5385524339310317,0.0808527418856723,1.2054793140103326,0.3820609060830324,1.5643506210699547,0.0811163836021741,1.0136286672437376,0.3223038933465283
1.494034750545595,0.1000954279765408,1.032110810193482,0.404966085717285,1.4806692746375674,0.0993757399681665,1.038369094047756,0.404492259781023,1.517135081983109,0.0839279134516374,1.214771009701514,0.399649185187379,1.474375173665474,0.084923568797315,1.2157468133451974,0.4047151510489628,1.5061325018336684,0.0830792030781046,1.0327693464296717,0.3363363043462136
1.235695295957229,0.0993325250628491,0.9477758041314568,0.3690414768176249,1.205360079905216,0.0980249556710153,0.9648294205724444,0.3707364433379576,1.2584111680472454,0.0833167657113025,1.115304484814829,0.3642536714659983,1.202633767559255,0.083511200258935,1.1269082018090728,0.3689022907469553,1.2384961604334035,0.083375166679695,0.9490595770698332,0.3101760620118005
1.4397015685093313,0.0988547599936337,0.9477375778356608,0.3672516650525252,1.486951583407235,0.0990671281856776,0.9780411817955524,0.3798086068204985,1.439701568509333,0.082707826119293,1.1327630671704634,0.3672516650525242,1.5193087688786724,0.0856896320609414,1.1171421090880649,0.3752448901075418,1.485448861896019,0.0857390621643289,0.9487563254672852,0.3188684126771378
1.4679936523000932,0.1017568607114877,1.0053366453339874,0.4010082431146543,1.4932214248744604,0.0979630387444134,0.9853641522243862,0.3783877720652464,1.477962230931581,0.0851755390894014,1.1853931815090657,0.3957814201001978,1.5065040481909084,0.0833075391921782,1.1533754876565918,0.3766457835918606,1.451454513045465,0.0838376820444565,0.9728628539034871,0.3197193861175165
1.5991503316013398,0.0944236368010321,1.0293130276526352,0.3809835987606886,1.48185439558396,0.0898639444868862,0.9887140472334278,0.3482845975468278,1.58806397946381,0.0790677871966206,1.2104080603798613,0.3751539111337958,1.490585731326351,0.0761438537064704,1.1439545566785154,0.3414457507083843,1.5549567879960675,0.0799308920220369,1.0046690498074105,0.3147862615073971
1.5004886086452036,0.1015842261014191,1.0135271284302738,0.4035893901935534,1.5088791345386858,0.0930380510946237,1.0230587971660998,0.3731120586950733,1.47125642414846,0.085177412828127,1.1712344493327358,0.3910626772200992,1.4763422673235151,0.079084797212994,1.167294987667478,0.3618692770036428,1.523317584601535,0.0803274431728223,1.049532246524397,0.3304743955555175
1.479376110757928,0.0910666915968938,1.014130864247625,0.3620192348904206,1.5032933573194074,0.0929072953127931,1.0017184383957796,0.3648157433450461,1.4793761107579355,0.0761918606078278,1.2121182225577758,0.3620192348904212,1.5061677675053589,0.0796658970876704,1.1319485982377884,0.3534900905173951,1.465051726396368,0.0778277445186747,1.0011598773821115,0.3054330069179234
1.541076145728838,0.1053063760718274,1.057120204198801,0.4363722526939363,1.7056642439520735,0.0981467308937051,1.0309470940289938,0.3966343326701136,1.5618878898068569,0.0882843271926518,1.2232816494619905,0.4233388826740317,1.7011228407877232,0.0843535359352614,1.201164897968121,0.3971769266755792,1.583079524893264,0.0835318292189248,1.0125137937269826,0.3315362546852541
1.6437274718809507,0.1001652346413173,1.003676722138708,0.3940841348365231,1.590056468088318,0.096100745965472,1.0183923521351452,0.3836365481836827,1.6437274718809531,0.0838042478727966,1.1996231328231504,0.394084134836524,1.580272965679114,0.0818442355328981,1.1788761467926838,0.378211180880179,1.6009750062403532,0.0822596516043852,1.005201287272108,0.324129074061228
1.5429346287720918,0.1071651644355433,0.9755484710532588,0.4098081338168393,1.472718141260594,0.1022922283714213,0.9685388888974432,0.3883629483505792,1.5429346287721182,0.0896608093201705,1.1660034423952803,0.4098081338168407,1.4741341247783537,0.0869303724539233,1.1385462103713502,0.3879719155984573,1.526579715956553,0.0871035864011328,1.0045496756804146,0.3429932248250386
