m_obs1,asym_se_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_se_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_se_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_se_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_se_full,sigma_hat_full,ci_len_full
3.98276069517099,0.047899071663635,2.18269956678056,0.895325714143135,4.06160575422121,0.0481628942610199,2.15544558409267,0.766652541590314,3.98240732879549,0.0478990716636351,2.60976814899177,0.975688025272762,4.05175802676328,0.0478093786139707,2.51828495905275,0.794520851379489,4.01219848283545,0.0509216154667204,2.18473789650141,0.754319412888074
3.61728701453998,0.04647183535072,1.9187473525129,0.666920304123002,3.78063049488129,0.0468434540746826,2.37729941907999,0.818108743171196,3.61748280103265,0.04647183535072,2.29348598150247,0.735204997690173,3.79889611598304,0.0471336772390169,2.84087050267948,0.946502590372946,3.76179125514271,0.0498426300218585,2.51243579161154,0.858456896029678
4.28535614301602,0.0461442309763659,2.91508124930692,0.957515475792073,4.21119210960457,0.0470061000624879,2.61527706338993,0.980131674722833,4.28531848893264,0.0461442309763656,3.48416716035151,1.060450272635,4.2143185191667,0.0471978326821127,3.13043045722699,1.09108411373456,4.30287562449773,0.0494627224826373,3.70125832207908,1.19083747568462
3.85561946720322,0.0478750978104218,2.42245395326279,0.854246465619878,3.81754221058951,0.0479254920942237,2.63734735756328,0.948136526203603,3.85547659932208,0.0478750978104215,2.89576115236532,0.943122319647298,3.81747424131305,0.0477550749543604,3.09168532888874,1.06864058238942,3.82143856091715,0.0511504328704951,2.61273220307878,0.895626566591424
3.45386464332779,0.0477894559740219,3.21462280626906,1.3493927489372,3.67553768385451,0.0472660943903624,3.05071506048273,1.1457322096619,3.45223023615369,0.0477894559740218,3.84280339393384,1.46718615121316,3.65722352615071,0.0471087478453776,4.01395420557283,1.29864316281359,3.54429173314008,0.0507601200924739,2.860575381382,1.01383136691964
3.97601044621599,0.0475013894670117,2.2728847399882,0.898428183203399,4.04430625052334,0.0471027684496534,5.8961750726288,1.93776100696219,3.97601182796743,0.0475013894670117,2.71685675498837,0.981138634644563,4.02938553817615,0.0467102191331778,6.81041536390226,2.16553026430157,3.99397546372572,0.0502764404087218,5.08922223314115,1.70579785175026
4.18220954177528,0.0461701755218659,2.0122798348194,0.789490259339807,4.1544873334709,0.0484024118675877,1.90899470124611,0.837564422879119,4.18207316919903,0.046170175521866,2.40522877671613,0.86062432086,4.15866655062646,0.0480009254295683,2.24019459943692,0.878445196612854,4.03415271330982,0.0505712067796982,1.99019352261682,0.666291504279658
3.76269730662747,0.047963374419051,2.45376158724082,0.847438629282746,3.62408270138259,0.0488237381314777,2.80854510826414,1.10827150018382,3.76320686126995,0.047963374419051,2.93315859883654,0.937617899217202,3.5641485967437,0.0487488395189882,3.38973350597819,1.18226797595068,3.70487094663912,0.0503355776200464,2.62566779619262,0.887656545648132
3.97996784359791,0.0461774686077327,2.23079875239059,0.867096451658931,3.9173887740784,0.0470047935726591,2.36645291277212,0.883480653983931,3.98064945316325,0.0461774686077325,2.6667500801868,0.946084713637873,3.92984020118259,0.0462723547369573,2.77489773532835,0.974390913976356,4.15430618281674,0.0499251867678921,2.76912161558786,0.946642797960779
3.83463243658139,0.0444388207920498,2.41904299661124,0.862659434264492,3.85995159875398,0.0455886836458494,2.84191970778757,0.966586382143605,3.83461546037853,0.0444388207920498,2.88091372697765,0.967481203860836,3.86365365891839,0.0453655364668432,3.1391113010538,1.02744266885976,3.89508284656337,0.0475866506594623,2.69051895777034,0.824763641017319
