m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
3.988218339760557,4.496484568743213,4.085831901033612,2.483612356844141,4.064682200997373,5.141806761859597,4.17195763781726,2.704569172983536,3.95613786571193,3.9054017941502255,3.301275854527929,4.716108363611327
4.355588931867672,3.1204097639984205,4.557371340798689,2.513743476469452,4.406069992665529,3.5173824598445766,4.61039194861261,2.785460820631295,4.5153797398246605,2.818727186518445,3.301275854527929,4.716108363611327
4.856036959296639,2.37007000098741,4.764389437973891,2.2002919020152976,4.864417273839474,2.621005733801396,4.798145004425455,2.3631939674017413,4.696142512098592,2.207708702290778,3.301275854527929,4.716108363611327
3.9959916112008527,2.627783759995602,4.011870230854913,2.9481450743546973,4.084672956061689,2.9056910720668165,4.036932090298903,3.305949342784757,4.092319948743455,2.9254214150173805,3.301275854527929,4.716108363611327
4.294795113361698,3.353547379675617,4.141786851913676,3.18101188572842,4.328159431163619,3.776940569725893,4.16333090190501,3.55479551150314,4.214976952076171,3.137551051197495,3.301275854527929,4.716108363611327
4.107185206782866,3.448670497078582,4.272354171900005,3.263994169505015,4.174351419927355,3.943619197934545,4.294047059690675,3.646441559640218,4.3274430440546405,3.197174227598415,3.301275854527929,4.716108363611327
4.203827354756231,3.29532069989826,4.19004713224961,3.73387195871403,4.250418773215538,3.766106833558383,4.255229892973045,4.163554988673253,4.328046862131626,3.3061203067487464,3.301275854527929,4.716108363611327
4.609694002830393,2.3183689502391056,4.728964530159741,2.543952049854312,4.65082812780142,2.577606290122543,4.7789719453814055,2.821927942092643,4.64229156529022,2.329900822822724,3.301275854527929,4.716108363611327
4.265513307103232,2.939608548028892,4.123701831389683,3.0588170164059973,4.293158368073051,3.306608938631907,4.14917921487414,3.4164820098435515,4.231742545923217,2.848379535106125,3.301275854527929,4.716108363611327
4.298996669993108,2.6167707391142865,4.203196075251084,2.6493981030351903,4.374004539075881,2.931503586837933,4.246456747980028,3.0536605697384207,4.092757023779926,3.1149127282898945,3.301275854527929,4.716108363611327
4.34585738043454,3.42440743695525,4.644656560147061,3.0737176995494475,4.388929548157338,3.9074168706276926,4.74165100467281,3.484372430808176,4.593240128739011,3.0230842589902926,3.301275854527929,4.716108363611327
3.824616354982172,4.530568977211081,3.9185685703210047,4.24262469914792,3.877909557342795,5.215785748652389,3.9651568763103695,4.788227896725687,3.9910173935018376,4.009198026288496,3.301275854527929,4.716108363611327
4.297962645346194,2.693879539302225,3.8324362386504216,4.660864078925296,4.379661927944007,2.974632061386723,3.8977886527900263,5.282938011143135,3.8754275085242034,4.083808414341869,3.301275854527929,4.716108363611327
4.157429858951656,2.901681162187907,4.263989908103602,2.9990395861564143,4.215879133020827,3.2270125882582645,4.315568414770413,3.311922133441065,4.31307422756496,3.014209882573758,3.301275854527929,4.716108363611327
3.95512272433938,3.4637850180844287,3.938379113785056,4.3976688382408105,4.040403836401747,3.93909337070166,4.011555648840062,4.897540164111718,4.107317843990408,3.874554431740711,3.301275854527929,4.716108363611327
4.489864985683057,2.3315183665917285,4.625618514220014,2.4806883578509598,4.525747544954163,2.620564827752384,4.6831483135481,2.6804788226952936,4.680707999429599,2.2671442936378297,3.301275854527929,4.716108363611327
4.489016431440583,2.8425972871289624,4.527997371885467,2.79755466303461,4.510566343386493,3.15989604108708,4.540118980261469,3.054388899605525,4.182542619011834,4.477150419622313,3.301275854527929,4.716108363611327
4.255641259494519,4.789036235964706,3.941706219563197,4.665674988256759,4.361286216136151,5.490165416321043,4.028926848961695,5.486812571490046,4.150648429001739,4.155288235288039,3.301275854527929,4.716108363611327
3.908436580468993,3.303538571573017,4.016845235465889,3.2643916313731123,3.976746804965991,3.7821425916564975,4.068698591671847,3.703160044164071,4.106528175529999,3.0052050212203585,3.301275854527929,4.716108363611327
4.496064002320727,2.662488356971852,4.437313199193714,2.557592870930615,4.524317181777268,2.959006135990179,4.473528177877589,2.837376348260313,4.4850546279270445,2.514548510606869,3.301275854527929,4.716108363611327
4.122066417070881,3.0832719844949943,4.168070677259866,3.146754983478344,4.186444403458209,3.4839562624803597,4.24158003424632,3.5111473347923448,4.322463243671836,2.977641496391787,3.301275854527929,4.716108363611327
4.549526066208301,2.6245784194604385,4.423294338583439,2.667895925411819,4.588421610536845,2.9743737718047782,4.448274116817352,2.975024478896931,4.49852528464366,2.673580763977423,3.301275854527929,4.716108363611327
