m_deb1,asym_se1,sigma_hat1,m_deb2,asym_se2,sigma_hat2
2.0093139492363608,0.07207287468244886,5.519035042908797,1.9431156256802256,0.07240273438799176,4.954182179379519
2.2972677483625565,0.07385214484186622,5.789916625294071,1.390995841271494,0.07372243463748927,6.282179371599622
1.4595760432593023,0.07567328687452284,6.096371382270694,2.111037933800248,0.07481062855958105,5.952670752006259
1.5381001824102905,0.07623441217478391,5.324741869800844,0.9993278755382202,0.0741604863225665,4.849529053586721
1.7429661024017271,0.07556857770751714,4.987642027966745,1.6442197096069926,0.07492221383964881,4.8837702439498685
2.4513083186841973,0.0737588232620243,5.512873549590409,1.3006785206650273,0.07476904987066813,5.80689347174747
2.349408441924918,0.08208931196413644,7.229255464766349,1.8838058565746514,0.07807523367506453,5.8831089768065805
2.176233837869767,0.07367366652249298,6.32907472216183,1.2384931064633684,0.07447338088753944,6.865417966128411
1.6178550625203862,0.07696386490809043,6.310131867562818,2.543231851764923,0.07384353952459949,5.9563868246986855
1.4199785380131817,0.0721391658254233,5.90754681419718,1.6360657890343082,0.07174627614170147,5.587191615454376
1.357712873815701,0.07738937751693348,6.160163086869341,0.6464562401014262,0.07531960697393379,5.71332151846801
1.1799413770857732,0.0761987366473555,5.75028129884843,1.545768665990228,0.07657103356621825,6.305018327179895
2.792037078450483,0.07364349583297833,5.956720360543893,2.261274300748068,0.07424519099535495,5.103179274562374
2.105365829263821,0.07570303450093158,5.636343225775993,1.7557612380001029,0.07667028726135824,6.000865249803729
1.5726991025937316,0.07390056930505873,5.956576006381249,2.193028058087684,0.07216960323800158,4.674369755056914
2.1523690630559185,0.0752692390165002,6.079430810752274,1.3895331660206725,0.07254250306140367,5.559863822195136
2.5117805150758694,0.07526599373025651,6.480386591523783,2.4481358449606496,0.07382465037226707,5.824130298655503
1.4260495019843558,0.07743781936154373,6.283561757454896,1.4548369224270083,0.0773199505196931,6.066940570311829
1.2593049809760286,0.07239285086477636,5.247924188728547,1.5833286896297036,0.07165748753309634,5.217756966169388
0.8667256405898509,0.07562713919404009,5.941171353708968,1.3333033080804317,0.07491878522822049,6.395837075328914
1.331568141462051,0.07597398623398073,5.206002725512113,0.4695158988960927,0.07557155756055849,5.42558094385196
2.706019361747028,0.07219957255238028,5.800778453112375,1.907089592508664,0.0703224116023823,5.258727536342762
1.5839334110237255,0.07807831799600219,6.2600132554323205,2.363672879308853,0.07677411815501181,5.990736382264551
0.9200377603817962,0.07833772674298203,5.886988183835518,0.6541716703121799,0.07589409981666566,5.291728356962555
0.5158393335657295,0.07607999880834088,6.128513279635924,0.9682508873426225,0.07554001654912512,5.205846712546588
1.3064571819278776,0.0745602492664914,5.4198675078521426,1.4630546974314949,0.07353057526629193,4.229071592098561
1.725888714678649,0.07590712332486677,6.038190613598307,1.2979321638370576,0.07233037923669845,4.962709157628533
1.2561907849058134,0.0755871017782923,5.9444895989347,0.8058262614506856,0.07612167953385306,6.737967772031452
0.6037109782471294,0.07443754263270388,5.929350608436569,0.903525574729418,0.07302135878675932,5.192719619201834
