m_true1,m_hat_lasso1,m_hat_de1,se_m1,ci_lower1,ci_upper1,covered1,ci_length1,m_true2,m_hat_lasso2,m_hat_de2,se_m2,ci_lower2,ci_upper2,covered2,ci_length2
3.89966895093644,3.70395168149216,3.77629513622266,0.0821746880048934,3.61523570729225,3.93735456515306,1.0,0.322118857860813,3.89966895093644,3.81911267589549,3.88827245996623,0.0876435913695343,3.71649417740619,4.06005074252626,1.0,0.343556565120065
3.89966895093644,3.78672884897382,3.86336710673184,0.087675933755468,3.69152543426021,4.03520877920348,1.0,0.343683344943274,3.89966895093644,3.84522307133887,3.90834579843784,0.0780815983979365,3.75530867772256,4.06138291915311,1.0,0.306074241430551
3.89966895093644,3.76835782189355,3.8375168258607,0.0809424552286238,3.67887252879235,3.99616112292904,1.0,0.317288594136697,3.89966895093644,3.88627641684544,3.96098093037811,0.0845086272488667,3.79534706458741,4.12661479616881,1.0,0.331267731581398
3.89966895093644,3.80634696966387,3.87382349923703,0.0830078411784702,3.7111311200928,4.03651587838125,1.0,0.325384758288445,3.89966895093644,3.90564363507572,3.97606894087688,0.0853739584067382,3.80873905718205,4.14339882457171,1.0,0.334659767389655
3.89966895093644,3.57113355040312,3.64250470725305,0.0916130428741271,3.46294644270564,3.82206297180047,0.0,0.359116529094826,3.89966895093644,3.68889064714111,3.75922891317752,0.0890989756481418,3.58459812984775,3.93385969650729,1.0,0.349261566659538
3.89966895093644,3.86403255709534,3.93399744876328,0.0916266646785024,3.75441248596989,4.11358241155667,1.0,0.359169925586786,3.89966895093644,3.9276763536114,3.99358448811763,0.0937701342750937,3.80979840211296,4.17737057412229,1.0,0.367572172009337
3.89966895093644,4.03424611259686,4.10375733274519,0.081324780315216,3.94436369227673,4.26315097321364,0.0,0.31878728093691,3.89966895093644,3.90109853544944,3.97108630319274,0.0826815265565526,3.8090334889551,4.13313911743037,1.0,0.32410562847527
3.89966895093644,3.96544103541973,4.02932108183608,0.0812190198984988,3.87013472797538,4.18850743569678,1.0,0.318372707721399,3.89966895093644,4.00600906900623,4.06881918747967,0.0807977389721725,3.91045852906195,4.2271798458974,0.0,0.316721316835453
3.89966895093644,3.49259116944902,3.57289095635213,0.0891251804122963,3.3982088126284,3.74757310007587,0.0,0.349364287447471,3.89966895093644,3.62082674180322,3.69280707806145,0.0829995093377528,3.53013102902496,3.85548312709794,0.0,0.325352098072983
3.89966895093644,3.77717345169835,3.84841573333012,0.0858476977689712,3.68015733754725,4.01667412911298,1.0,0.336516791565726,3.89966895093644,3.82003144069299,3.89011499891148,0.0811186070116698,3.73112545069255,4.04910454713041,1.0,0.317979096437862
3.89966895093644,4.05123957598971,4.11865313106466,0.0762300506021025,3.96924497734487,4.26806128478445,0.0,0.298816307439573,3.89966895093644,3.91733019383289,3.98439249046045,0.0814494284342977,3.82475454416786,4.14403043675305,1.0,0.319275892585192
3.89966895093644,4.0341900194913,4.09257857882093,0.0830921363101959,3.92972098425446,4.25543617338741,0.0,0.325715189132953,3.89966895093644,4.10314699603896,4.17795955527458,0.0826791893046202,4.01591132196656,4.34000778858261,0.0,0.32409646661605
