m_obs1,asym_var_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_var_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_var_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_var_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_var_full,sigma_hat_full,ci_len_full
2.2974805267084,0.0062713368633215,1.04075316664053,0.323076889056905,2.33005039138993,0.0059214760451639,0.96302142293437,0.290488553099155,2.29332836152248,0.004389935804325,1.23327756404394,0.320308159682872,2.3482162046525,0.0042994970804689,1.12047775172325,0.287998452021872,2.29878466985735,0.0045821932282408,0.999778292688422,0.265288539819055
2.22220936677938,0.0063777419565445,0.997268434313485,0.312193338126038,2.23006971645925,0.0059729036379775,0.953176483906281,0.288764738653391,2.21924397692474,0.0044644193695811,1.18264869662349,0.309753581122463,2.20688295060946,0.0043351838186846,1.11110689170002,0.286772621573644,2.28153115672236,0.0046796661988167,0.977143699254401,0.262025742683628
2.24994046143599,0.0064940330286584,0.949157773690041,0.299829073150289,2.36057966487495,0.0064287620152989,0.980834857853709,0.308274536193702,2.24906844487862,0.004601830705024,1.1297052348452,0.300405961321184,2.35707011134024,0.0046627112716051,1.1404946622533,0.305274554043934,2.2875464590971,0.0048303169847152,0.971607312752653,0.264701667665041
2.25354115524867,0.0067895058531731,0.998985914101503,0.322668473758046,2.20135745492516,0.0064888964945812,1.03084122000703,0.325503217878619,2.25072645178008,0.0047526540972212,1.18911330136923,0.321343431739813,2.19032538965062,0.0046123071680791,1.20920682589013,0.321912460833489,2.21048793435412,0.0049068045634943,1.01117656058563,0.27765433655173
2.32212553940037,0.0061683123990832,0.961317357887585,0.29595661486128,2.26598326170641,0.0058311958547416,0.98727433602905,0.295525355682256,2.31733488314977,0.0043178186793582,1.13709709357988,0.292892220505878,2.27536235512151,0.0042228384623547,1.16027248385574,0.295556363172551,2.24139099104351,0.0043246112019577,0.981183445482298,0.2529308673648
2.39192575900332,0.0063990901688809,1.04949255379735,0.329091422701994,2.31596046384329,0.0061330647797539,1.05302854333185,0.323263749485369,2.39092913840817,0.0044793631182166,1.24227589237742,0.325914947440966,2.3164481428647,0.0044463191277846,1.23627218255254,0.323141323277893,2.34848792196323,0.0045269744677862,1.04970220805148,0.276852353625869
2.20197187649936,0.0059567104573685,0.964332345019181,0.291748119733144,2.26116052112156,0.0058780914724373,0.978467962766123,0.294064681690744,2.19698443020964,0.0041696973201579,1.13518801338673,0.287341363754602,2.26509868450215,0.0042143616548002,1.13346165954253,0.288436901694882,2.24481272797968,0.0044547011951167,0.963853499111347,0.252172895000025
2.18799067240054,0.006104839282093,0.961665510662019,0.294536583531635,2.1745875175438,0.0057038866856421,0.941925628385065,0.27885609721803,2.1877433356499,0.0042733874974651,1.14023019332782,0.292184222618447,2.17698197147986,0.0041279029805774,1.10534714478263,0.278382237478603,2.19961879002164,0.0044454530383746,0.959517646256948,0.250777787341117
2.20172137510076,0.0064937042473085,0.965083719475281,0.304852196500324,2.16191763227129,0.0063247201661577,0.940532697285606,0.293205857740367,2.20453824504468,0.004545592973116,1.14442424890922,0.302454750807678,2.16529756190711,0.0045599460294235,1.10129961958014,0.291516691989975,2.16651169917789,0.0047405738783834,0.982866283260353,0.265269905890721
2.22411779137209,0.0062705189005336,1.06788955579012,0.331479111686596,2.21891214638331,0.0057276730515263,1.04170629604441,0.309038427623664,2.22312732635094,0.0043893632303735,1.26188197074032,0.327715952705267,2.218724731598,0.0041248269044596,1.20323163042392,0.302921564365136,2.18886737918425,0.004407150153836,1.02497693170805,0.266729531155325
2.36561050629892,0.0061693066336972,0.988165194218163,0.304246658964289,2.34265624538113,0.0060645289996897,1.02691481500702,0.313480870868095,2.3638096639147,0.004318514643588,1.16861992462546,0.301036094906868,2.34245104721794,0.0043397058455262,1.19339168943592,0.308170627307148,2.33664149434016,0.0044663777073783,1.02118383662942,0.267522147750627
2.39736497169876,0.0067325339015083,1.04972771793759,0.337632330142578,2.3259582438996,0.0066940079166639,1.04736248738411,0.335906348982347,2.3987081370927,0.004776079966285,1.23892688247464,0.335629061036603,2.32819467584378,0.0048002902041995,1.21338475898734,0.329541693434968,2.30560576427815,0.0047970447396385,1.04411180814159,0.28347318185699
2.29805154507328,0.0064733771868863,1.03887202403064,0.327646546264909,2.38559277761279,0.0062733810547226,1.03704008261537,0.321976713660769,2.29909362042445,0.0045313640308204,1.23145628694821,0.324946275471225,2.38917356517787,0.0045138065808228,1.21135115809019,0.31902125429498,2.37755255292472,0.004711319230201,1.02370411393605,0.275437965211635
2.21349352362505,0.006104499663487,0.994430537412077,0.304563304629112,2.21792702166521,0.0058583250456795,0.994802460535791,0.298470676374681,2.21051017711211,0.0042731497644409,1.17363356378876,0.300735477736489,2.23227975870726,0.0042128370960309,1.1679566335656,0.297161223161593,2.24220716496929,0.0043756101805319,0.998394164658956,0.258880556049838
2.27261261308674,0.0065227767905339,1.02450193265117,0.324344940197564,2.26114620095298,0.0062921492444717,1.02608701864789,0.319052232254381,2.27268654543685,0.0045659437533737,1.21991777539535,0.323127503133428,2.29342323775269,0.0045488260981988,1.18811907129085,0.314114309233771,2.23509564072765,0.0046868845849126,1.08976042549958,0.292449746161405
2.20901647179808,0.0064020273223297,1.01825475750113,0.319369395452207,2.21849142093963,0.0063010502134986,1.01075935826754,0.314508457022282,2.20734796005513,0.0044814191256308,1.20441550994877,0.316054667126852,2.22518751046943,0.0045685404013969,1.17897208169553,0.312370737299334,2.23163546437027,0.0050027941649815,0.986928315824806,0.273633971267686
2.34292396203973,0.0062577654734997,0.96062117709802,0.297878998198073,2.2055968466137,0.0061735105998629,0.97618147847232,0.300659374147745,2.33969227809605,0.0043804358314498,1.14070150432045,0.295943470450613,2.20855636459358,0.0044645816982845,1.14056140246414,0.298735713162787,2.24685212542096,0.004561453014566,0.960185059746194,0.254205319130439
2.24073564322136,0.0060505089830331,0.997329643423334,0.304097443695468,2.30944517689565,0.0063630920158682,1.03687226280919,0.324218241079969,2.24065837264785,0.0042353562881232,1.18610450245824,0.302584039359335,2.2953693265498,0.004614057412015,1.2127592389077,0.322919428742989,2.28889933728099,0.0046827171375094,1.02218262090412,0.27419248140385
2.34420461974515,0.00584334692691,0.949120511622868,0.284400451581681,2.34998794273159,0.0060102065970715,0.939618117020464,0.285544743010431,2.34432499288769,0.004090342848837,1.12665852502174,0.282455639153264,2.35009121987298,0.0043182149451613,1.09367957352427,0.281721709924607,2.34824757250325,0.0042793529971342,0.970774264235829,0.248934676131622
