m_deb1,asym_se1,sigma_hat1,m_deb2,asym_se2,sigma_hat2
2.0610850812745674,0.09872432785766513,5.50245495887213,1.7542345430136335,0.0991693461165264,4.858037446839923
2.1604768737604,0.1056567791426776,5.780514875622242,1.4383473100609456,0.10533855605370064,6.3240355564226665
1.5552010494717938,0.11064083972827692,6.100701392448081,2.239747080009594,0.10937406636816258,5.915902108284844
2.0135658978433426,0.10478370837980276,5.280302670768422,1.2476739356141127,0.10207208913964319,4.819895158160539
2.1426902822629432,0.10380883527894796,4.962599250888094,2.0638060325687277,0.1028770030611933,4.822925149676996
2.3411326415865528,0.10093566354102615,5.460996021661493,1.3349279263540446,0.10208786441850226,5.7876374712485354
2.3819681156123758,0.11553163942400956,7.162451285755379,1.8665276931730588,0.10993553584621879,5.860338326485052
2.5056534520292844,0.10235482796806179,6.326870307908134,1.3736455102766998,0.1035295391474998,6.848823280228249
1.558433573496964,0.10786188560886219,6.278204759042728,2.9311381051630288,0.10368820803895935,5.983372066180298
1.7556596536141833,0.09980328377321951,5.881375900535037,1.8584092175605895,0.09917886983595499,5.608468358969182
2.2897299697307454,0.10873212551401233,6.101308635121122,1.3511060466540672,0.10564341096714323,5.690398090640089
1.2858073120402915,0.10644195888061955,5.7063400895409835,1.9057871466697587,0.1069834420819652,6.284356383843797
2.4118492290440883,0.10187316905311156,5.964213500583747,1.895578200779665,0.10259440274856073,5.085990555746005
2.063452035999119,0.10579153888304108,5.606158622538357,1.8653773625267593,0.10705715439121413,6.011407453528094
2.077613997655634,0.10174544302980952,5.922902422398946,2.354947398381106,0.09941673787590431,4.698126872573779
2.223714196608099,0.10367367848340772,6.033493329863277,1.5816127141710212,0.0998088202543714,5.553274090194122
2.0700640776372645,0.10438773621616299,6.45152366904187,1.9282452114717952,0.10231031076470447,5.747843665345718
1.9221439528682538,0.10830426634801173,6.271575271962395,1.8096477171595953,0.10868094902794638,6.052474571054158
1.4441415786835083,0.10117021331059556,5.186985205614052,1.7649981285966727,0.09999365976245976,5.225531858848743
1.3974405403556753,0.10399282210489443,5.939971373721892,1.3246378724992607,0.10306773971955029,6.355251731558361
1.9699252693157285,0.10584876552429466,5.218848171647519,0.6560534811967003,0.10515685121693347,5.450881096505373
2.9583954480017365,0.09792836390799138,5.73145637661652,1.839584516676247,0.09541811592702215,5.209088427273221
1.1137551399746477,0.11138197395330662,6.267196328243355,1.927952100787963,0.10950728865418316,5.99356925769333
1.2878449795211828,0.11003433211841455,5.854878886402153,0.7120103764102925,0.10665481047792745,5.2575312435804555
1.0838225809975257,0.10666419559736759,6.150381755460477,1.2590036264223854,0.10588161297101899,5.219118752967012
1.3590687268181068,0.10585403033865262,5.370255960108648,1.4628993857178687,0.10430637858334967,4.234860853586535
1.938325286983702,0.10453601894453607,6.02751242078775,1.5800706051764646,0.09965903920727652,4.956414700433671
1.495385306088479,0.10298846732928392,5.939233647252211,1.3187759483509756,0.10408668910678648,6.69508946536467
0.967902023928828,0.10447879705330883,5.966909488441937,1.361923310231313,0.10243891141821293,5.204408136979033
1.5336394451906457,0.10591984190392105,5.133863359857803,1.7370443522375483,0.10764613805189799,6.349953595939619
1.690034285393167,0.1046473147271174,5.6122785630311185,1.375144667132064,0.10214023709644393,5.353411410912981
