m_obs1,asym_se_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_se_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_se_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_se_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_se_full,sigma_hat_full,ci_len_full
4.810679882061997,0.0564624222460151,5.255800926192446,1.1632592088981244,4.285819785558312,0.061520297933409,3.568187889730248,0.8604868377315414,4.297163805145647,0.0552558263899115,4.578590392386059,0.9917174562863872,4.2263341413487385,0.0570519651798335,2.642564583743916,0.5909820706257193,4.213275891767932,0.0515011366387875,3.832116416674233,0.7736305207646678
4.680647283683545,0.0626734968097336,4.458398186782197,1.0953196186555323,4.186637604059079,0.058614156521844,3.681787721128964,0.845939591900359,4.580107751395376,0.0561757647633742,3.625223387056932,0.7982921400525386,4.20186465908527,0.0570387089581195,3.1959524997962654,0.7145754468282243,4.224623758537744,0.0526570380025961,3.069887184742936,0.6336609274285122
4.380329474387654,0.0649822567086246,3.2951418044283964,0.8393575187818219,4.544050200432266,0.0647993454370069,3.013560377113374,0.765470754334432,4.498966673919623,0.061948950178152,2.60939542138623,0.6336536395135706,4.573924718022449,0.0612460492432464,2.335329796529304,0.5606662144098504,4.46877571517062,0.0591670811217573,2.2072324075965377,0.5119249488322372
3.506069740241541,0.0277033769655707,3.4983601776151483,0.3799052708095297,3.6508482694463606,0.0661388740667286,3.522242508539115,0.9131752624045308,4.1971269508208735,0.0636414909130434,3.1047105553085097,0.7745323292108912,3.9075222771621263,0.0614946233291464,2.970197962078794,0.7159795666385452,4.17477972099204,0.0578159099869873,2.740901377166829,0.6211819980627787
4.5344738129481765,0.0638583192114274,3.7812728828628255,0.9465282716564156,4.154661464980561,0.0617595154089384,3.3805131499324874,0.818398069042722,4.692411596200089,0.0578829794257972,3.4138073957877904,0.7745830321492282,4.095236768823396,0.056633915451287,3.0798303114527217,0.6837250060571507,4.384832273375918,0.054286781661178,2.7756448856964178,0.5906579916061245
4.450917965446595,0.0640408315873766,4.87868101577628,1.2247218690901729,4.323158314476372,0.0601404250877765,4.087980152122574,0.9637255182602976,4.123757525226552,0.0566185449362552,4.046998625212259,0.898193375375362,4.066763383679025,0.0565528980928168,3.4203061900186125,0.7582247186354313,4.260081880818109,0.0516200171464779,3.2536644076380403,0.6583684151473231
4.5448337808335415,0.0641035931777563,4.423479378654482,1.1115383911221943,3.873057006144737,0.063007489566122,5.041961675321375,1.2452879999106423,4.396195524221405,0.0595847557001956,3.4613503920497246,0.8084605166872982,4.216952886289113,0.0580656838087806,4.017745464881653,0.9144922958095636,4.30204750843236,0.0557429779053966,3.299110851427253,0.720883625481174
4.159503678613826,0.0594669703498192,3.900562434182507,0.9092454441294912,4.3576795556045615,0.0615934815735176,3.5695752379947723,0.8618454243522002,4.2481898015882935,0.060153023351712,2.825041873268618,0.6661322137467134,4.71169060553268,0.0569413590460131,2.9243371926719623,0.6527296832319126,4.565025245400381,0.0522368497709401,2.533434637057093,0.5187579541242513
3.832634037786749,0.0614293850709731,4.718730190214923,1.1362644005822269,4.086007048309737,0.0641383781885153,4.527112487194719,1.138196763981177,4.290003510663923,0.0568386651691716,3.873011705360285,0.8629204601703192,4.303707827634306,0.0594172689259213,3.3473706838605977,0.7796408401947026,4.37824671985741,0.0558553695043715,2.918722325906145,0.6390514079216909
4.480431833593137,0.0616350890303606,3.847102642932792,0.9294796547912874,4.713481953622066,0.05777449308709,3.802342510970505,0.8611235479320385,4.489054826046998,0.0561953637845928,3.223361525192673,0.7100478086535927,4.869484521144628,0.0537115368923046,3.1537488063451744,0.6640071643037266,4.447048772782038,0.0518042914711522,3.1367382879865446,0.6369745930224447
