m_obs1,asym_var_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_var_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_var_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_var_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_var_full,sigma_hat_full,ci_len_full
1.92291372774348,0.0022279224359233,2.29479142099911,0.42459154119305,1.86201923670371,0.0021473820097979,2.31070617633187,0.419737205772464,1.71634610628357,0.0015595457051463,2.55068686900415,0.394851949513393,1.6763079064992,0.0015637364107337,2.50087585864448,0.387660896022583,1.67480411031485,0.001188129662373,2.27617161003924,0.307549487836461
1.7695994527689,0.0023305923228017,2.04874847777083,0.387703647040227,1.83771639547383,0.0022415224363857,2.57528597691112,0.477941888003164,1.58952381361193,0.0016314146259612,2.2830324390053,0.361470071294334,1.66965254640124,0.0016325896881609,2.88605131529924,0.457109934453811,1.66131858578167,0.0012619768845694,2.74118813270057,0.381717991222315
1.83185259687328,0.0022551807049867,3.0065308009481,0.559673079480339,1.80561150987386,0.0020003584396446,2.89688025634083,0.507881673521978,1.68255178647293,0.0015786264934907,3.44973841420315,0.537284046123965,1.66148123409491,0.0014513356515914,3.27114733399155,0.488497250816431,1.75029580476391,0.0011778505343101,3.94385438874501,0.530571661782084
1.84166198899524,0.0021961817379775,2.47176635017383,0.454066686542731,1.79739793730556,0.0021260063397922,2.6992371093236,0.487866952247976,1.6733755210769,0.0015373272165842,2.77551404543667,0.426584109854562,1.66811157664846,0.0015131401242636,3.03364914829698,0.462575910441944,1.62710679130132,0.0012954172779773,2.60810826052465,0.367966722040742
2.00412677328145,0.0025159659669587,3.47546975951796,0.68335123208459,1.9370915062825,0.0022220804176204,3.17720119679959,0.587087306058164,1.82294111991351,0.0017611761768711,4.00086030503695,0.658162108329311,1.76109771376177,0.0015893643920943,3.73515141478301,0.583711215512932,1.77088305846125,0.0013625796451969,3.1033424797796,0.449043838270463
1.90498398602246,0.002414791593414,2.44104123146789,0.470211264998931,2.0675989120171,0.0022037496849397,6.17019811565201,1.13542467244571,1.74063817428985,0.0016903541153898,2.75408334810958,0.443857960950006,1.92924124637327,0.0015817768911607,7.02409176763405,1.09506746683631,1.89620706863476,0.001318270731759,5.39524270506782,0.767876502086305
1.75278153411318,0.0023302995130809,2.1523735513797,0.407287991619812,1.81432219948685,0.002462605408951,2.13386042659913,0.415089273284422,1.58674851469174,0.0016312096591566,2.42872447622524,0.384513177988131,1.65112700550239,0.0017806514706679,2.35811828953256,0.39006154329471,1.58446071815221,0.001333427813939,2.1223807137337,0.303798854590459
1.79216985110402,0.0021721759097363,2.69467858010636,0.492303080517012,1.80573320369083,0.0021915220357308,3.0164586511163,0.55353920298963,1.62823628206308,0.0015205231368154,3.0599269094557,0.467719693082067,1.64218094018962,0.0015986914736835,3.40124966363748,0.53308802624438,1.60470440242998,0.0012127861937468,2.74739679085401,0.375052094789365
1.96248657293822,0.0025070952204939,2.53421313991404,0.497400983398497,1.82791456983963,0.0020079288525208,2.57157291374592,0.451701039007569,1.79382549387344,0.0017549666543457,2.86862605736244,0.471071098832936,1.68001643657797,0.0014545577779329,2.85545815302009,0.426893335775502,1.79215609387532,0.0012549293544287,2.94595028518951,0.409084608043783
1.99856813979535,0.0024566564079829,2.7697834829263,0.538141044801085,2.06928352069711,0.0022127879692369,3.05282465873597,0.562924108163381,1.77866171490047,0.0015826970783248,3.15445228833302,0.491927328521055,1.8874733243522,0.0016121209522683,3.35146411937516,0.527486649304717,1.79426444137374,0.0012828941832803,2.87278215804326,0.403344555972774
