m_hat1,asym_var1,sigma_hat1,m_hat2,asym_var2,sigma_hat2
0.7353819025178076,1.7506619920491083e-12,4.439231459262561e-11,0.7372452046124118,1.8806538978787364e-12,4.772564561996595e-11
0.7316919680800371,1.5598325977480538e-12,3.964553210030541e-11,0.73053825663423,1.444889721238516e-12,3.686593014638321e-11
0.7299122150895081,2.4255484259366356e-12,6.073565509184399e-11,0.7324428178654131,2.4292263479489068e-12,6.135900695435952e-11
0.7413816590833167,1.5203712560840697e-12,3.803967667397403e-11,0.7476305983499176,1.2969885453779798e-12,3.3521571616054154e-11
0.7439562217517963,1.7499758681300156e-12,4.413271216261002e-11,0.7396636119973891,1.79075377327242e-12,4.5549961607982135e-11
0.7266448020093166,1.715119971868464e-12,4.345722775894863e-11,0.711570455252192,1.846895264333764e-12,4.6209304750276965e-11
0.7088877533281609,2.2821120934319834e-12,5.566669728085332e-11,0.7199765031455142,2.3581496669844747e-12,6.049010136005338e-11
0.7160834872071759,2.330263971612452e-12,5.885934975157332e-11,0.7192563300942043,2.2284078700172883e-12,5.575474709481714e-11
0.7303896998124955,1.6637598824424133e-12,4.1393864398446135e-11,0.7359329747953185,1.853282179604466e-12,4.789936775444924e-11
0.7360080986610313,2.0276005988241287e-12,5.1852689218421295e-11,0.7310609185570084,1.914377512864906e-12,4.9031988208886765e-11
0.7295638207228886,1.8578110020255843e-12,4.625912089451472e-11,0.7392295122341317,1.943044422989248e-12,4.9690298306913885e-11
0.7258493969076191,2.3194429118989076e-12,5.854009244554111e-11,0.7191904045978644,2.1929879458865685e-12,5.5174461037683006e-11
0.7240094269932124,2.039196802114189e-12,5.1386140977631186e-11,0.7271388100975009,2.293564882361812e-12,5.724730595200867e-11
0.737672589179173,1.987081724247454e-12,5.023034466015172e-11,0.736749498902841,2.031761125620576e-12,5.087523367300179e-11
0.7303486040550498,2.0435845999196135e-12,5.1456145432748236e-11,0.7448121481072749,2.0222859596064846e-12,5.2110663914480017e-11
0.7200921963335348,2.175646216253366e-12,5.360220079611131e-11,0.7266815905072121,2.1700123131305856e-12,5.5409725160103504e-11
0.7107352448819783,2.640730075008615e-12,6.722201315958667e-11,0.7204883365111574,2.6351679772214953e-12,6.856502498762431e-11
0.7049332988854085,1.8591992946412667e-12,4.754609131406343e-11,0.7105995639405844,1.7695976555258039e-12,4.5150756211275316e-11
0.7353624294316504,1.989769285174858e-12,5.0494683725092e-11,0.7329807005098988,1.879421742492045e-12,4.813668364683636e-11
0.7377269393213445,2.3054392510231197e-12,5.782012225998324e-11,0.7213248339323051,2.055472930306577e-12,5.175548594322586e-11
0.724889642185724,1.8576026150674042e-12,4.699404200878411e-11,0.7200813016196345,1.810447400152465e-12,4.605089253533612e-11
0.7243476070598508,1.7884081902573195e-12,4.524354613850306e-11,0.7347234034390852,1.7315952988949834e-12,4.4921466960368225e-11
