m_hat1,asym_var1,sigma_hat1,m_hat2,asym_var2,sigma_hat2
4.74726752747374,2.8298267479641472,1.2940676151804724e-06,4.595222346763739,3.40955705416497,6.442166361474746e-07
4.214104665213769,10.399554888053208,1.1097185057830488e-06,4.208638845538644,0.0,9.793334716077962e-07
4.388527310955566,0.0,8.78974986321116e-07,4.507009072361902,0.0,1.0009645887041894e-06
3.6209547926069594,0.0,1.0333362589566421e-06,3.963869353484459,0.0,1.0964524855550434e-06
3.577709625967928,0.0,8.448126233506194e-07,3.8946369870137816,0.0,9.839379348793847e-07
4.261626513603113,4.304668496782,1.4016313033477326e-06,4.328575954337879,0.0,1.0083695064619558e-06
3.8136035946925513,17.425666606295014,1.0432307565980902e-06,4.276972707883101,16.698672022945082,8.800412150878558e-07
4.25775059439608,2.9254669888869023,8.934948905087834e-07,4.200144408391036,0.0,6.198086217436514e-07
3.5033406044772075,1.6212152294121807,9.193913140136935e-07,3.860960016035383,0.0,1.0130805215066543e-06
4.160532661514752,0.0,8.135473618907177e-07,3.621197817632379,1.900950918162529,1.0397239124864507e-06
4.808981361784425,2.9114707302527916,1.332285636689037e-06,4.610058115832147,5.570682290774685,1.3608751874882392e-06
4.135240588686622,0.0,1.916337040462697e-06,4.169042146416768,4.687896203570244,1.3877563739342315e-06
3.9495100150629585,0.0,1.1229644240336473e-06,3.2946335196829173,0.0,2.1883447819531213e-06
4.390598027770928,0.0,9.062611196179916e-07,4.053252939386587,2.48293714808281,9.09003115572488e-07
5.020964659392642,4.028597293252979,1.2814486160360598e-06,4.746403178172194,3.1457799348359887,1.3113562286694608e-06
4.601129533984167,0.0,9.712227046879804e-07,4.346202826516047,1.442871881604009,6.36624004306395e-07
4.095555696997498,34.313948547457365,1.1678732724549313e-06,4.135763607444976,16.665012022026783,7.94998314040869e-07
3.2573603093537553,2.4078546311757245,1.6130851927296415e-06,3.0484601822361275,3.18907138740537,1.767821508249192e-06
4.575408762965576,12.879074874808806,1.4198256493385268e-06,5.1432456642071225,0.0,1.0208808355221336e-06
4.143169289580788,0.0,1.1014067070942814e-06,4.184166304229925,5.325633172080072,1.2206571729231421e-06
4.144594514849032,0.0,1.0645840449062197e-06,4.109916619324511,2.9304100453800146,8.351457026051158e-07
3.905853079614538,0.0,7.43970984148072e-07,3.9148626910908395,0.0,8.998301941854785e-07
4.596535080405597,3.649617202056356,1.5385246506809228e-06,4.173455232408873,4.767013414509589,1.7132773905807382e-06
4.661671208447134,1.4207308016599556,8.757198643326817e-07,4.460025909786853,0.0,6.9646447870311e-07
3.9014202432730007,7.773593948777497,1.2872986923411608e-06,4.103918416807067,6.35269242670837,1.0443286418362618e-06
3.873715808631261,12.223152440908095,9.687560729469778e-07,3.914159488924381,12.627295260353472,1.0311101314310995e-06
3.5432877622375893,0.7125670393202005,1.3268653027926213e-06,3.4879719975671306,0.0,1.0319899646151615e-06
4.497949462024011,0.0,6.067477507812785e-07,4.159480587613285,0.0,1.1096094868504755e-06
4.23738321421579,5.420637152560176,1.615563115974646e-06,4.468355470769556,3.8347593492086425,1.6055876688651392e-06
3.8533083430413844,0.0,1.4279920248601372e-06,4.353595413001361,0.0,9.031891363712044e-07
4.343059615471876,0.0,9.874537249892474e-07,4.270255323970137,3.419741278637702,1.031051529941449e-06
4.243235655744162,5.139429371800723,1.0264864514566377e-06,4.317828913376514,4.270786186153817,7.958911843297408e-07
4.239577477928312,4.708367876274695,9.487322969040537e-07,4.267859868557495,0.0,1.1412516234929272e-06
2.9931530330846456,9.874143593324057,2.251965330162375e-06,4.318805775804379,0.0,1.1777039118930208e-06
4.272580482812445,0.0,9.940866565341775e-07,4.369125149405053,0.30273252313141563,1.5219362122230916e-06
4.085532734101927,2.5601469469454763,1.0991687913336367e-06,4.4270390381170515,2.0842838420806644,1.3599189694361137e-06
3.7340099222426404,0.0,1.1221786109340429e-06,3.8567445035179007,0.0,9.93056170009663e-07
4.393739619944491,0.0,1.2259385002307516e-06,3.746570705984964,0.0,7.766518325589245e-07
4.65282523832157,1.8875344480357112,1.098526288254276e-06,4.327730944292364,2.113548241167477,1.0070363845191532e-06
4.247642183221353,0.0,1.050138973509112e-06,4.537862054717871,2.8419618654343197,1.0067777229686583e-06
3.8579518207474135,0.0,1.1468599912486226e-06,4.192205509298659,0.0,9.686384766951065e-07
4.262365656130754,1.2180024332424848,9.308959350058637e-07,4.086943576383902,3.243753258822866,1.1814750176168144e-06
4.175939817782913,3.1165879239546808,1.0190377427895927e-06,4.345740500306227,0.9072226773714506,7.516516749352068e-07
4.374175079975619,8.204149535566891,1.5426649188025136e-06,5.013906629394987,18.465437490300545,1.7622952177137286e-06
4.408792362223582,20.84990207852348,1.0460160726197152e-06,4.473049823484839,0.0,7.628873077581368e-07
4.387631757577992,0.0,1.4521707118538045e-06,4.391056796232525,0.0,1.4233530137743504e-06
4.828564852378009,1.4773890692340903,1.1282581603570046e-06,4.50586945941633,0.0,9.031234961119038e-07
4.122991226694984,3.9877628770336853,7.139669215370277e-07,4.028631615534081,3.253086605092641,6.997499765557085e-07
3.9957882009010985,2.1687783141918815,1.1336441844882273e-06,4.440368992493261,0.0,1.1008626405017467e-06
4.156912855385095,1.3445714158031952,1.4653193761197492e-06,4.359096378687906,0.0,2.143140679297127e-06
4.4217766426952565,0.0,1.1349086396387618e-06,4.249100318872782,0.0,1.2495540540926197e-06
3.713299391895731,0.0,4.571767787572991e-06,4.208897612464376,0.0,9.825973040159802e-07
4.337427709893161,0.0,7.799689107483721e-07,4.07509398398185,2.9914208621113314,6.455696588732873e-07
4.2801917057448975,0.0,7.476234542662215e-07,3.6142278883305528,3.3698862279223247,1.2290252041965823e-06
4.412362068720058,0.0,9.166287004109001e-07,4.384790263524714,0.0,8.65239386387957e-07
3.9449513770657343,0.0,8.271513115296541e-07,4.3443571407052275,0.0,1.1103330744838251e-06
3.973620957754389,0.0,6.628116924723338e-07,4.12329276624713,0.0,8.525833175550579e-07
3.9009612919882115,0.0,9.799364512619014e-07,3.698861785197293,0.0,6.298559129016142e-07
4.218900740755757,0.0,2.88149596044618e-06,3.3604868474447627,0.0,6.76999821477173e-06
4.167271630869542,3.817654633190454,7.632572427130484e-07,3.8689052511531616,1.3823226598687013,8.783572140394353e-07
3.8366337098968835,7.195303579583898,1.6646514441584724e-06,3.8092856865073728,1.8200867334448487,1.4954979414528092e-06
3.8681221824819336,6.948446003284899,1.0653355283711198e-06,4.272098923561234,0.0,7.766897109742047e-07
4.300707404886948,1.191794541136594,8.886716207203018e-07,4.058997930422369,0.0,9.905442084185e-07
4.171101527484953,1.7913869239583509,1.0013586338644012e-06,4.1558861538352865,3.2408081886208837,8.738828502169438e-07
4.239990262506531,2.337827838648164,2.6333568078141488e-06,4.0436710920632475,0.0,2.0274046391740143e-06
4.355905358507538,1.9630887382515831,7.61026254437155e-07,4.427785136858966,1.9700162211019627,7.942027492102421e-07
4.284969108883406,4.1828752033936105,1.0085156404038866e-06,4.292156014555005,5.687819888259407,1.1722985069810965e-06
4.6040996180277185,23.301083106369543,1.5507273094549694e-06,4.281968847572129,0.0,1.6699812671867892e-06
4.077493070800554,33.31127775516319,1.1289165869437234e-06,4.033416548479393,0.0,9.364247273933801e-07
4.610645761144739,2.8781817474954527,8.791490057769953e-07,4.258972416162733,1.522877634768447,9.435430625614131e-07
4.571954903932566,1.8973396440255141,9.785012444324161e-07,3.945214794688224,0.0,1.2904601912423735e-06
4.430920156274307,186.7969506047961,1.342940850093444e-06,4.277442511554237,317.2190689230381,1.441753992593163e-06
4.176881197599762,0.0,1.052927630083479e-06,3.5670570713609364,0.0,1.4137069041940997e-06
4.248647102697776,5.646715235859242,1.6630475648222618e-06,4.015064229423622,4.182391815735177,1.4081792913909407e-06
3.936508351992579,0.0,8.837805069574338e-07,4.3506839113046745,0.0,3.3721041197228906e-06
3.9583485318275513,0.0,8.716221152168164e-07,3.866639570072036,4.188665132710313,7.005544690315636e-07
4.503005207075798,2.70826141021197,7.813547359453799e-07,3.9770702028692035,6.463908807425375,2.326054001875729e-06
3.7358507362373397,6.242551481386688,8.249659821610346e-07,3.9413838536821983,6.471955381884681,6.997750897220201e-07
4.431296830791217,0.0,8.746108974081081e-07,4.569249184063581,0.0,9.156537416885243e-07
4.917317745649022,10.403148904078499,1.3773738532161849e-06,4.70304471027785,15.018172628607156,1.3131900342084074e-06
4.748286308222345,0.0,1.344031970243409e-06,4.451461824722228,4.078290674909226,1.1707413346572233e-06
4.037561835891278,0.0,1.2136344796119791e-06,4.1480350465945355,0.0,1.4489497265192407e-06
4.52698141695204,0.8107200554224478,1.2372084307238664e-06,4.213873782899798,5.324020089434456,2.0366266459652018e-06
4.365201761023185,0.0,1.0883581447758252e-06,4.405289131321222,0.0,8.085478709887115e-07
4.295279855226083,1.6893366766017428,9.74817857892299e-07,4.364626881193072,2.107265015304918,8.453541058129739e-07
3.989990602589325,0.0,1.0564402879417203e-06,4.305580062776988,10.849458057475488,9.882133768536935e-07
4.27236425230934,25.70110851117928,2.775388838521689e-06,4.019007245868703,0.0,2.115487835528625e-06
4.257037111644203,0.0,6.725881907937891e-07,4.09782057757205,0.0,1.1805631578843772e-06
3.7204153758281366,7.281949889805731,1.8098282404579348e-06,3.7801955114144477,0.0,1.3160768410340555e-06
3.9089750785053505,2.901775086241186,1.021602036915579e-06,4.027422642582817,3.1733774702772855,9.151875809258877e-07
4.481538350500193,3.65523365255462,9.772678072341698e-07,4.284148714099619,1.5818668453125986,7.647109176141327e-07
3.8061744887709903,0.0,9.749276363860912e-07,3.8470523973565327,0.0,8.830450698437809e-07
3.938862262710523,0.0,6.715522801555266e-07,4.223117636829088,1.7248582497026836,7.997647650639843e-07
3.9565847815849056,0.0,1.3496683786855707e-06,3.8548465148804305,0.0,1.9697554836494093e-06
4.497086729616573,14.774156493512828,1.03375785024038e-06,4.419987151754565,15.089120972440618,8.373207769605697e-07
4.204956766051838,0.0,7.997972619157648e-07,4.263406794716406,0.5712492185736069,5.317808330336849e-07
4.7461156227089605,0.0,7.581146633111699e-07,4.549084752317688,3.9893358077443857,7.110885017861535e-07
4.464788598706671,0.0,9.78234999241661e-07,4.407631370226639,0.0,1.213748579157121e-06
4.626565996145757,0.0,9.995929302739719e-07,4.130734502269107,0.0,8.116710546681916e-07
4.1226330759737415,0.0,8.00906109250862e-07,4.175105865949013,1.2704802731376854,9.187280578000838e-07
5.0281799797904165,0.0,1.1598002883409762e-06,4.678664384339506,2.9533113631943406,8.977359698630026e-07
3.9786421488835955,3.1965035526148387,1.5256308222943182e-06,3.8730941669456027,1.351272089154831,1.2070957020048187e-06
3.6742846827903466,0.0,1.1535958208389547e-06,4.1664628993346655,0.0,1.236521397665687e-06
4.970075842866921,0.0,1.54694764873416e-06,4.4059578503017045,4.210688908451173,8.287122515336163e-07
4.272407634541313,0.0,9.825469215520694e-07,4.052978308106102,11.983482801690732,1.3751694105444838e-06
4.31504212526488,0.0,1.0746221654522886e-06,4.469959276944564,1.426104530388024,8.564107915301922e-07
4.596106504536844,7.589622893894757,1.5444182781903857e-06,4.304130847078632,8.8213887902974,1.1459184031380768e-06
3.48824179128819,1.2948668118049949,8.343339995391899e-07,3.877203154101178,0.7771939787439285,1.1859141292931463e-06
4.382069737490857,0.0,8.47341904960198e-07,4.47245912215385,8.098215479140144,1.268307586984848e-06
4.698763346941764,0.0,6.819766764190803e-07,4.210198919522703,2.3032684438608855,4.888477181839966e-07
4.537803425214492,0.0,8.614469591976121e-07,4.655283711062633,1.3924784280031968,7.067739145085351e-07
4.572705135775397,107.90245549078702,1.4570944570497919e-06,4.677616970422882,94.79449209272042,1.3262633929944507e-06
3.6420891341949972,0.9918992634996078,8.38495353533845e-07,3.8690261826086405,1.200944245785963,8.350137211688205e-07
4.406097172634272,0.0,6.789369961375753e-07,4.281688092247117,0.6444522646373514,6.999065295938836e-07
4.34256478704148,0.0,1.0066188436360115e-06,4.1716491968153395,22.10397940353515,9.664705500715835e-07
4.429817679785571,0.0,1.0204359885889798e-06,4.2244891049002895,4.071876182531537,1.0249149088462103e-06
4.511615491543712,0.0,7.436035665828459e-07,4.815112329577627,1.3310442235103328,7.120524063721455e-07
4.444039757693574,1.743299028695782,1.1138373181782713e-06,4.3968706417517405,0.817182276347996,7.261249229547227e-07
3.7352675927592607,0.0,1.0353956100690783e-06,3.8503308751451,1.0250094280804511,1.1256542661944408e-06
3.998893176673035,5.784908520313921,1.0362311430782185e-06,3.739905941978523,0.3811681934391004,8.813506883498756e-07
4.120103032158591,0.0,9.038160748072789e-07,4.10048601588576,10.54049839467728,1.3781554204891743e-06
4.31249696950399,1.8573480375309048,8.708647803248349e-07,4.3090065354889235,0.0,1.1888269011454364e-06
