m_obs1,ci_len_obs1,m_obs2,ci_len_obs2,m_ipw1,ci_len_ipw1,m_ipw2,ci_len_ipw2,m_full,ci_len_full
2.26268654683061,0.605317762941968,2.33754381870287,0.615060727079371,2.25919046951968,0.596651232072509,2.32705229534962,0.619565755571151,2.20979798549204,0.845430238435585
2.39426276945165,1.71892931368201,2.08700069900731,1.7463159535997,2.39748914618906,1.6894619950985,2.07465460012395,1.60067653568653,1.91234460193592,2.05395264125732
2.28787740904891,0.864809583817872,2.54854087634334,1.17795900702017,2.28300987025718,0.843641137682904,2.53214357262888,1.11110175163101,2.42498843423647,1.53596516814618
2.18765706714052,0.648293003468376,2.27482954628252,0.726017680520307,2.1839944356282,0.629358140202067,2.27078220462746,0.694964888160988,2.01696357710822,0.976356547282933
3.0393889479175,2.16680873149673,3.80644887480017,2.34275563464727,3.02185361238931,2.1202439553149,3.77574755595317,2.33781593113218,2.58575562914618,2.89235356041764
2.22798164570456,0.641554474808961,1.81655108304511,1.68981620878604,2.22493057679835,0.625068330921039,1.80770659955736,1.76152628531277,2.70053802224718,2.2097463166388
2.13417163969834,0.616568312945005,2.17265093119736,0.657972063204197,2.13634756482162,0.603265114623267,2.17686872509759,0.652705143971117,2.174875061895,0.937673810773936
2.387856580307,0.740147484962817,2.44122122860319,0.567165177973348,2.37618894139932,0.71765413578268,2.44375052558529,0.571265461154432,2.59956142804032,0.984551030762977
2.38909167541468,0.713688345538272,2.25656187329947,0.813711190656185,2.38327012169534,0.696680132641617,2.25534832057101,0.805568056889182,2.11739338558286,1.0441397363601
2.24882482929706,1.71791296308493,2.86383779696467,1.77636769069135,2.23463446583609,1.68834447589767,2.85203766889759,1.66396000030589,3.02601782733616,2.16621359730633
2.37801721339575,0.648594623033432,2.39320092344949,0.534647374532765,2.36692214456034,0.632556710604607,2.38415263485343,0.527719540645217,2.76172773254173,1.01181558936282
2.15444422703176,0.92956842165408,2.13393437596102,0.883301476476237,2.14875043905983,0.904505459490552,2.13015050158254,0.847368381234045,2.32893193195242,1.22188865688291
