m_deb1,asym_se1,sigma_hat1,m_deb2,asym_se2,sigma_hat2
4.163001105783706,0.04396537999519474,5.653087448235403,3.6975131707261646,0.04606268784367933,5.747158062616293
4.110289870881639,0.04356269355759394,5.521429470143707,4.011351997610823,0.045149206170219607,5.726535735050994
3.896638299236151,0.043808554288519666,5.851978134237687,3.720994902356391,0.044943133373868314,5.658624607141356
3.9515840151143555,0.04517068419532131,5.465772876699118,3.66503267055243,0.045544417332917905,5.558554911608838
3.9876804702098636,0.0450368269497625,5.660446250164012,3.9493930574774962,0.04675876790164343,5.78245649685439
3.8934961609296312,0.0449088175355679,5.666181876234732,3.973126611616763,0.04728819393002243,5.709544612492599
3.7282548193121308,0.04571900925656946,5.539924287066347,3.767444003767924,0.04345461743032797,5.419493214069559
3.8361495773617715,0.04501046200028354,5.436302407991512,3.7988750285201105,0.04676657523650925,5.5382331815913135
3.5532465294770557,0.04515152631899546,5.656445947383594,3.498196740920924,0.044908500164053664,5.457045478833096
3.5917005404242905,0.04261056426598911,5.473826589935992,3.4852823666108397,0.043949763104182575,5.584303295023753
3.9496439956395255,0.04575729743302706,5.602805295529892,4.0114583482762125,0.04689515495297354,5.434561263604004
3.80390009190843,0.04347607141022973,5.639129729886302,3.5410019588931556,0.04477799637486245,5.492110187448067
3.849678454977648,0.042544418239554016,5.5621782620514155,3.844772821329795,0.044036067619918566,5.955560712502495
4.161580337696112,0.042374972376852414,5.473877140158289,3.7159896957923184,0.04487610006464447,5.525721879958686
3.9084302135491225,0.04589383884478494,5.494241614653667,3.598697803767108,0.04684044310198192,5.803459845029784
3.9293371978944163,0.04527538188598564,5.5567533909107585,3.690178049467973,0.04432335313373103,5.694390934760414
3.763976876334848,0.04408349711449295,5.7566026640779455,4.007938205524213,0.044661919191418785,5.574306883728521
4.182998830482294,0.04293011548910788,5.581472151102677,3.98151433423208,0.045413384722164975,5.6131637897635995
3.856930209301969,0.04487239119276703,5.592294828461798,3.8233580999393553,0.045648990630585966,5.725157392662802
4.0496902595471616,0.045258861248721215,5.653275397339457,4.150607474647344,0.046336027077413314,5.710918137138956
3.8250045098534637,0.04444235663091714,5.60949755732096,3.875357901802345,0.04581248666929838,5.825478245898116
4.301990032323253,0.04266987736880016,5.53549880126973,4.024673211876466,0.04315399730996163,5.789173140114797
3.4981700963526103,0.04346944215885983,5.4886864448450705,4.1069948517522015,0.042724013628297336,5.525934507931881
3.9569218503823573,0.045710583372231675,5.608213709443051,3.81671684231491,0.04632681311266363,5.629004773768022
3.930503409065663,0.04257521303016544,5.732365948720805,3.8516424688093975,0.04377221664881689,5.532964639331008
3.7771132512454866,0.04326139084639365,5.4561680159580765,3.9748078503328763,0.044906916679197585,5.465494726719612
3.528834365500372,0.045652672823568226,5.600949250885455,3.6553534007578357,0.04586458921131203,5.655084373640297
4.070323362400939,0.04582813679491864,5.597240966641689,3.6869767439908845,0.04740837076592908,5.418067384535972
3.796706372920031,0.04422026941010948,5.6251448087774705,4.052321843752314,0.044773684428603064,5.615757328872556
3.781619704813025,0.0446666068886831,5.628732361466419,4.016299814250566,0.04684392617792299,5.65367264719828
3.8820161537491,0.04842268994217964,5.97204085181071,3.7817059595446394,0.04990022378483106,5.85371609134171
3.5760269583439124,0.04290566804374553,5.707025090206427,3.8321809971895124,0.04395363735183044,5.601535622344714
3.8410471533085424,0.04319747544205908,5.598323190618954,3.7967795814019496,0.04410507210025195,5.454097692634257
4.035618252458912,0.04374832888037863,5.573639163675659,4.028204177312237,0.04414780440965835,5.657201396032922
4.184335628417953,0.04252305157258332,5.470334939053737,4.320176711876805,0.04398256285550672,5.580934863826112
