m_deb1,asym_var1,sigma_hat1,m_deb2,asym_var2,sigma_hat2
5.07391974688588,0.0381415749136182,0.987902921896747,5.09986950410846,0.0398624738557543,1.01760321051368
5.10771941807086,0.0368837972897444,1.00142690241951,5.11630448832477,0.0373594966962267,0.968106325719844
5.09922211332378,0.0388172316564793,1.00844951150448,5.05288295657029,0.039223622029907,0.991931509676579
5.03666261998941,0.0379301757575624,1.0415184931419,5.02815196727882,0.0392591125266803,1.03649198878391
5.08369661023622,0.0385960473100353,0.995050285621085,5.02936166829363,0.0401515430978578,1.00734849096262
5.1053227891013,0.0376427731673542,1.03600527744295,5.15709757076925,0.0391532510689893,1.07678120655812
5.0367007445004,0.0387675138663296,1.01870880682561,5.03074482719464,0.0395354926569231,1.0214549811229
5.05723887234085,0.0408696028643606,1.04676055139676,5.01786789007839,0.0423759339854374,1.04264978112479
5.02697959375659,0.039121054426171,1.07906034554412,5.0301521123889,0.039101580038724,1.04958095192414
5.04828925239315,0.0376879162609722,0.962583647633143,5.0376111951341,0.0389451847077885,0.992730017066638
5.02127219399552,0.0377813334916724,1.01686700130036,5.0172932277807,0.0390253137405512,1.05633428721546
5.07818366979896,0.0368763895773377,1.07567198787719,5.03655398021154,0.0370051460387364,1.05512986302721
5.08923480670078,0.0400555370570307,1.0493581792543,5.10156965536825,0.0395933886174563,1.05886685834165
5.12267542108254,0.0379435932298508,1.08458354086419,5.0789007568448,0.0385894365894141,1.08441788474612
4.92159837265857,0.0394703885188093,1.03717219213984,4.93571959604785,0.0405747739629147,1.06217886428691
5.03567900567698,0.0386348111989378,1.07385079221014,5.02327431052948,0.0391820118754185,1.06502714858653
5.1041045763712,0.0379491332280682,1.01487549285347,5.03508668511153,0.0385325377480725,1.00968390532949
5.06579241294003,0.0397090492322673,1.0354796099941,5.06318950609702,0.0393439625142184,1.02760540322635
4.98456509626542,0.0399942004949855,1.06155591726508,5.0423170871631,0.0399771659281154,1.06692088772151
4.96251170710431,0.0394167475726946,1.08553101242968,5.00170757473263,0.040421160774086,1.04203884645377
5.06326326683772,0.0360458101146655,1.04811235592843,5.00091998318872,0.0382182170072039,1.07436313657774
