m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
3.3641615901705686,2.2098206206941886,2.6553873010799305,4.368251430595727,3.4423727494496044,2.5965796718343697,2.907710659570005,4.709208258556056,3.0437397504217785,3.706338272000204,1.846875,2.638392857142857
3.417392006605792,2.8080104493414635,3.146795847178746,2.993401823023936,3.5069809168230317,3.306689232901005,3.207422797642161,3.62925135207218,3.496767159895996,2.612817745361557,1.846875,2.638392857142857
3.60785602156064,1.9943501736337164,3.609275592602563,1.8857605785565417,3.6635129588593007,2.3565720527836604,3.6674635892067338,2.439201567557066,3.595765893742831,1.9403700714862957,1.846875,2.638392857142857
3.516294846310881,2.614442587349951,3.291095954013662,2.9287067320653866,3.6050922052151466,3.075479091296242,3.3892115380686576,3.449099465167646,3.594513157225521,2.702797528990448,1.846875,2.638392857142857
3.1894145740568263,3.150745281095298,3.219527614397233,3.0054240033949924,3.2917780104405034,3.717038170951248,3.3487832323848057,3.557617963935473,3.289760136492179,2.8866633819824465,1.846875,2.638392857142857
3.3282270696427787,3.1953873545302702,3.4609621058692297,2.884023730702308,3.4370267989038723,3.7699189702159592,3.582331469584389,3.612857326686529,3.4493862380303675,2.9907092125144032,1.846875,2.638392857142857
3.732653341011944,2.445324769683497,3.66265475304556,2.5119605901248634,3.806547710277465,2.887166649348276,3.7821690867165367,3.073570611769873,3.625323745052926,3.1424632741909813,1.846875,2.638392857142857
3.447589738418681,2.292313742815306,3.567763821259716,2.0201321594115464,3.5341957937115454,2.694192598328064,3.531031383068791,2.4859682627366024,3.575855790121026,2.21951544541981,1.846875,2.638392857142857
3.634475087770351,2.521194263666505,3.507214664813941,2.6219552871322014,3.703470234261757,2.970016573230538,3.649569860449304,2.9548895755184885,3.5826090834144813,2.578477384803005,1.846875,2.638392857142857
3.065997795831051,3.1349733646667746,3.056314862739596,2.404836929451444,3.163578022410064,3.678732579557401,3.1893212448130326,2.779415408004711,3.163286542194071,2.9780824056155875,1.846875,2.638392857142857
3.373391009973572,2.3341975870794567,3.252320517813956,3.0965293394373736,3.449575578441177,2.7541476212825984,3.3721812913306737,3.853189143683544,3.487401820478687,2.792959903775959,1.846875,2.638392857142857
2.981583784308545,4.310074673650573,3.2989892680680124,2.801790082631157,3.1192794474261607,5.072891475778228,3.4653570627071195,3.266448017139979,3.267738377159241,3.8241924800943097,1.846875,2.638392857142857
3.4690421684054824,4.357498498783799,3.3769666910998,2.524743509879788,3.603560786468335,5.119748623402484,3.4885520619361765,2.872939887421967,3.514101109778462,3.892126798854395,1.846875,2.638392857142857
3.4005597277097115,2.6827656509292224,3.5453659153617263,2.4919572761912727,3.481097170730483,3.163874946718873,3.668534976150125,2.917048759172629,3.446734475277125,2.8439700288986387,1.846875,2.638392857142857
3.434123248611417,3.70222453925726,3.0416412894645566,4.331050343032475,3.5545030866632734,4.364880861446806,3.1337946023230936,5.053631318086883,3.47211929349351,3.7091316102869367,1.846875,2.638392857142857
3.4824399346711994,2.292750841210974,3.446530180771357,2.247387875271247,3.563589807992428,2.6855608160601654,3.486908885396048,2.551887601043066,3.579120758749987,2.1714947380137346,1.846875,2.638392857142857
3.206662604991908,4.756275647132632,3.089221301572981,5.239739881930555,3.3471885136000044,5.584922261033408,3.1902874049263628,6.7230098332496215,3.364069834047145,4.355318466430583,1.846875,2.638392857142857
3.2999085142957165,4.4964958888718405,3.1945366443432155,4.609796125374929,3.44566305752725,5.279066915251859,3.260129574445853,6.461303824923658,3.4721253136687857,4.016393547888102,1.846875,2.638392857142857
3.2260022863951585,2.6417184127469837,3.150579535306595,3.055564981070253,3.3135885533652054,3.1131148066884786,3.262944694544288,3.4135999488199547,3.421101358658169,2.8999337250561346,1.846875,2.638392857142857
3.482605975108964,2.4359873678082327,3.4456389219810166,2.444821403357497,3.5613628240087234,2.875358179016592,3.658614205959835,3.020961505312032,3.5601589335692063,2.3566499784190307,1.846875,2.638392857142857
3.4558475436056417,2.8888290267369494,3.415933854831512,2.830245910480714,3.5582905074829223,3.3927478900250216,3.5241980261392856,3.629390466517569,3.6024791636841407,2.849363403680424,1.846875,2.638392857142857
3.4469283567459232,2.56742695619383,3.414281331537578,2.2953004612439463,3.5243265806928306,3.0258043923501976,3.5012296390334985,2.609218736870265,3.581262511093461,2.492271024474834,1.846875,2.638392857142857
3.130243113649817,3.8169271745308015,3.4881324465874237,2.602209977413039,3.2526498719881545,4.502367427241354,3.531007812208661,3.0110981592091126,3.3848617413250945,3.512957761275629,1.846875,2.638392857142857
3.3319686658744585,2.1227554200471364,3.217195920662708,2.267851345187842,3.3990570881705846,2.506975115941972,3.218773532970272,2.804361702242028,3.3724343034788737,2.151215331180113,1.846875,2.638392857142857
3.362057024254686,2.184080075947611,3.483515445444294,3.2600518821815188,3.4265096366669643,2.578892817308651,3.762321988668708,4.584267712118815,3.527238823232365,2.913511162561949,1.846875,2.638392857142857
3.498195297161184,2.2269740615055147,3.5339661074884754,2.023129338972842,3.56458797403232,2.6228145192109045,3.649799517646759,2.3612481085396184,3.5752891009057013,2.462723402765397,1.846875,2.638392857142857
3.248378070951344,3.260957354104969,3.396333296981368,2.6606200611190185,3.3489709635309337,3.8485468223840735,3.4787191931545327,3.3491047994379923,3.3842192699014357,3.217136112566202,1.846875,2.638392857142857
3.3990079244676368,2.5993345928020504,3.2922336999057773,2.5770875027287268,3.487682188062845,3.0582059470590166,3.434683939755646,3.1181787551160007,3.5040464008445067,2.547608492207206,1.846875,2.638392857142857
3.262096662004188,3.375279343910164,3.288337722533681,3.3912551407154305,3.362418863962466,3.987638157740335,3.320729896174509,4.059754332007755,3.4729748109379512,3.1187990849778053,1.846875,2.638392857142857
3.456071906577807,2.878953697782773,3.525811096126952,2.548081058873408,3.552389002163834,3.3911356894535984,3.6543188292165913,3.005633770018726,3.617803675474297,2.867616972856186,1.846875,2.638392857142857
3.408671602542783,2.666781094207293,3.3418067632202053,2.547145984805136,3.509524856447977,3.133243214284361,3.366446543966099,3.205689409056231,3.501566928993868,2.472062241886777,1.846875,2.638392857142857
3.501623052513956,2.531539658351262,3.3761182486762857,2.5833229017168864,3.582389441936412,2.987795474185347,3.451418028789207,2.9901405367823246,3.4911208756135177,2.615005493532781,1.846875,2.638392857142857
3.657937429656627,2.380286822064216,3.8000217312609257,2.4432315432010707,3.7413006196930416,2.799035787572011,3.841782780437418,2.729981161540683,3.7356348605660106,2.3739137090895044,1.846875,2.638392857142857
3.5535703460536325,3.024354268116517,3.483425691050453,2.8769794048934085,3.649293831141384,3.5719085164735573,3.5371996218132624,3.5226119706350376,3.381264397163372,4.593978193057933,1.846875,2.638392857142857
3.3828975720949366,2.999098668844296,3.310399935906972,3.0238672830959543,3.47491102947484,3.5446639505399538,3.415044546794445,3.42599093629428,3.4302294586110618,2.747023683702596,1.846875,2.638392857142857
2.936345253813987,3.0496930888897484,3.036870837833022,2.8669556661491624,3.040508261410652,3.585791064463146,3.168830343719057,3.483683037005431,3.1735277053781634,2.9020480446585464,1.846875,2.638392857142857
3.2585550838679724,2.7412401330982927,3.3663523581029917,2.876548454503678,3.34885659162722,3.233623846010887,3.397471472266955,3.536234733724747,3.3773840619693525,2.7172051844364336,1.846875,2.638392857142857
3.686925194280544,2.5613208946474906,3.669580253122719,2.595790937494841,3.772933908733872,3.0141611064377667,3.7971076862295994,3.10229821004971,3.7575430216770416,2.5588426755756912,1.846875,2.638392857142857
3.44960255856962,2.8373617676856715,3.324661359451752,2.8849527734638856,3.544922484150506,3.347615854669377,3.4428500292435187,3.54780963432403,3.5499805004900766,2.8099197865521885,1.846875,2.638392857142857
3.465795027471124,2.502559459010214,3.424638223631463,2.3564810417845337,3.5534556229803598,2.944128563924322,3.652802499494114,2.887666764691604,3.5241747844918194,2.5162518123826776,1.846875,2.638392857142857
3.3817653583996905,2.5870389363305355,3.2412100900077747,2.747373797048228,3.473793165631659,3.047647060527201,3.3854894739459374,3.1248312330379693,3.441250962009533,2.6048561753142567,1.846875,2.638392857142857
2.987079921067478,3.750605239852817,2.7940431857022565,3.7225303204806215,3.101823007935454,4.427501981720973,3.011496807134454,4.257311291476273,3.1952617252971858,3.252329763251278,1.846875,2.638392857142857
3.470593533508161,2.4908999462223256,3.5518350793875086,2.4735247179492865,3.540937021431194,2.943964292955132,3.590319484382884,3.122260781577641,3.547801558561763,2.3493345622872,1.846875,2.638392857142857
3.3616995811740003,3.201378971808301,3.3311078599604143,4.337673956101651,3.4599479772275537,3.7781121792581462,3.4066808216343096,5.059392337823294,3.457838018288861,4.261689091532158,1.846875,2.638392857142857
3.240696606336639,3.0161200777890302,3.3233904604331297,3.091719226303134,3.3299752676991154,3.547171871502235,3.293215609060135,3.723725415675657,3.4118759764019435,2.7905977970385982,1.846875,2.638392857142857
3.045808836953295,3.332343241032239,2.960239399108481,3.553242287076272,3.1467130884106576,3.9221952365217616,3.266848851775925,3.899979215609125,3.2121103576960164,3.1449256559395105,1.846875,2.638392857142857
3.4346361212987446,2.8205563784223715,3.4368618442334267,2.7713411811747624,3.526316754149696,3.3079070138352,3.5743224087794605,3.2430376606703426,3.63476747308516,2.562840413336297,1.846875,2.638392857142857
3.4721028918205974,2.312467182402374,3.4304738133196957,2.211790202949203,3.5513172861446654,2.72587651977105,3.527661508966299,2.5676590627270137,3.5021314876777128,2.1985250735275623,1.846875,2.638392857142857
3.3707108625405318,2.6705913591667803,3.518298677828505,2.307916569294277,3.451678498170966,3.134055767835091,3.45972224285162,2.749660638117793,3.5741492321092974,2.902361314831712,1.846875,2.638392857142857
3.4628967805984523,4.643510635859247,3.4575444175488435,2.4678071708164504,3.587926135334724,5.479969060293017,3.4983789042922746,2.9048672979378933,3.482491299046792,4.05003659188297,1.846875,2.638392857142857
3.446555327563769,3.1021281056333745,3.321270860197133,3.198252805102784,3.5517317662713377,3.656431356017127,3.463487570119216,3.840856309920935,3.4093381379100336,3.1502401991085365,1.846875,2.638392857142857
2.265929209008545,8.947097167341491,3.516699476449988,2.288723245048104,2.571290820387827,10.489193488862645,3.631251900672399,2.7509172092412206,2.7486810039528407,7.554295305292383,1.846875,2.638392857142857
3.521605288388177,2.215964646053303,3.5340694243341164,2.5318943275611185,3.5925460326122023,2.6121842867069067,3.597352081691397,3.004905453299378,3.5903309711069467,2.4473391738128627,1.846875,2.638392857142857
3.548062714747268,2.021443023473169,3.4429696485385635,2.5492874091481825,3.609969289551385,2.3810352009157016,3.563335995329506,3.0043888210916165,3.514044439750002,2.5910959831346467,1.846875,2.638392857142857
3.4559130952818,2.7442165034781785,3.4182747080692555,2.576211014357243,3.560342645786571,3.2352200837605523,3.5561536239795646,2.930353909804756,3.523518403414607,2.477514073252718,1.846875,2.638392857142857
3.49226287064299,2.2783214792591533,3.383084195510566,2.665132053989654,3.567615547375396,2.68200035640921,3.5488296003474358,3.06656681947897,3.5649662478013004,2.447035663326722,1.846875,2.638392857142857
3.502994522258701,2.313316021295209,3.513929471210453,2.311349572427206,3.5893550946593566,2.727943227012799,3.54483293198406,2.6835132762220404,3.6066023176068094,2.2639622870032645,1.846875,2.638392857142857
3.5070030884448817,2.140960301497331,3.3047821066741783,2.586843803392725,3.6121041699229286,2.5094272521036656,3.4132364211686874,3.094998435468674,3.458537019114148,2.4100404500579997,1.846875,2.638392857142857
2.0695741462137827,7.779182076282253,1.9049404936327885,7.734708303073768,2.2795484060005067,9.146697310598938,2.139031471721581,8.676520577519833,2.5100249522662508,6.63965779785376,1.846875,2.638392857142857
3.439341762282238,2.512961602598951,3.4494443903082304,2.460895159898813,3.5188391954708957,2.9684875679405645,3.523713909718793,2.811266816772936,3.506403771461841,2.5254762819425585,1.846875,2.638392857142857
3.4649333365092687,1.9782075463373687,3.535743806463808,2.317305084676468,3.5334752795692417,2.331018200209307,3.565276047649914,2.745836577005437,3.357649691403969,3.766872117953617,1.846875,2.638392857142857
3.307244942464552,3.935666151080003,3.40417659507612,3.13709892142351,3.427084207389738,4.644701759749871,3.499305930625882,3.7556418256033584,3.463325599932547,3.4776616297246763,1.846875,2.638392857142857
3.717718409146543,2.4352711649945187,3.634829036067331,2.0171327511500485,3.792431735169689,2.8668853069873377,3.689519016081079,2.285561785674945,3.5289919599230952,2.6785529971234165,1.846875,2.638392857142857
3.4252752510239226,3.1468392530618843,3.3686922827856,3.149223727472456,3.52320042818242,3.714181817396089,3.498459139136238,3.9606003348043135,3.512900015891588,2.911920929295324,1.846875,2.638392857142857
3.413624659632264,2.425883487944189,2.5109143391698936,5.618510599561796,3.483815545562063,2.8631623067519247,2.6631883651714228,6.91278354853985,2.97213164190702,4.737275168369593,1.846875,2.638392857142857
3.4147894007022623,2.83570853692236,3.318924901351069,2.719637319074225,3.496892881539173,3.338793944668062,3.471575330199952,2.998875953616148,3.446313003805256,2.684600352909026,1.846875,2.638392857142857
3.137372574684977,3.4803387069706684,3.047846841065708,2.991418467426277,3.245215073526853,4.10258692330776,3.2180836917054694,3.416217660183005,3.338291466892328,3.145263113039159,1.846875,2.638392857142857
2.72858461097393,4.747854813035766,3.1840450345080407,3.087988265052068,2.884383075550208,5.589991902935197,3.352945985407738,4.123976279876651,3.0775951979644365,4.16895155294965,1.846875,2.638392857142857
3.031684485207081,2.94972019503168,3.220140048863379,2.642814552659218,3.1366404192715613,3.4756383584799524,3.4055342185019395,3.157699883388158,3.289017893165191,2.66115765785028,1.846875,2.638392857142857
3.598837793345802,2.466265046931569,3.594323363703108,2.695768347703441,3.677795046618572,2.9012579207332325,3.712327765353908,3.1003270616830174,3.632144778810377,2.536318237794624,1.846875,2.638392857142857
3.406914199030017,2.750478971115869,3.3118831553784056,3.5744583671355907,3.505208344778026,3.2273241569110622,3.4148827051451063,4.2925053424618325,3.398905212703653,3.3541171469586324,1.846875,2.638392857142857
3.4819214599056685,2.7625506121479324,3.523378533005929,2.799414144219396,3.567694955108518,3.2582771533192765,3.5706932678306647,3.249950625825636,3.581424459686734,2.706833547492243,1.846875,2.638392857142857
3.276680342036575,3.2745935161844764,3.213967746809535,3.5136664282979595,3.387548578866448,3.844413093516769,3.4477071376607418,4.182903434547593,3.4869576305735857,3.087111241209758,1.846875,2.638392857142857
3.1955949086707163,3.2365910400650493,3.2372781916439406,3.1432421229192657,3.2994629695759974,3.821828188531656,3.2732038055142576,3.566283799643494,3.4138070746115243,2.8746628217991894,1.846875,2.638392857142857
2.83742792210958,7.187666506812095,3.608474454559108,2.546130614340596,3.0391580814553607,8.495560247226175,3.6999052328022106,2.8730897765070065,3.028470090363314,6.095640835634061,1.846875,2.638392857142857
3.381716338662236,2.108643552964604,3.3397164066178044,2.122301613159504,3.455920760876236,2.471268590096439,3.481346168214193,2.560428919351195,3.503135370096098,2.099172267903882,1.846875,2.638392857142857
3.3750726522994388,2.438234948033254,3.3505970562371035,2.5655639331372497,3.4497637172701587,2.86279522270191,3.482038467101825,2.996919068109692,3.039314208227448,5.221616835795704,1.846875,2.638392857142857
3.6408428273567273,2.042750020983328,3.453701905317039,2.3882144639951,3.709293910312587,2.3920155410486625,3.5029933071374195,2.75100007372494,3.625082639523014,2.3429706229260354,1.846875,2.638392857142857
3.5555943991866434,2.4646621380666387,3.5979195662976267,2.1826103721194743,3.6337595297145455,2.9014724202973508,3.639438476281805,2.480045803939635,3.678300301237503,2.3160216838587973,1.846875,2.638392857142857
3.5183402853639825,3.054141689660556,3.396935105314358,3.690384724675977,3.6070975056038286,3.608788197496517,3.472925932131699,4.168762839439885,3.5683619764271857,3.3314614556176,1.846875,2.638392857142857
3.1276471116767803,3.2371877071798765,3.2625769950449897,4.3192248466102,3.238251323359921,3.8173223053562313,3.5203595491070754,5.021873659601413,3.25807923639203,3.846964950617984,1.846875,2.638392857142857
3.4526763169978327,3.415508403179074,3.248562657719239,3.5892067960153278,3.5521177260222263,4.037119109004126,3.483592439049994,4.487187880049184,3.574885064034776,3.2264030336878493,1.846875,2.638392857142857
3.2493549381298545,4.382115863450366,3.217597150832164,4.146624053119724,3.3784383639701416,5.141266838601422,3.446406961913368,4.565456968877649,3.4246560259030643,3.783398038340793,1.846875,2.638392857142857
3.517259431696305,2.288255956610386,3.5045825149865504,2.2405942617159718,3.5999658755920416,2.6946111361669414,3.569935788700097,2.6422039773845407,3.57184591055137,2.1368366035513806,1.846875,2.638392857142857
3.367266026242977,2.364062321083671,3.4136546142661937,2.458673033694235,3.4422843004872634,2.782071206007037,3.500120215201232,2.8499712091119616,3.431280497981612,2.3217918130905497,1.846875,2.638392857142857
3.4291137868590185,2.8011629080653373,3.379192726830244,2.8706356965825166,3.515685734067998,3.29730118283886,3.466963736507992,3.219670142307613,3.5098613321160235,2.5743641243607254,1.846875,2.638392857142857
2.39542805593914,6.204835482734511,2.543075713680901,6.390113099594017,2.641848455268338,7.291064115560255,2.997399525307229,6.56572817269679,2.900017509189916,5.312671112893668,1.846875,2.638392857142857
3.467241860475178,2.158796106554202,3.501525796543268,2.0060100965147765,3.5379154639441195,2.547459814145698,3.5327533840750167,2.419398082662028,3.4558766668341065,2.418748797582669,1.846875,2.638392857142857
3.282249321395663,4.049237721974224,3.2939295963159134,3.8493395945290696,3.410123260803927,4.779224568561799,3.339286689262792,4.288618154756547,3.357180823674468,3.649889579181556,1.846875,2.638392857142857
3.4424287371467863,2.589666155981507,3.5122193663241754,2.241277892131895,3.528185247065509,3.046032376902713,3.57772117968253,2.680600147880688,3.353513110291244,2.8811777823974465,1.846875,2.638392857142857
3.2725269155703463,3.1503735899272653,3.3198677805307826,3.0922809290173383,3.381032571261832,3.699577598983604,3.367710500199246,3.759030038814789,3.46204166003618,2.9033479644405005,1.846875,2.638392857142857
3.401566380160329,2.9485933464499903,3.318516007792553,3.391225354900731,3.495192168850004,3.4781954064166785,3.5009814031725317,3.883894025721905,3.4823994584283846,3.0909551554438663,1.846875,2.638392857142857
3.285263957915953,2.162580761441163,3.330880160027152,2.215506864565519,3.36286149497165,2.5384288266587696,3.4427460405537227,2.564372612923464,3.356554948939664,2.291518393170704,1.846875,2.638392857142857
3.3054271046649597,4.359288131424218,3.2445980054247867,4.423120340477182,3.4491704766093125,5.1275407565240645,3.52795730818886,4.950046755051146,3.3717977672254675,3.819702136540805,1.846875,2.638392857142857
3.2837226540732907,2.912077285837396,3.381063833011311,2.070727636834798,3.3790768609932207,3.415859954469363,3.48766317599324,2.4374275667537764,3.379247310659499,2.674084097706281,1.846875,2.638392857142857
3.521320571179986,2.060824173619112,3.4779842816232795,2.2426248918877687,3.567387385641425,2.4302731195436977,3.547940609443084,2.582678489578752,3.579869178535465,2.1361895483915982,1.846875,2.638392857142857
