m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
2.307804471846428,4.265173317387852,2.8387359592523422,2.2672210370725776,2.430386165448369,5.030372712210471,2.901886183610161,2.676463475910338,2.595252187510209,3.7272404416307,1.0901144349833845,1.5573063356905492
2.6840251243270288,2.867593184296315,2.91462188441787,2.276763821421281,2.772949177245964,3.3763442388696707,2.969236928072518,2.6763072588118804,2.8619861224588945,2.6135044206404667,1.0901144349833845,1.5573063356905492
2.950905829233753,2.0663848343390088,2.9363272360481454,1.8197472322146868,3.0064797595730983,2.4402317568555576,3.059438197885804,2.1803987347774987,3.010184940279517,1.944340226985013,1.0901144349833845,1.5573063356905492
2.939444935796646,2.2832931733243527,2.9061641253676376,2.859355034936971,2.9933475931070164,2.6977498925967125,3.005467526617009,3.2378434774020746,3.0155362529553797,2.693051520592312,1.0901144349833845,1.5573063356905492
2.7914735007690274,3.0701051074521115,2.9248723442034024,2.3238264318264426,2.879619537099836,3.617724487124955,3.0233880083144555,2.672385025931564,2.9852142402905995,2.8816964038514827,1.0901144349833845,1.5573063356905492
2.7729678924931216,3.2499235468633265,2.8501026274713626,2.9540624390966297,2.8616632500386623,3.8136887315998194,2.952545757882758,3.443354121805099,2.8375353059597583,2.9981095945812344,1.0901144349833845,1.5573063356905492
2.788623304293832,3.1022731722412424,2.7722234773126173,3.324615459758768,2.8702431045619727,3.649120948614415,2.96884441671081,3.781926594698321,2.8512381267614595,3.1483943001352013,1.0901144349833845,1.5573063356905492
2.989889218053835,2.1808531504142907,2.8869684403116778,2.5233298001102864,3.05156722740816,2.5690293577470613,2.9858895481975054,2.910702746383711,3.007353258400077,2.213634655913283,1.0901144349833845,1.5573063356905492
2.591143574359255,2.628462488844185,2.723252156726227,2.72373309029057,2.6588466675602085,3.0958851745157485,2.7725781211583578,3.1852385306445137,2.853519345602451,2.5830718848046748,1.0901144349833845,1.5573063356905492
2.792755753234595,2.438396855805063,2.7787468256444496,3.2712621753863167,2.866261073090685,2.8750988856608983,2.8901486885293703,3.501424721211671,2.9219080304568763,2.993660524815564,1.090114434983385,1.5573063356905497
2.636626276479393,3.096738263006741,2.6459161868757377,2.755032070636981,2.714914511807191,3.656888382621151,2.7013883640963567,3.2474652916311126,2.8021851551669776,2.8014297277423066,1.090114434983385,1.5573063356905497
2.848823195706371,4.384813436636728,2.6756682520161728,4.163719485041212,2.96246439438468,5.172727247850491,2.848725152395452,5.007346346253261,2.9252379975395524,3.81739754031226,1.090114434983385,1.5573063356905497
2.921680812588254,2.3842614062149807,2.5612982607747465,4.493233181705408,2.988265878289181,2.806252782957986,2.824889921224305,4.698404675417589,2.737131153676925,3.887571593531781,1.090114434983385,1.5573063356905497
2.8952195645406817,2.661026445945797,2.9567662313513354,2.6294650945772333,2.963928854142544,3.134673675808523,3.018923328994043,3.1522723493326765,2.9696838500069247,2.8536294808761467,1.090114434983385,1.5573063356905497
2.759249708029836,3.321006303723697,2.8013818178465666,3.771028446436481,2.8542587262835672,3.9144875432957447,2.848015515547557,4.348938032456474,3.005717704875305,3.70374179204463,1.090114434983385,1.5573063356905497
2.929640294918171,2.2050985732436383,2.80066051356305,2.274094329705356,2.988035502232802,2.590962412659461,2.8950320465849964,2.6770609745043896,2.9109406381582428,2.159383816589757,1.090114434983385,1.5573063356905497
2.8964926388985424,2.547124758539224,2.410014377347445,4.949053542642617,2.9642581406234902,2.9912897430166043,2.5501263352949053,5.31388940249854,2.663122324465499,4.360250057435312,1.090114434983385,1.5573063356905497
2.4210870472550203,4.667467044209023,2.444486455863241,4.741897757040032,2.560901679012125,5.485646265255145,2.676205047634447,5.073597388218362,2.6868542094523944,4.018987302410429,1.090114434983385,1.5573063356905497
2.8603390589134965,3.1938568392327498,2.8011715780422746,2.930990232286753,2.9452195363209404,3.7547048031453785,2.8596669417912963,3.2230052346852247,2.9582851322244017,2.889652313888978,1.090114434983385,1.5573063356905497
2.882639927276133,2.3887087522060013,2.8083797293965507,2.3911165704457398,2.943179419445792,2.8212606339082664,2.9347425701261862,2.891264412755389,2.9345277473175586,2.3486540825119357,1.090114434983385,1.5573063356905497
2.835759204307185,2.8873954967171267,2.797837523817828,2.736833587556221,2.913518388053864,3.400291196662236,2.8542613258079887,3.191331655675218,2.9840725679967885,2.85126445748712,1.090114434983385,1.5573063356905497
2.990024171997409,2.438424498390963,3.00559359223311,2.3172316637416075,3.0486872386613726,2.879462133967278,3.078085509929238,2.6911348622794957,3.065149204645995,2.5008328033764617,1.090114434983385,1.5573063356905497
