m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
3.9284822932425527,2.7984357455382813,3.449750059784887,4.770373105860676,4.038077359140069,3.1755291622496875,3.716145719313152,5.150989550065116,3.75702437798945,4.076180414124088,1.2006031132180413,1.715147304597202
4.239216110569144,3.219550750689962,4.001684326549066,3.4049584414650624,4.326235191586606,3.69913012505734,4.070509828474731,3.9883292943980297,4.30393173567462,2.985957232281897,1.2006031132180413,1.715147304597202
4.23221390321,2.5324205495815253,4.250613637358954,2.500755757201877,4.318267156041896,2.85901122570836,4.330862205718297,2.987496719110549,4.296277464967993,2.428215456085636,1.2006031132180413,1.715147304597202
4.258858928727562,3.0316456427435567,3.978368720441845,3.306571936309845,4.360868996917865,3.488407010390771,4.098131184144525,3.778333329373544,4.343950110320531,3.086658345182629,1.2006031132180413,1.715147304597202
3.962165498084876,3.591221605422911,3.977657570408283,3.4225375152053537,4.083226391056186,4.101806785952125,4.100887999954376,3.906958723609942,4.051772719812373,3.2607767753814767,1.2006031132180413,1.715147304597202
4.1894960637079,3.669463658236792,4.2725189845673786,3.377482253679684,4.28924671483226,4.259246701655341,4.368997604103972,4.042118597951675,4.292095734604941,3.368529795582065,1.2006031132180413,1.715147304597202
4.523363755886311,2.954402159961255,4.363100712118681,3.006643599379112,4.607723784217605,3.3273288220308688,4.496457929282012,3.4985450919996577,4.356795630444272,3.5651067666690257,1.2006031132180413,1.715147304597202
4.138888754975794,2.8012429169081563,4.2225367829085565,2.585643291620753,4.241477251682981,3.194690889522384,4.260706293609525,2.9918033195645544,4.305418003058946,2.6759150752091587,1.2006031132180413,1.715147304597202
4.32080689324706,3.007620781243161,4.270399749438109,3.120438665824254,4.388889528744779,3.3960784888125777,4.398283340785927,3.402303058614275,4.266687003797798,2.974236334879036,1.2006031132180413,1.715147304597202
3.647925399655362,3.656262270421161,3.744824187619985,2.9106703713717708,3.765069602102689,4.195643926540721,3.9256358407590106,3.2351994906215085,3.82234991285814,3.4132197000100857,1.2006031132180413,1.715147304597202
4.145958473281596,2.8069804094986006,3.996965107600297,3.541270581697319,4.231460464328911,3.220681865958675,4.172214716446224,4.246190480924291,4.290251742615521,3.1845133329341637,1.2006031132180413,1.715147304597202
3.7716587569929234,4.73229727326672,4.096806795351072,3.175410459398782,3.900607190655398,5.480358921132529,4.238560679603288,3.608716513558044,4.13703081662055,4.152908329457271,1.2006031132180413,1.715147304597202
4.40494965794106,4.706299277608293,4.230397566095201,3.0163725658739926,4.531151371720613,5.424876610127046,4.324018109206004,3.3621341031858063,4.383251057124121,4.205841453606733,1.2006031132180413,1.715147304597202
4.233958571445878,3.113296614886393,4.335805155805193,2.867909898179878,4.3300513325115855,3.535191838626138,4.471880893248483,3.1961626375152847,4.287048033973428,3.134453078476248,1.2006031132180413,1.715147304597202
4.142154996737089,4.1036188394128805,3.773137013059461,4.751228295201514,4.257418437908892,4.708538044946152,3.9150162363776433,5.409281195822504,4.146944213878678,4.013346350913234,1.2006031132180413,1.715147304597202
4.143220411555661,2.8511616742447607,4.088212190829347,2.716084634328375,4.24638608935806,3.199622215449198,4.169488705834453,2.938472386642403,4.222218331085687,2.567966847146319,1.2006031132180413,1.715147304597202
4.030062293046302,5.147717646231962,3.916058348901951,5.610357275213025,4.180908024396441,5.958389401740686,4.071998130225112,7.048934123813037,4.186302596909536,4.68894971660611,1.2006031132180413,1.715147304597202
4.033292349209798,4.8623718196202725,3.8362836367675417,5.022791409262147,4.180450950220624,5.637246088449968,3.9064439047781936,6.781889448954827,4.14716971957571,4.386286036118165,1.2006031132180413,1.715147304597202
3.977394117587539,3.1933710673464177,3.915790766339222,3.627662504375174,4.096180425060747,3.615748608406983,4.064616072647047,3.957739781251154,4.189614242267405,3.3725005244450323,1.2006031132180413,1.715147304597202
4.2259555036824406,2.896848228144735,4.156045212471849,2.963527730903151,4.314405169906252,3.2990695180714478,4.285900710352455,3.509594028220805,4.310567600915531,2.7544787957288204,1.2006031132180413,1.715147304597202
4.216648820393572,3.4461111003982428,4.173123667817491,3.426863792427053,4.334206918874181,3.931066899836277,4.320446628240573,4.097055975750568,4.358549956671851,3.3215677002383446,1.2006031132180413,1.715147304597202
4.195602696844766,3.061295797448312,4.219517053466973,2.812204770400781,4.301088136194503,3.466303598562414,4.3761696591764165,3.0608097590601098,4.39865204017227,2.916014648825699,1.2006031132180413,1.715147304597202
3.953359271937416,4.227338572000757,4.285720365586818,3.0410699612660768,4.082385518009668,4.919145967186908,4.343197320495145,3.374522832835779,4.187278300095633,3.911711814691815,1.2006031132180413,1.715147304597202
4.120846326207995,2.590582902253907,4.057282077113143,2.7400279201236635,4.199756505844597,2.965626391102574,4.073959615371344,3.2657318547623104,4.181247206533891,2.565226028733655,1.2006031132180413,1.715147304597202
4.1110457812265935,2.70078417845624,4.254190548264368,3.735325369660413,4.186146580175526,3.052835790450882,4.619096849698798,5.0197863844239325,4.324175991655157,3.309940216664835,1.2006031132180413,1.715147304597202
4.179523699378526,2.7458482020898862,4.275659553039815,2.570681299931773,4.273462830825728,3.102792883657436,4.418957765179342,2.833975060631813,4.27431703691068,2.900644860020969,1.2006031132180413,1.715147304597202
3.939475943182563,3.694443674508581,4.104733361506477,3.1422209905034677,4.047406562261673,4.257091807921619,4.184031579638923,3.7652951116329,4.095335304109662,3.581403033423977,1.2006031132180413,1.715147304597202
