m_obs1,ci_len_obs1,m_obs2,ci_len_obs2,m_ipw1,ci_len_ipw1,m_ipw2,ci_len_ipw2,m_full,ci_len_full
0.0843927339054012,0.30044569925285,0.0603239399285794,0.296667755817795,0.084837636898122,0.294333596179603,0.0605658047377036,0.290548833776288,0.0345760546146926,0.479437166903478
0.0102894106073493,0.277463933096814,-0.0531715828101234,0.276031858149984,0.0110777386823708,0.273282461403146,-0.0515621773830996,0.275192920810482,-0.0275173877541011,0.346586698862996
0.0739279251174625,0.287321702340441,0.0618034769234696,0.293821640631763,0.0755426799227986,0.280691680844741,0.0595360389658042,0.292482580462186,-0.0732849671150439,0.393911388797426
0.701327674626721,1.63417061400237,0.0229604372934008,0.287078877947017,0.0233107618592116,0.276777833458209,0.0257917508243184,0.290570070781188,0.0089146281042335,0.395110935131123
-0.0974239908863425,0.27279849697222,-0.0296075805002604,0.27578974071266,-0.0946549391396639,0.267424719599144,-0.0243725109011774,0.277898762471243,-0.0226796388576451,0.387352352594985
0.0444076268277286,0.296584939171987,-0.0019037273872014,0.286916602701294,0.0442371388811002,0.289585199539432,-0.0026175548588503,0.288322779585873,0.0436295859447851,0.458330782834213
0.0503422588171827,0.293076106567191,0.0728123007141926,0.292563753114273,0.0502143239559284,0.284360933145089,0.076496322159827,0.293394269255972,-17.0187922700004,4.55149887014669
-0.029019061664946,0.284788964980659,0.0634835534931859,0.286954441805786,-0.0301424053551914,0.276271051343926,0.0641373792202967,0.283798563465375,-0.0320773542768332,0.383716523990085
-0.0114000162829114,0.279572043533971,0.033067513940318,0.274519437827898,-0.012630982559133,0.272910717722877,0.0312803634709184,0.267396783395228,-0.0049422303110642,0.399439478187765
0.0126392152909128,0.280559086977526,-0.0160324686027523,0.259829160421301,0.0140845585213597,0.274806096825696,-0.0149997420737531,0.263734768275875,-0.0250654152429487,0.40775072357369
-0.0273997748061016,0.289096572775849,-0.0571497650005125,0.278691179819258,-0.0269043096059838,0.285593430828837,-0.0562742702745726,0.277939142585425,-0.0747010425262998,0.393386711636352
0.0120836760894352,0.282861974310352,0.0427457086724504,0.279022968604291,0.0126559872570473,0.278664003447822,0.0429568006632324,0.275021828764865,1.26411128216115,1.38173121123201
-0.0810285304369184,0.286907363352651,-0.0781299654242042,0.28393863099333,-0.0820406003611002,0.279975009187039,-0.0850129734916714,0.285021325890271,-0.25120063691825,0.426756383439784
0.0152070959015206,0.280361740969873,-0.0305849447779489,0.301484986917775,0.0151762324519513,0.275808324134142,-0.0320681772683821,0.299980317180794,0.12534397996784,0.40378196016102
0.0335823251052762,0.274435854283187,-0.0317162057522207,0.284411139351528,0.0333104915983335,0.267362556941758,-0.027816859270963,0.289181842987039,-0.002465975760983,0.404579462725801
0.0124105050615269,0.290992544334752,0.050560346196705,0.28785871203224,0.0133615303225997,0.287150969789164,0.0482528672658465,0.289590148317788,0.0506247358530082,0.411162160223913
0.0042962358720036,0.28075493465213,-0.0055821283912697,0.291771671432851,0.0015102375585569,0.27372034763411,-0.0076588444798433,0.289623617385328,-0.0188429586176851,0.391636088485659
-0.0463183247695906,0.278083559226307,0.031001876431223,0.272779291062883,-0.0468859660463864,0.270819986880116,0.0274980470129469,0.272853253187319,0.0121800515312071,0.423311812347639
0.0230771615728662,0.291430024725156,0.0128632778432242,0.279647614613311,0.0272901413791618,0.283807720255259,0.0172169774057459,0.278649498605607,0.0403714293970814,0.398433164692299
-0.0450321661716493,0.283858622787053,0.0244302300857925,0.28257144298495,-0.0437766716516183,0.275237746777698,0.0252127387173619,0.278651354673035,-0.070429840659171,0.423057446512725
0.0954058278618461,0.295013897212749,0.0460233009586475,0.288650538044492,0.0945554658999244,0.289983401593824,0.0491092105194203,0.280652536595373,0.175559646436798,0.43466292166012
0.134370104785349,0.278741955630006,0.068147869907156,0.279617349927021,0.136036095371906,0.272261511766148,0.0682619476192538,0.280357069805386,0.0706590970716067,0.397526783008207
0.0221663490511794,0.286669423177511,-0.0817482760312493,0.300843983209602,0.0214151452098689,0.27900736075816,-0.0780050869272584,0.30152279855234,0.0914693810924787,0.40899645346849
0.0372631282448085,0.288994163551677,0.119171961521026,0.297775173622351,0.0355246710690884,0.284098896081732,0.118507199431486,0.30110487659349,0.0800777039420614,0.401827434712519
-0.0387507680690935,0.274121337728178,-0.0820272391814132,0.277067686352435,-0.0393706298816434,0.264619683983164,-0.0826922840383418,0.277762280818353,0.0449966109690096,0.351206602408631
0.0032319934139378,0.292835893109633,0.105800073240787,0.30915420831442,0.0037125243729587,0.284832859646294,0.107558781370927,0.301988630598568,0.0321248761392714,0.383992504809747
-0.0553876873844305,0.293974399733344,-0.0498416503261947,0.297619415460144,-0.0555534454311652,0.285406056433431,-0.0550576484058873,0.296327016993967,0.0568514096666103,0.393503320879968
0.0233214310215736,0.293919537808618,-0.0514133049548195,0.27974567282684,0.0236632253766079,0.288272218130381,-0.0496190470577329,0.282209959952902,-0.0359226120438965,0.413753294612465
-0.0214558204352254,0.291150789196316,0.0340372527141134,0.293888855137136,-0.0216484281116256,0.284840307699221,0.0327073831306745,0.294162848921723,-0.0954765556400291,0.405578550880639
0.0354804613078457,0.293980843521285,0.0244645721762054,0.310432711327822,0.0365293018868724,0.288404347533824,0.0238179683224894,0.313335594149255,0.0829656936701429,0.405821552238021
-0.005444687129368,0.264696130554756,-0.0081267063433421,0.280084933830168,-0.0057880805251361,0.259610072912351,-0.0106516551033158,0.284483964852425,0.0246165815393174,0.362016839431506
-0.0325850629416166,0.277604909559498,0.0457236412649378,0.286936472996643,-0.032508955620164,0.271119808045003,0.0484790545936627,0.285388596156028,-0.066175014970792,0.415054599150058
0.0636231156099667,0.275920508032155,0.0878988328598034,0.297719543900885,0.0660030345726283,0.269480636815963,0.0854334060852345,0.297621917729048,0.029934644508079,0.394798673483148
-0.0780415563492177,0.289349872099816,0.0001934740504592,0.270384620132968,-0.0780691153758384,0.283187777388407,-0.0040013987461875,0.275288726159686,-0.0314081097890622,0.37740697528219
-0.0950807287508925,0.299824903753694,0.0599648988107465,0.292262049199813,-0.0961401885318206,0.292742272190321,0.0586594263082146,0.292811492479364,0.015502326950375,0.440303997513415
0.0057958321694085,0.285923226118824,-0.0469584866813807,0.291326295987057,0.0056963046501593,0.278240949840234,-0.0476424594632019,0.286882252598087,0.0769567245180504,0.41740744926764
0.0105828448010652,0.282204203278393,-0.0061473163408638,0.294974709187027,0.0120269593796193,0.274905540512121,-0.0117357411075439,0.292501220390027,0.0105127104031493,0.427018689852443
0.0628807005597854,0.276368082971475,-0.0263155707694764,0.282430603861494,0.0619120560826986,0.271815663288537,-0.0307705957460493,0.286405669158002,0.0923213354868553,0.39110251453184
-0.0680365935474264,0.302047300451597,-0.022430299361104,0.302050180153243,-0.0682420800469037,0.296066504299408,-0.0181172747160835,0.30182937656463,-0.0247568366340776,0.40957173513253
0.142201903497202,0.265141278628542,0.0396565496992387,0.268425573006295,0.140668433917805,0.259851133135303,0.0400070871211263,0.266916505758371,-0.0706228256317875,0.375984134129832
-0.0141586204824367,0.286706539421552,0.0222005443529337,0.288635762999639,-0.175763452555396,1.61351201418484,0.0195999692604905,0.286716819272615,0.0277977615981965,0.391674071733606
0.091460365389612,0.286366843305658,-0.0102536200797829,0.269142140533603,0.0898595392963021,0.279326482121597,-0.0074157191913682,0.267953652525381,0.0103032847717859,0.415260412466492
0.052642605840521,0.287797657592332,-0.0129638837255234,0.283581329261091,0.0514947364783882,0.282466915863868,-0.0119446065536207,0.281767702919325,-0.0343244762343953,0.412109192570859
0.148764864844683,0.312993521907828,0.034574534014116,0.29028195219993,0.151308399515871,0.305966064543194,0.0352606065595877,0.287386420095754,0.090974174880126,0.439848372731902
0.0108123590332033,0.292105636701214,-0.0743268878731024,0.280053180232751,0.0102368772188609,0.286041885733415,-0.0755800301570306,0.279072511724911,-0.0205781482044047,0.403502882649721
-0.095248326230749,0.278177099908963,-0.138562812246208,0.277502277515952,-0.0934488518218345,0.271979531933629,-0.138231967822674,0.280178000027219,-0.0911874339988169,0.395854157957268
0.0443329010360283,0.284170053632068,0.0645539883819119,0.274221960771156,0.0438623204889043,0.277679902129745,0.0648239137931434,0.268874374912026,0.196173457917181,0.36671807726974
0.0312379457358788,0.281482131742868,0.0441942755695695,0.23657124536218,0.0182343826862165,0.0252608622284835,0.033003841478582,0.292430184234114,0.165682295311453,0.383803717717367
0.0261093029369607,0.284756335294494,0.0611180493566018,0.268502703064424,0.0284377646114258,0.278918510266764,0.0606772215292924,0.265277136972946,0.0491473404425483,0.39058803745003
-0.0635280201972662,0.301536700852733,-0.0949146140266402,0.279823998735025,-0.0626961713110466,0.297316735968595,-0.093868039849654,0.286299682342652,-0.201432937833519,0.413677059394204
0.0434059495710082,0.296708003095922,-0.0259238119265288,0.311698539080254,0.0433940929369045,0.291235208752075,-0.021881399443573,0.307247277080516,0.060282217231712,0.43140324840798
0.0018150666607349,0.283755679805677,0.0101834333672207,0.296350902651376,0.0035291769402863,0.278323235320277,0.0104462915432211,0.298163172714626,-0.0225850479686587,0.432293125020128
-0.0725192105107083,0.286378168595983,-0.0679378833033655,0.282522839210596,-0.0742734630643021,0.280273423548117,-0.0680721584919935,0.281346188943775,0.0264557764801395,0.375748704199199
0.0624653195868871,0.287379329382885,0.0157634651274351,0.282014459642979,0.0630711084667078,0.280929021666875,0.0145198911105173,0.278843510990152,0.111637331856012,0.387663201653952
0.0939423407433039,0.28700318735812,-0.0244404166372475,0.301763765667505,0.0948204344214208,0.281053393630819,-0.0218653062369989,0.296760182857809,-2.99350960204862,2.31313164921145
-0.105755773210775,0.287977994488603,0.0026983945481478,0.304933981859975,-0.105037688125754,0.280824935285143,0.0047856388131586,0.302826042328288,0.0334752025232236,0.415243354104617
0.0381647053892335,0.285498989878513,0.146947778658347,0.318801951509609,0.0378170326365129,0.278259305964317,-0.229174625772738,1.85561819792139,0.0842573608458947,0.416635959624677
0.0358561601771659,0.289906210496193,0.059138510284676,0.283606130018856,0.0353849772819465,0.283562259228837,0.0609255974978201,0.277116380600518,-0.0332519450002116,0.484983722901511
-0.0285868480564378,0.290087622480741,0.0269720592057445,0.296413706281827,-0.0268297196851358,0.282641394720228,0.0318136583742124,0.295339286856014,-0.0730806163799292,0.413456451078747
0.11338602662692,0.273590736618275,0.0148887934498498,0.265932888860496,0.111915082335049,0.266699978844535,0.0193111925525413,0.263311446244075,0.0083875177772189,0.382584971831194
0.0559763926737918,0.301199946568154,0.115646706327746,0.302604596697274,0.059834049262051,0.291970919488334,0.111428771372812,0.300647306488754,-1.61271595352429,2.17792647352916
0.0063865298660883,0.291764758265298,0.129712661524938,0.286312798827927,0.0081154816709848,0.285090936421167,0.127183630719192,0.286335067463469,-0.044753978163302,0.420624959942156
0.0455906621082217,0.300390659365823,0.068265037543398,0.295737034892251,0.0464699263957399,0.295057499880773,0.0767933891143907,0.287808909679115,0.0528988494159557,0.4210059278522
0.0645332633615411,0.297878003634417,0.0402433180880188,0.294847003105099,0.0633222067127353,0.291807859143968,0.0356990405199361,0.292186590750179,-0.15072989322461,0.383039778687026
-0.0897099657238747,0.278278575868852,0.0016695577503525,0.292674771256268,-0.0898555762089664,0.271810834687187,0.0036505182827697,0.289929855286087,0.0328806037279124,0.407163508312606
-0.0011680012374537,0.263061596706903,0.0372704223214963,0.261050591691333,-0.0021679507269815,0.259176336784282,0.0375043778448222,0.25837456777322,0.474358753790826,15.7730912115722
0.0080280447568025,0.293469331723976,0.118912158421667,0.28742532347762,0.0085850721268903,0.28433516094897,0.12034254644137,0.274099555516267,0.0247130396084132,0.392885021563276
-0.0125843941518983,0.286118312537023,0.0066696181494686,0.283553429373211,-0.013305155345343,0.277530872658979,0.0055863351442849,0.281215488972756,-0.0394681740178651,0.399028159382815
-0.0478299679698814,0.26911997509154,-0.0354388126152496,0.294600456507172,-0.0467521229755814,0.265302497478676,-0.0346292036312157,0.293420671033542,-0.0910610626818382,0.416945456591145
-0.0393284818292488,0.299111414136442,0.0064512833225315,0.289940369727133,-0.0414275085601884,0.290070248246397,0.0024560266607593,0.284185821337572,0.0135588788401254,0.413848928327112
0.0853642784290349,0.281651696644869,-0.0425551650822192,0.301077001999586,0.0858205420668377,0.276466151849646,-0.0428446638402946,0.298607934805055,-0.0171467922492174,0.397284242420652
-0.0651912212190374,0.290875057352908,0.0007695282385596,0.300074891469919,-0.0640725455072032,0.28448737260778,0.003225769253192,0.286802999396625,-0.171522823940271,0.407870254633079
-0.0322431869498161,0.297483528361033,0.030606051981634,0.287088273136381,-0.0330105308387652,0.293028649712612,0.0328835002008664,0.276503032365283,0.0754492814914329,0.385798311991818
0.0101766119545128,0.289292622739221,-0.0596740247933954,0.252131737372887,0.0094330900401906,0.283999126986308,-0.0567489223814009,0.251699450954651,-0.0401869792680108,0.376205066144258
0.0148062250017351,0.28444773365959,-0.0393011269000161,0.281641403716686,0.0135315565916955,0.277877214306537,-0.0382465820171375,0.279272729665863,0.0893100627267468,0.413467276824051
0.0545304305723937,0.302922696015232,-0.0009898726890366,0.287831969951483,-170.385475641782,1155.11692955018,0.0029539805745315,0.288022341496169,0.0077686887630233,0.465546253791806
-0.0135447023876167,0.269565591374654,-0.0089624047145744,0.262944432186089,-0.0127390193278025,0.261220031235106,-0.0070873067615594,0.26426304001386,0.0316134484386172,0.366999545402542
0.0760302918336261,0.291956853261808,0.0361475040461477,0.273356324371769,0.0778214404818555,0.283115087516781,0.0380341194694199,0.269121208775803,0.175550581329429,0.371329168033203
0.0158499442457296,0.286198955106984,0.0274863492911621,0.290335658412986,0.0148214518846364,0.280609317006916,0.0223690212467185,0.294168422244768,-0.0794233564821833,0.407251078077086
-15.3649876205788,9.96080309552884,0.0420281492079541,0.296656184416933,0.037602354334561,0.2993460676173,0.0442656623316355,0.304315210482382,0.0493408297418516,0.411889412144165
-0.0185835040910405,0.280037294439235,-0.0016138471327566,0.271703736531689,-0.0185481180477005,0.276750498871397,-0.0048920790225936,0.27308127813874,0.0490203187015131,0.375643191586316
0.0619141582792944,0.29381139757681,-0.0414402054552476,0.276079954097553,0.0630883455352534,0.288453581588276,-0.0432551538980069,0.277196508541601,-0.0494797287990388,0.425697862324985
0.0234247361725274,0.289789831569259,-0.0542308059576089,0.275901378953677,-110.481507996313,344.062102721938,-0.0539308672594924,0.273750756234848,-0.0494111379771935,0.396598047263808
-0.0945064485786732,0.294772667582481,0.0079734964786088,0.294364227394902,-0.0947750231308875,0.29014036864663,0.0013818275093592,0.286936067630647,0.0682297128732277,0.401844260426129
0.0042021018865977,0.278553185790529,0.0840204187317212,0.265232588048325,0.0038787660776158,0.273694661707964,0.0836264585055611,0.263413235046517,0.118852114769864,0.364035851752204
0.0029465991874486,0.294417103303964,0.0107999043061146,0.301231780891435,0.0025398840927768,0.287768426619041,0.0153521598130159,0.299526966452028,0.113820652803085,0.412922278976674
-0.0744638626747312,0.289261778430876,-0.0088302881308732,0.284062261417097,-0.0743630153316086,0.283265412392905,-0.0074585336053869,0.28139298852173,-0.039804581453661,0.378540831321738
-0.0112862718659788,0.284587367673504,-0.0610563347657084,0.290250685238497,-0.0099344959683348,0.278510989103483,-0.0611429253588196,0.286504832109823,-0.0714249516324031,0.421916644482214
-0.0306011247328722,0.291045429540477,0.0171676214012826,0.2797577789219,-0.0294989485326462,0.285005930918228,0.0176217237066495,0.283540788151223,-0.0027162868860687,0.397991234864733
0.0318462341252011,0.289212891762987,0.0606031122915028,0.288245687152081,0.0314706726224035,0.281658158272608,0.064200528581949,0.286376449996862,0.0409624518442111,0.420710720493477
-0.0033193541140931,0.282450108577124,0.058494218739772,0.29059494350462,-0.0046003461920507,0.274907517843401,0.0590279554066821,0.28697269484925,0.0223912557794417,0.391110875826096
-0.0998860864985065,0.291190641605353,-0.0388211218712977,0.287267491280332,-0.0998822481828241,0.280786299843247,-0.03984978917521,0.288481648366119,0.0484071456656758,0.386279495722899
0.0216685811772361,0.30201431252042,0.0345161979691737,0.278542444045015,0.0205517219514189,0.293093577178168,0.0324702208553971,0.275358399550579,-0.0314179983686793,0.382365731896533
-0.0172074461050721,0.319213005675983,-0.127090899575405,0.312225470490551,-0.0180230314438104,0.312465171065818,-0.130596494771145,0.311958351622152,-0.180152603903284,0.432493605118332
-0.0491052616444822,0.277735862571587,-0.0275223680518307,0.279564692992819,-0.0513221317342412,0.270483910777661,-0.0290803638342876,0.285707621032522,-0.0310472677693539,0.397347992833138
0.128795461462696,0.30073656900007,0.112030115995526,0.293181452309452,0.129085453893787,0.293834877872825,0.110976094845713,0.294140419466728,0.204823897983887,0.401354438298149
-0.0185406163329954,0.283368333460128,-0.0445096603198386,0.295022960012136,-0.0163044862344358,0.275733553116911,-0.0463117981624425,0.28523036737826,-0.132125742389718,0.434061995212807
