m_deb1,asym_var1,sigma_hat1,m_deb2,asym_var2,sigma_hat2
0.703220539482691,0.0369997597149694,5.76916232904054,0.335558860123031,0.038650437696157,5.83949186471071
0.258053242966674,0.0376939086754389,5.73896265105598,0.250835940340309,0.0381815655400184,5.81248783030664
0.12058919157766,0.0401714705693812,5.69438068537476,-0.0196486678253706,0.0404663010394877,5.54036774016033
0.280767897647419,0.0388520594937842,5.50879081720137,0.393594243790036,0.040114251511025,5.83680404779566
0.202929548283269,0.0382087987407785,5.66626863026628,0.36730412743291,0.0399546935794071,5.66330042734476
0.427323042846485,0.0383528284324045,5.56104801074579,0.418109662972502,0.03999242482209,5.67120970189304
0.0820557469223423,0.0403735837651105,5.71958528356244,-0.125552870252159,0.0409685971850308,5.70597382803569
0.707216580822864,0.0385494335284731,5.74261755717639,0.452920568243843,0.0398675201916098,5.73777442800457
0.190367465809904,0.0388311206497073,5.28030666236461,0.292469025530646,0.0396140883570089,5.18185541016187
0.0507957712797685,0.0395037373130763,5.49725043197573,0.251741725517956,0.0405906264512871,5.70746276390989
0.0323728191009029,0.0406196033206997,5.54673617805756,0.323725033163479,0.0423270939307216,5.7324730580005
0.312457879495145,0.0403017758544478,5.34139251183736,0.276430444686772,0.0406765109822575,5.31832838767854
0.223086777192099,0.0391715878459718,5.72586314973096,0.322316133136487,0.038899937737523,5.7315145933978
0.463509510592321,0.0389285564163993,5.83451692280838,0.345736622758832,0.0398812286554717,5.94340155230417
-0.236818965177173,0.0417338360140453,5.67579861488767,0.17741157475318,0.042371862004357,5.59846960991127
0.0727094235956701,0.0383851208883877,5.45818424797507,0.0831717816056627,0.0389288812111542,5.53109612741334
0.503293441931556,0.0400754948480358,5.69376902732998,0.322964841197851,0.0405556763913142,5.69191865145251
0.229131926193078,0.0373863469112354,5.87273793612382,0.421273980791498,0.0381205884060152,5.75295352075221
0.157818865319809,0.0393388195986968,5.49045942596818,0.348935387229916,0.039906608632357,5.65199346118997
0.0704476934887221,0.0380652953376768,5.71305806198326,0.0605259034512743,0.0396375568983524,5.69428316897209
0.384373705375719,0.0405479216156616,5.49437300388486,0.307853579330379,0.042402057175651,5.41396716124406
0.266583905412642,0.0389930170991513,5.73876841778283,0.255708760602514,0.0395023422850429,5.64583809224485
0.124287593752827,0.0387810190964252,5.54837217767735,0.0119458168571121,0.0384212055027175,5.77787896512139
