m_deb2,asym_se2,sigma_hat2,mae_prop
2.296856076570464,0.032489213304531056,5.605169667535246,0.11574980965074022
2.414735254289438,0.03351987039244445,5.269954705588467,0.11943714047570103
2.261096884713907,0.03278885833800778,5.578078780264868,0.1079043592600914
2.3318201197769914,0.033153031360522375,5.406355524146666,0.11867719366741294
2.2099365592530833,0.03403241924841422,5.594386251892698,0.12475711748088236
2.5307063957880436,0.03421473273831317,5.393379167317683,0.12540330852042586
2.4511561158530526,0.031952920921389114,5.419398034491645,0.13892034170763498
2.044357842549678,0.03291738812561336,5.4139094288802685,0.12693161706786615
2.017533805472646,0.03297023779914353,5.427802587565132,0.10946003579684753
2.191750750974777,0.03297867331946329,5.27000552248941,0.12021853769849791
2.286519428770989,0.03271268288504301,5.400791657360698,0.12516688108783697
2.399356063073919,0.03294922225095659,5.38397495808734,0.1163630503204999
2.381943194900021,0.03330788264925514,5.374591475971978,0.11553049426659039
2.579578593449395,0.031194662703619768,5.410088197430706,0.11769821146079644
2.7433815670487522,0.03187471841987151,5.620515716455763,0.10898428434527907
2.7377897202015595,0.03303634099353838,5.525304568082154,0.12357231617161947
2.528080636127102,0.0343600208866968,5.559777706606024,0.11700457121262398
2.462869507426088,0.033738819527785825,5.347670194378846,0.120037283517667
2.531230503147984,0.03251668053958676,5.50035597278754,0.12038901843838094
2.4031362533636633,0.03235510750117606,5.524710393239472,0.11654468064166747
2.5591686484908496,0.031416107303026755,5.579470558410613,0.10551905282618732
2.430975051631529,0.03120954517258242,5.494094939893239,0.10787352696247508
2.2970789748436706,0.033813502711180804,5.2092501740820545,0.12022945964592442
2.0831977621565057,0.03268339301400477,5.557702787969045,0.1271423444618352
2.6121264216550726,0.03337106617272569,5.704620280763914,0.1192261135837014
2.545046677731309,0.03312200154959823,5.31746599138457,0.12171553169369315
2.505593456009926,0.033267860385632675,5.383441401440625,0.1236552483751751
2.099679319377409,0.03293036532031421,5.58256094429284,0.12286883391115776
2.264145211404139,0.03326011234386485,5.405864081061326,0.11819364815403345
2.307751355191611,0.0326163878101557,5.7181107749862425,0.11543348302583484
2.6586908177649815,0.03379958087213034,5.817394314844718,0.12396611949236347
2.2072973821443336,0.033047781559882396,5.418636340084918,0.13966778613587513
2.176527692823212,0.03142133910522392,5.422917380462132,0.1205104489485851
2.5153611888526175,0.03421098077629611,5.377326855723526,0.11545351981338593
2.3589142906913674,0.03219640083693546,5.32792337518111,0.11583068765434039
2.409187929226243,0.03418917837020903,5.261842751537482,0.1376606029596917
2.2679918584026897,0.032448652658240686,5.65382804247097,0.1105745173113582
2.3171477270389063,0.0341080829347607,5.460074877749169,0.12386927148209992
2.510713895186242,0.0333241352363621,5.393566726871179,0.11993139203629778
2.4330546549599243,0.03323219370571465,5.600000060064761,0.12908528806212827
2.2732094811787418,0.03413900638316469,5.641075241185354,0.11690209006724127
2.414152863189815,0.03146697306848716,5.500348292962818,0.12073744390256845
