m_hat1,asym_var1,sigma_hat1,m_hat2,asym_var2,sigma_hat2
3.4859714177889423,0.0,2.8844344192346814e-07,3.4808376613851957,1.1167951962561908,2.523647042007253e-07
3.625237604555728,1.8254929868104315,3.555869760001756e-07,3.568238079656022,0.0,3.878143859286403e-07
3.602426730404433,0.4208428944687383,4.5807700422029635e-07,3.6505194879905396,1.5162260174501294,3.360547626213106e-07
3.529623869015342,0.9814182920685001,2.76280584454033e-07,3.3327764378071514,0.0,2.3533045276271532e-07
3.4901863073090027,0.0,3.755854594640749e-07,3.427963831860719,0.0,3.817757234891839e-07
3.603224524682823,0.8197904647170436,3.559406314518257e-07,3.587120280028633,1.2491580237907034,3.042362611808068e-07
3.511030984480441,0.0,4.157418649720763e-07,3.36097241454593,0.0,3.0139663404269523e-07
3.384309062454498,0.0,3.4848541021635555e-07,3.4286564762656355,0.0,2.4344067694908446e-07
3.47959497703139,1.466187631277762,3.803124333748969e-07,3.581583540858345,0.0,3.2418926397686284e-07
3.6852469844499387,0.0,4.2796427936168147e-07,3.6632218419209197,0.0,4.723060408566103e-07
3.5916234970374132,0.0,3.359686175718468e-07,3.5196370141110855,0.9552254129728467,2.3960843561768067e-07
3.4525584356635526,0.0,3.970840145158667e-07,3.554840487184407,0.0,2.923873123505032e-07
3.696900330240533,0.0,4.6243493669594694e-07,3.484506813916111,14.734237786403968,3.189499530182888e-07
3.4709009745744597,0.0,3.479839942643121e-07,3.5034521443098696,0.0,4.040766574477035e-07
3.6616757675616793,0.0,4.705852629498332e-07,3.633628823786265,0.0,3.2606199517951644e-07
3.4973444452524682,0.7854942604712946,4.072868483696229e-07,3.4222475630179434,0.7273456839878226,3.455509570041493e-07
3.5733522742840846,10.737928739629782,3.4505996002844126e-07,3.656686612417928,7.028999194110076,2.464698871293974e-07
3.5224458789899895,0.0,4.006769753848027e-07,3.525917979267251,0.0,3.112384940314168e-07
3.4343819165929927,0.0,4.823187882594659e-07,3.499463242734584,0.0,4.523131869861785e-07
3.3729788029274252,0.8471976999714532,3.8717457856489927e-07,3.598475999326093,0.0,3.0898177602086516e-07
3.3112896095538,2.0798415569096864,3.710026482692969e-07,3.4173466201459552,2.5678260954959566,3.2146062336615456e-07
3.5874077763447794,2.0935051281630237,3.235874845667871e-07,3.386468926748593,0.0,2.3673720541120804e-07
3.4920311391331205,0.9684570068025655,3.2422316792359586e-07,3.470587427080489,0.0,2.9065162918493504e-07
3.427243577111537,1.130886495861981,3.675935265717494e-07,3.538854997974168,0.5046722110560617,2.5067837416210093e-07
3.4017444228203066,0.0,3.9481868465477354e-07,3.4409044488264895,1.4299435994732588,3.5871061703987474e-07
3.515618367543014,0.0,3.3631032885666265e-07,3.6444198606052542,1.1274050740480075,3.512380152703755e-07
3.4587886928095757,0.0,2.8776155169009706e-07,3.505273242964228,0.7216947035660449,3.2792148050684377e-07
3.737695380705517,0.0,3.515921284776542e-07,3.6401953043915842,0.0,2.920436358685101e-07
3.3915060966196298,0.3402210611224377,3.8275026597772125e-07,3.560067307155601,1.14074477880901,3.6036876687384076e-07
3.7389987098324102,0.47343793252799987,3.0149401689248536e-07,3.7438110411485974,0.0,2.8370648671951563e-07
3.354288650552519,1.9421491014632262,4.2848420855073235e-07,3.3186527803498698,1.012496375605947,3.4239671841022907e-07
3.40451361112519,2.3060727600434565,3.0210087798643386e-07,3.3791505869663587,1.0549397613739386,2.5400691639112786e-07
3.472286334721053,0.0,3.498693650865672e-07,3.520563874665775,0.0,2.482147083796875e-07
3.486942682451735,0.0,3.735064311959446e-07,3.465293130091645,0.0,2.9614426247744024e-07
3.5022778495261244,1.275505071154736,4.1735279383588926e-07,3.4236973502204595,0.2838654903317211,2.817509723854538e-07
3.366422197117871,0.0,4.0229713748342043e-07,3.3314151501580676,0.3006875875715129,3.4717016803204413e-07
3.8102509541391765,3.289493964263278,4.6873558044480417e-07,3.6782881213609206,0.0,2.617679683234364e-07
3.362026532284891,0.0,3.029902678283809e-07,3.2352729518411425,0.8647566046118773,2.8078540018863594e-07
3.7661261350035473,1.526385783166761,5.200023106751781e-07,3.499065640670146,0.0,3.075627688617896e-07
3.49946592590508,1.2680553771358538,3.207531200011974e-07,3.4969777698020326,0.0,3.2057102871605496e-07
3.5954646631976193,8.303602239194483,3.335846642701376e-07,3.442246723975187,0.0,3.07653051884731e-07
3.7077592273153557,0.0,3.913364641198212e-07,3.5212892337250223,0.44443816363305777,2.398117523603588e-07
3.413054013029755,0.05955339431242737,4.1783394741728575e-07,3.421043180464361,0.5063220692808252,2.2877659105437804e-07
3.499958291640501,1.350437376540711,3.182061611582042e-07,3.4805360732567627,1.4711729017668744,2.9854263881967157e-07
3.518850599553293,4.078478368144001,3.840622347173253e-07,3.5796516468349697,2.406359365931099,2.4599502300876616e-07
3.469671154053869,0.0,4.5621719806195225e-07,3.4222989479436663,1.014772880754659,4.084401776264983e-07
3.6050674021171156,0.29856122015651815,3.695202007513841e-07,3.611003139667163,0.4652177894297509,4.114780748064525e-07
3.4048715545166446,0.0,2.959095760177035e-07,3.4296533063559935,1.423924606256829,4.067979778756889e-07
3.4038629963135874,0.0,3.4035927084526684e-07,3.5336112414600986,0.3925059747371945,3.552852185785036e-07
3.5058902973011072,0.0,3.0533881744277367e-07,3.486929334931171,0.0,2.4952687925040517e-07
3.5013159464239125,5.606092010052362,3.0956553826077386e-07,3.4288532213003418,0.0,2.1143452814809746e-07
3.312192110039998,2.347449847732616,3.398786496450206e-07,3.4050337136296087,2.440087308550628,2.492325858301804e-07
3.5345359956970315,1.5011669045803135,3.0746451957834066e-07,3.606354976000038,0.0,2.564923697324563e-07
