m_deb2,asym_se2,sigma_hat2,mae_prop
0.11056801392470485,0.036342160757131745,5.605169667535246,0.11574980965074022
-0.030890452675351072,0.037528665744031374,5.269954705588467,0.11943714047570103
0.4079649105873805,0.035457795931239516,5.578078780264868,0.1079043592600914
0.5018651944455224,0.03624738283562728,5.406355524146666,0.11867719366741294
0.14966490935264443,0.03509326734430916,5.594386251892698,0.12475711748088236
0.31122431051845834,0.035942483359771675,5.393379167317683,0.12540330852042586
0.08723429591819189,0.03722012743789929,5.419398034491645,0.13892034170763498
0.13245042912153687,0.036976881566435034,5.4139094288802685,0.12693161706786615
0.5320222492042388,0.03523259038353002,5.427802587565132,0.10946003579684753
0.17647380183019745,0.03662260873322058,5.27000552248941,0.12021853769849791
0.2699047805166678,0.037740741828394944,5.400791657360698,0.12516688108783697
0.42744841154379487,0.03561365089850986,5.38397495808734,0.1163630503204999
0.4160432384867613,0.03847130425010365,5.374591475971978,0.11553049426659039
0.2974130827214226,0.03700726009391378,5.410088197430706,0.11769821146079644
0.43079670642141904,0.03783444774657498,5.620515716455763,0.10898428434527907
0.3431651136072077,0.036263714877928455,5.525304568082154,0.12357231617161947
0.14751967556268136,0.03811513750722352,5.559777706606024,0.11700457121262398
0.5055510262390516,0.03696811110609518,5.347670194378846,0.120037283517667
0.08185139987054231,0.036643111600788016,5.50035597278754,0.12038901843838094
0.3504031171996606,0.037575873949615854,5.524710393239472,0.11654468064166747
0.34797537733933803,0.0374126915786728,5.579470558410613,0.10551905282618732
0.3078790909643123,0.03755754793632489,5.494094939893239,0.10787352696247508
-0.0469565630135742,0.03716627380501998,5.2092501740820545,0.12022945964592442
0.05027984918472583,0.03686863035143046,5.557702787969045,0.1271423444618352
0.43963843794446816,0.03649119408424884,5.704620280763914,0.1192261135837014
0.16321628021983112,0.03785535042896014,5.31746599138457,0.12171553169369315
0.13836829216689212,0.03599639490723477,5.383441401440625,0.1236552483751751
0.2474225721666979,0.03640352692779679,5.58256094429284,0.12286883391115776
0.206973666062767,0.03717236359162868,5.405864081061326,0.11819364815403345
0.2042501510786452,0.03765848284795965,5.7181107749862425,0.11543348302583484
0.3619668881170182,0.03696135499411167,5.817394314844718,0.12396611949236347
0.3394381317779515,0.03905924332449462,5.418636340084918,0.13966778613587513
0.22404894672360431,0.03632071585009447,5.422917380462132,0.1205104489485851
0.2853908104405315,0.03707221909845631,5.377326855723526,0.11545351981338593
-0.07258024525805583,0.03868670135445929,5.32792337518111,0.11583068765434039
0.030156070569217385,0.03856305093029665,5.261842751537482,0.1376606029596917
0.3733265350375502,0.037967210164631365,5.65382804247097,0.1105745173113582
0.06732237967446593,0.03427480920948863,5.460074877749169,0.12386927148209992
0.22712695143997408,0.036426549162926064,5.393566726871179,0.11993139203629778
0.0361524024036036,0.03643616017900649,5.600000060064761,0.12908528806212827
0.3100937574051788,0.037511353455279804,5.641075241185354,0.11690209006724127
0.08968155800238399,0.03634961407723386,5.500348292962818,0.12073744390256845
0.13006568831271453,0.035040303869096595,5.627421276193336,0.1245904157402087
0.24091925629788108,0.036664228471971365,5.389355745142771,0.1197762422335095
0.48711999747482604,0.03680137671960656,5.343689392418088,0.12129601853998617
0.3690977987272911,0.038888306772501866,5.5162638055593565,0.12252807694478719
0.14537787431015367,0.035671726288256274,5.43330168891405,0.12192671008072054
0.08792771063838208,0.03701363281142408,5.208190711227274,0.11596646822505512
0.17983020800670618,0.03538923051978699,5.486861626767775,0.12272993557775067
0.24501128783819154,0.039497069779377635,5.17253895531624,0.1281217041677933
0.09929963183256432,0.03589939108790529,5.395583039277375,0.11971815339692071
0.4745845812152298,0.03529743919488844,5.341204369440474,0.11531893702417025
0.07031199861935239,0.03631184882927364,5.654231153845574,0.12981819607793194
0.1744204466446678,0.037341308067417325,5.505643120751484,0.1295961415140712
0.27763531101259353,0.03553850825499909,5.36418899673656,0.12472284664217985
0.4329031416763071,0.0366985501341981,5.307362832819357,0.12185180566796018
0.1837011699122156,0.03635137834112813,5.59044851150279,0.11409978208977002
0.43715282331611294,0.03785581163765779,5.508981441782909,0.1256334139818924
0.040368530260455546,0.03538906816590496,5.439307201028453,0.12045357328161843
0.22555342160949585,0.03603486217515948,5.62528315137442,0.11810505570195662
0.12932777821233982,0.03683498153359397,5.730419291370463,0.11537269248271403
0.36426199369910606,0.03502737352118284,5.4828549823315065,0.12549789823907417
0.3250881747901831,0.037627419654705105,5.399945573416356,0.1348060945077749
0.12340995308468714,0.03795779920098526,5.684658800432007,0.13698743349345816
0.20417537328166135,0.03554263871512533,5.837124872599532,0.13337357483330584
0.3281513570117911,0.037483761620494556,5.4854244738349776,0.12816401581368417
0.3764360409197675,0.035479909403749316,5.401416498720067,0.11518731477885225
0.533659440646414,0.03632081230365299,5.467574232115127,0.11763749446228532
0.1466196228089001,0.03409774350558151,5.5115373028419254,0.1329887010145397
0.5280008877732332,0.035996070459221964,5.414527738946529,0.11751048456509905
0.2062923966907338,0.03653888586616224,5.444837017966612,0.11762526276203401
0.13681862534239494,0.03707626256945534,5.58548606127568,0.11728769277774866
0.30136974707245373,0.03834014433495954,5.386358967967559,0.11566704381986333
0.2755472410195628,0.03774783587028345,5.505840759369889,0.13314982300322148
0.22047591199927116,0.03634218360389492,5.619077469135686,0.11198317578129048
0.18228980631623384,0.03626515390430331,5.4666275120661965,0.12461844486322317
0.598584857774021,0.03872916184721677,5.718977037774153,0.12898028400716946
0.13053633565389247,0.034669772022076606,5.2207774717003375,0.12065355985718333
0.5793156125900795,0.03611396980083108,5.458683594645967,0.10967335481005705
0.313764055416353,0.0357065383010995,5.377603341288192,0.11703405929144783
0.38804987482007597,0.038857421378206206,5.473863510070336,0.10893616352634161
0.3837170357253067,0.0365125759126795,5.217632804452908,0.11430869844869294
0.2909839886306184,0.03866285920426861,5.626058536578098,0.12591401589183873
0.3254263952185713,0.0386295959378024,5.87625362909133,0.1225879296889101
0.35571820301612583,0.036919673411460206,5.399898770253967,0.11065214871921888
0.43614289882166396,0.03850144567373256,5.351158187794259,0.11945929027277166
0.23385472278372746,0.037685165779970185,5.65135732913052,0.14136388858885374
-0.05967768591305324,0.0374228092337909,5.402622962451358,0.12843921062949168
0.5595521424142639,0.03777733106374628,5.632187007643424,0.11881266310929287
