m_obs1,asym_se_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_se_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_se_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_se_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_se_full,sigma_hat_full,ci_len_full
3.331650679097872,0.0397478323432611,0.9633422505169976,0.1500970456307823,3.2590210649930653,0.0416045471271423,0.9403340562623386,0.1533560984252939,3.3222457202249767,0.0333128505956091,1.1371555419084076,0.1484942906049535,3.2441837660764508,0.0356035254104338,1.084324815459136,0.1513319007815367,3.2997441479024885,0.0344193782907512,0.9652041741729108,0.1302267791951853
3.2506879236298545,0.0385232809499981,0.952608986193205,0.1438520411900192,3.240375557198708,0.0394131761935945,0.9523810090666306,0.1471398294354267,3.243825017055503,0.0323139190150022,1.114473359617244,0.1411683733475782,3.2154871714706523,0.032724861306137,1.0881167766158724,0.1395826398396772,3.2501524883813326,0.0324458759703509,0.9563487183750434,0.121633686762531
3.207194185911634,0.0401254208879548,0.9770769938552394,0.1536832284067681,3.1552098493999194,0.0423058224077496,0.9468071859131078,0.1570145048821647,3.209997887409357,0.0335763929971426,1.15274957227822,0.1517214888819264,3.178606259548163,0.0356920616846525,1.1096396299091873,0.1552500255762659,3.201413903905705,0.0340742605165772,0.9722948003120692,0.1298681007923293
3.2610997827167627,0.0417805478067342,1.0190084509608586,0.1668898800022186,3.302435927420877,0.0406389011274385,0.980181789075872,0.1561444931432006,3.259673977945841,0.0349578737805294,1.208027324522117,0.1655388197270194,3.298135620828666,0.0337973076811348,1.171499489162713,0.1552037804811233,3.2717461954508256,0.0348772959518513,0.9785332968822412,0.1337816356307619
3.300671900544227,0.0399114285396143,1.016456917324525,0.1590246084998318,3.296616798054681,0.0409896868634865,1.0067586124026748,0.1617625709766332,3.291484933122237,0.0334652012149366,1.204522925098806,0.1580107365235108,3.269300465717043,0.0350140046780936,1.1571198845127957,0.1588174537522219,3.289592106348689,0.0339236823256712,0.9934844413353866,0.1321119626538416
3.235227998641269,0.0411706946910791,0.9999856025151538,0.1613838340712602,3.2115227691852306,0.0418309586644526,1.0146446164089322,0.1663756862233423,3.235227998641266,0.0344458745126646,1.1952114010486028,0.1613838340712602,3.2056980518788443,0.0350802803937853,1.2110966415799287,0.1665405300231811,3.2410848682660527,0.0350496691266352,1.0136329574205094,0.1392652400334011
3.2689175268548407,0.0409605906131183,0.99025495618953,0.1589978755463549,3.2447641053873624,0.038835057773831,1.0222543463761204,0.1556184222986072,3.262532518641137,0.034292590936552,1.1650093475378362,0.1566057831292138,3.2393132752101,0.0324003857351093,1.1544590786477655,0.1466245899865019,3.249122175020785,0.0332525761258988,1.0047188439671857,0.1309627936727574
3.2709267553845143,0.0386814605153891,1.0281874775659856,0.1559025649994158,3.259707958623641,0.040761131784414,1.0178867755103669,0.1626386620544092,3.2671848577462765,0.0323786580820888,1.2206957774369056,0.1549331585180668,3.2260692905260715,0.0343921840697086,1.182743096297778,0.1594513736279494,3.2780334517858205,0.0326020502882029,1.0225827077111205,0.1306837066258247
3.275714719023856,0.0384426119362916,0.9517077714360034,0.1434150042007619,3.291868672383423,0.0403058396895965,0.9517713422203856,0.1503760538654397,3.270099832617244,0.0322210155436991,1.13246254482396,0.1430346172340117,3.285719631531184,0.0331678939280044,1.1199693109554016,0.1456136556346245,3.2901382142353888,0.0330796816424742,0.9637044144995016,0.1249635218218021
3.2226182939205987,0.0395035977720637,1.0261625850451748,0.1589025669871818,3.2361149727694305,0.0400590932120292,1.0493543024465728,0.1647788048066278,3.2137627059852907,0.0331479058289251,1.219687340641313,0.1584830057286432,3.1699075690528864,0.0334595601403612,1.2211515928212189,0.1601651019037444,3.239499577904313,0.0337655283123447,1.0453153874515957,0.1383563127600485
