m_hat1,asym_var1,sigma_hat1,m_hat2,asym_var2,sigma_hat2
3.8159100281277456,0.0,4.1054340159584075e-07,3.7710265947392965,0.0,4.549498022119958e-07
3.4492052705504115,0.0,3.8719454900950683e-07,3.500782783688037,0.0,3.9961152754357286e-07
3.6866796687823156,0.0,5.087367471890139e-07,3.732886120797108,0.0,5.265679358504081e-07
3.3010536281669127,0.0,4.382888359273577e-07,3.2184480693342152,6.205412640623868,6.574994001000503e-07
3.242233382496633,12.175330912885807,5.510765341463352e-07,3.3802170524917594,0.0,6.90412955924274e-07
3.599706593277295,0.0,5.286965385186902e-07,3.707655028390041,0.7559222943888195,4.652716489266093e-07
3.7168658965639167,0.0,5.560738035719195e-07,3.7248628235049788,0.0,4.826878148927999e-07
3.5463871347442737,0.0,5.228850133460035e-07,3.639362117322926,0.0,5.410140439611343e-07
3.73179355199531,1.386845777619352,4.3287530746633734e-07,3.6272648492814463,0.0,4.538744760093917e-07
3.7511979402522715,1.5078622437285336,4.788182215999857e-07,3.7652979515961142,0.0,4.120349751854133e-07
3.6186647001997976,1.0476451782675016,4.666956477987215e-07,3.6392130670673795,0.8178329302848488,5.475489701431263e-07
3.5168767570659534,2.94914337398061,7.105232741199918e-07,3.3563480257815916,0.0,7.809931652303413e-07
3.797138533421933,0.0,8.162532611549473e-07,3.731265153245136,36.481511193864925,5.919114006517266e-07
3.643096307126985,1.0298983061287572,4.934136034030536e-07,3.663727261900057,0.7331527940815561,5.539589021998712e-07
3.4120554781709656,0.9092148468635448,5.341280140463431e-07,3.526235321193684,1.1778058793457438,4.6258605280640463e-07
3.2847914916675247,0.0,5.173773369916948e-07,3.503065152642694,0.0,5.785385009104459e-07
3.54613680685032,0.0,5.236661690840908e-07,3.593947487643426,0.0,5.283501497097104e-07
3.5336950158217375,0.6455339239057669,4.594173147917864e-07,3.61460201135461,0.0,4.4998062973732054e-07
3.6892490606648303,10.201640989932768,5.596354747852326e-07,3.823302842287531,0.0,5.049780873792774e-07
3.571596026663729,2.178013360438938,5.136354287577106e-07,3.5374591262838284,0.0,5.289656450345828e-07
3.403980726184428,2.010409420765425,4.7469842197305273e-07,3.4153431563252132,2.1825526570745764,5.114948578395937e-07
3.607873803880782,2.6085710484190905,5.069048442316289e-07,3.6226865968102606,1.804203497925061,4.680006828945236e-07
3.516504847637661,0.9361328310128713,4.979161154468963e-07,3.543580503441507,1.3709514568816878,5.210170137557614e-07
3.525246289961595,2.185234012974758,5.26090815280574e-07,3.553375782051279,0.0,4.916170964007485e-07
3.4392016870293824,0.0,7.523651379739518e-07,3.5789849241249425,3.5484021680078732,7.111797346175814e-07
3.3730562030025055,0.0,4.510440510121203e-07,3.401984849563118,9.549243008404977,6.068985345409091e-07
3.489875558442879,1.1066305230210423,4.7642418117265634e-07,3.7727667235995144,0.0,4.643754578443598e-07
3.7311253588155227,0.0,3.9242666175164135e-07,3.660884843547463,0.4307674439479069,4.923761404620105e-07
3.629836367990956,0.0,5.888565497475927e-07,3.6931388980375743,0.0,5.067791267422121e-07
3.5495692402362904,0.7083509389685184,5.939394183858029e-07,3.6966503717938357,1.575514040102848,5.560371075313038e-07
3.8161916161543727,1.6914436585493922,5.301171872144147e-07,3.7849546687791764,2.4066510742966254,5.669765238359899e-07
3.59995046503992,2.63613035952041,5.907578035705287e-07,3.5994563063474585,4.748004708562826,5.667990017328251e-07
3.593917212838428,0.0,5.881695305722052e-07,3.4711271761804885,3.472248015887869,4.2055934724637596e-07
3.6510180361491944,2.359204996031876,5.105296159898934e-07,3.573928845629691,2.271146525824345,5.08852551460337e-07
3.3632979241839833,0.0,5.680118509382533e-07,3.396846955778082,1.4805344450355622,4.6573516348712544e-07
3.4263013155460547,2.2106125852588994,6.365596829432516e-07,3.4956557652710227,1.5529019558566863,6.165705168427342e-07
3.521490228052297,0.0,4.912042208096451e-07,3.7549514455970643,0.0,5.492616739018992e-07
3.634160505687544,2.188598657065807,5.272995602502997e-07,3.705861200029391,0.0,5.030505640640505e-07
3.5043228730381886,1.215526481463163,4.808864404185298e-07,3.4916994216253223,1.6794964776967767,6.933267119548137e-07
3.9976782582253954,2.8983639567526747,6.517879374065083e-07,3.9453464658383126,0.8497028080644745,5.823033482953945e-07
3.7470277675632477,0.0,5.189952284101978e-07,3.608690213239899,35.8834027212526,5.234993622897294e-07
3.554466728678886,0.8108648571601852,4.900399057949254e-07,3.49085413800898,1.185766257585755,4.791877652369299e-07
3.583337701192958,1.5633960266152205,5.486456925263883e-07,3.6233320703773373,0.0,6.170423037319363e-07
