m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
4.490264031892682,1.649417770041581,4.390464216852446,1.6147858912831503,4.540138716253236,1.7736941177513823,4.454105641663372,1.7260471073090111,4.492413186862791,1.5280831489814937,1.0901144349833845,1.5573063356905492
4.434479329231799,1.512396368094802,4.48379227555621,1.4880004140937124,4.487956421216151,1.6591458891074078,4.548996235316008,1.5636789491920795,4.487133324204462,1.4356045008954152,1.0901144349833845,1.5573063356905492
4.436687408853715,1.5840291953122343,4.375369847508242,1.6546879757905186,4.497254579584981,1.6763109193871368,4.415983959343732,1.7239868889935075,4.480940370656923,1.4758716819779558,1.0901144349833845,1.5573063356905492
4.440628835178069,1.636136621888514,4.396262044111782,1.667488338623993,4.492760446971598,1.765155444912225,4.452535986046154,1.7291889773922118,4.504762421556753,1.51214817923723,1.0901144349833845,1.5573063356905492
4.490705377134953,1.691040208960315,4.507927901555964,1.7684312421440729,4.555638883510737,1.787928839819951,4.559564075120871,1.80198040891114,4.546117973711287,1.522274250406218,1.0901144349833845,1.5573063356905492
4.390709977908978,1.6391467995293392,4.315495048670216,1.74535884927619,4.460146653616756,1.751736539720241,4.391563519414553,1.8381520163327705,4.493634175153743,1.5511880263421485,1.0901144349833845,1.5573063356905492
4.3702711387984765,1.6449715678481511,4.374635487525052,1.6757633564996852,4.424970409675282,1.7912284186321588,4.437555949278577,1.8182121814231904,4.436839549428057,1.5463663709313231,1.0901144349833845,1.5573063356905492
4.408385569354311,1.657633481135793,4.427748469460415,1.6961598682648664,4.458042576822871,1.7711520389314486,4.462839797311599,1.8114262209513048,4.492854633240265,1.530166447411582,1.0901144349833845,1.5573063356905492
4.460053696855386,1.5976718795781533,4.4656843348505175,1.638569414492599,4.511257075916912,1.7068821059501438,4.4982801355821325,1.6777893208225385,4.479403945392105,1.490045132983354,1.0901144349833845,1.5573063356905492
4.381262416866967,1.609478768108635,4.340593896076956,1.6767906721221086,4.433130864441574,1.772979668377083,4.420701164465059,1.8224356457542248,4.431929222598047,1.5452642272278343,1.090114434983385,1.5573063356905497
4.325308528064992,1.648227191541752,4.397567143536807,1.6214985912006086,4.412091730381728,1.7606415383534169,4.469833742220311,1.7139174709335665,4.444187372409814,1.4989275633066634,1.090114434983385,1.5573063356905497
4.358232614519539,1.6331837086318357,4.277644975189402,1.6845263506482229,4.418570408887087,1.8000579174999565,4.391172648879357,1.842882641738084,4.428339986586094,1.5255807569835922,1.090114434983385,1.5573063356905497
4.337329911727064,1.6322758795300218,4.339890054388931,1.643428084422844,4.403085064238343,1.768048581327327,4.449640599191538,1.6581213523275715,4.439428987759383,1.503178780360253,1.090114434983385,1.5573063356905497
4.450610120112931,1.5594689082622972,4.480541019887861,1.6112479034688083,4.509302132974087,1.6493099257679469,4.532746411675523,1.6897548828712006,4.531039761817959,1.4692110273132044,1.090114434983385,1.5573063356905497
4.511710114286536,1.7039931309040408,4.563712145567688,1.7152121851005158,4.548695438624467,1.8415875683412488,4.579983846798634,1.7710453039409837,4.591643510896738,1.5301431904004552,1.090114434983385,1.5573063356905497
4.445534526699579,1.6172904935493055,4.555978371138013,1.673328867740967,4.522016992175077,1.7032540537244725,4.641602630215127,1.7438057660135016,4.568855139601542,1.4377360608424312,1.090114434983385,1.5573063356905497
4.594312080197041,1.6489517923504435,4.515744354141726,1.6806555155207723,4.655130268403489,1.7492702027095652,4.622736980982861,1.7894070667087068,4.581217990253536,1.5384071866466746,1.090114434983385,1.5573063356905497
4.459300782995747,1.6946275786527158,4.485248467576541,1.7453117835918448,4.526161812986123,1.831293761167652,4.558421938683591,1.8064296566093532,4.492101630282215,1.5774083111008563,1.090114434983385,1.5573063356905497
4.516623037995345,1.6295998250218942,4.534174527078402,1.648279568987794,4.575014333664687,1.768700776165418,4.560442097442892,1.734528632097568,4.534705576889037,1.492237917588996,1.090114434983385,1.5573063356905497
4.414261200023252,1.638672029052719,4.353208809641355,1.6846266578479443,4.4735309541923565,1.790210646390356,4.440932315283346,1.776651100131019,4.438575041180247,1.5362038066140848,1.090114434983385,1.5573063356905497
4.461685675912119,1.6424812496342571,4.447188253483681,1.6433876032710375,4.522978647794804,1.8133223931968896,4.470498716961318,1.8039395238009808,4.524047154508626,1.5411248213855184,1.090114434983385,1.5573063356905497
4.480716856177796,1.687578541435817,4.395693406327228,1.703072563876218,4.544717227861251,1.83837625764413,4.463893698501933,1.7593617424555386,4.486203147745343,1.55678391889353,1.090114434983385,1.5573063356905497
4.386634033100294,1.5866641200730536,4.403427851454327,1.602557749417764,4.440838927848988,1.6946588496178163,4.459476730520801,1.675613827507689,4.455933638425249,1.456146544908443,1.090114434983385,1.5573063356905497
4.364424609427759,1.6362191823711785,4.325039043364525,1.6552081053528849,4.423221825822421,1.7510334874005096,4.412817173777322,1.7279773985138769,4.431625003265346,1.484135819267635,1.0901144349833845,1.5573063356905492
4.466090942450302,1.69938582355855,4.471243572482706,1.7234530668479329,4.513571740900214,1.826003057617969,4.591530008620908,1.799970519176517,4.487886951735625,1.5614546945386851,1.0901144349833845,1.5573063356905492
4.437939997024369,1.6420782013284785,4.388359956631873,1.5656915924943862,4.494247680831148,1.7444959561257078,4.466091762510805,1.624668668537653,4.459917593618309,1.4735461858277596,1.0901144349833845,1.5573063356905492
4.358943328717991,1.6372830630433144,4.418299371737089,1.6788959009437403,4.434554415264183,1.7725721959586584,4.504510464049583,1.7703561059777952,4.498207114300802,1.5386437722215298,1.0901144349833845,1.5573063356905492
4.438966359867984,1.5865606785564876,4.398815370069061,1.654592654450418,4.494863878157872,1.683043765453652,4.423012725418818,1.7830265768128284,4.519411201279046,1.483624856980725,1.0901144349833845,1.5573063356905492
4.421383756911721,1.7284806350433608,4.401131597047697,1.767754450873936,4.486096355236359,1.865611570791732,4.50752856861356,1.814676633382166,4.473306050690233,1.5745816433851905,1.0901144349833845,1.5573063356905492
4.320385692314688,1.7536476211605734,4.2719070155592895,1.7458022895505714,4.394358470638695,1.869590975709517,4.348489078080683,1.843060063371067,4.342183698610462,1.5871183866890042,1.0901144349833845,1.5573063356905492
4.37785095844797,1.676250498436974,4.3386552003977465,1.684187333950668,4.473562330882001,1.7474282261241083,4.443267204004598,1.762438831902606,4.426689942426409,1.5292049213074534,1.0901144349833845,1.5573063356905492
4.35514329005586,1.6427548221199215,4.355744552125305,1.5989231210946795,4.437404852135533,1.72213913786153,4.461789897961596,1.6828735588787458,4.438971982587699,1.5082706431116024,1.0901144349833845,1.5573063356905492
4.427019993753763,1.6031467616112214,4.432385645131259,1.6111707433304034,4.479266818353199,1.7560045205936083,4.525579172382543,1.6403583065242633,4.462481939798465,1.4754334878548108,1.0901144349833845,1.5573063356905492
4.456480737260987,1.7364770897318955,4.393517534274291,1.7005228998501831,4.547658950178362,1.7997959378007002,4.499377983654356,1.696261179259187,4.501577622125016,1.510851130249337,1.0901144349833845,1.5573063356905492
4.398596972699113,1.68767413866286,4.343794367876964,1.677754064896856,4.472746075373721,1.7746390741697309,4.426812954713708,1.7689046042280825,4.464377063357888,1.5132935307740103,1.0901144349833845,1.5573063356905492
4.406413290314808,1.6461796814954233,4.348710455468358,1.6242981210033796,4.475070330972974,1.778384885940406,4.365218467473351,1.761274565861324,4.467256786630105,1.5121301376305765,1.0901144349833845,1.5573063356905492
4.350657268755701,1.6617552211235485,4.39361206629051,1.6561882605947238,4.422973398247705,1.7722893994513091,4.433301918547549,1.7819883570516086,4.448023064636898,1.5314461420889585,1.0901144349833845,1.5573063356905492
4.358971708168298,1.6357899488046617,4.403310448568183,1.6493048253784075,4.418800374682952,1.7783788300428731,4.4515104279172135,1.790073626370411,4.503932973077662,1.5132555585107923,1.0901144349833845,1.5573063356905492
4.345382632664829,1.608356225947253,4.206146592826663,1.6953819770323717,4.424929579947469,1.7398731796833964,4.290748621461411,1.8035265578037585,4.354066412930199,1.4949944882492026,1.0901144349833845,1.5573063356905492
4.335669979176564,1.6823323159457677,4.350577451855584,1.7230071533014557,4.413026219159704,1.8291234847872329,4.461327161916455,1.8620933085872664,4.466749758592654,1.507483547049691,1.0901144349833845,1.5573063356905492
