m_obs1,ci_len_obs1,m_obs2,ci_len_obs2,m_ipw1,ci_len_ipw1,m_ipw2,ci_len_ipw2,m_full,ci_len_full
1.97242649101557,1.22275658751882,1.85527582791128,1.26827054877822,1.96672877756002,1.01145687331474,1.85163494834559,1.07323461022908,1.68446983277849,1.75927649421457
1.9081878014194,1.30554268073333,1.95886707918855,1.29787159921004,1.86107367418987,1.04352396701351,1.94448901573045,1.04603526276876,1.79924790176085,1.95212300533376
1.77014433049233,1.30349622856574,2.23064781678319,1.23213483033203,1.73665492338315,1.08350724420217,2.23893181293398,1.0217147545063,1.98087972414011,1.71008722509906
1.85038059425115,1.27339625078059,1.72697815070434,1.23016356210808,1.81354469101548,1.03580820976838,1.70227189078618,1.0239106704725,1.91593671671774,1.64249872494274
1.79140878259996,1.27320394237664,1.81924357440807,1.23070293275955,1.75447872975286,1.08733651293004,1.77311404909418,1.00403870821694,1.73412500367784,1.76024154456132
1.99401666511055,1.20728442966102,1.9817403869031,1.3096873455731,1.96162722113255,1.01871181152115,1.93648046319455,1.11374859285755,1.79472776225088,1.88652470038675
1.9080681229533,1.18237345533148,1.83336111012744,1.17183624693021,1.8801078836865,0.998573466915091,1.80118697368636,1.03497265420679,1.82530533948395,1.63413535226431
2.04476559451955,1.24483452351318,1.90055902770273,1.19624530302177,2.01073120283221,1.03313510105319,1.87939647762171,0.989432655803238,1.99906898698549,1.82384604422971
1.84404378376832,1.18987200943707,1.85404192867979,1.15947881871434,1.83170658647206,0.998749940778252,1.84568322128951,0.978824951713743,1.80364067975861,1.6967993240564
1.75875656470879,1.26739450785784,1.58574163394995,1.27435399924308,1.76777504804561,1.05596019215637,1.52583505691462,1.07793326948891,1.74541843010551,1.78077100219602
2.00822311575765,1.2988924282098,1.94267187976385,1.26553145459967,1.99712921414634,1.08486814028718,1.92141948603903,1.07012623303773,1.77269588761481,1.87398834059302
1.84729445591229,1.30124038857373,1.87833459577777,1.37855975304345,1.84548765798169,1.11353738405256,1.86372640685054,1.0976515031714,1.73688313588398,1.7961859854505
1.87506656374854,1.22789415134186,2.08481953074009,1.18267074298351,1.84954091701313,1.01694462847976,2.08073378102225,1.01767499623867,1.86834313142986,1.59089506930141
1.70313555452068,1.2532456523938,1.72144061248341,1.26509884283926,1.67005806487008,1.06096025260013,1.68784785884077,1.09419354728223,1.7801738837549,1.75506020024728
1.76202727212447,1.20463089045263,1.79788130844641,1.22046794649488,1.7430077424817,1.0323874928629,1.7640533295237,0.972116093733171,1.87537754391295,1.70017359513043
1.86962983712411,1.21265295420988,1.98284200019193,1.31434208315485,1.8451987005665,1.0044447430237,1.95817718901227,1.0609846532395,1.87050474518814,1.47641092447253
1.83548737759666,1.31414484342947,1.87703569936081,1.32424420341215,1.83851269589149,1.12752765868568,1.89398717643905,1.14317487699351,1.8510761225938,1.91095531886558
1.88655925579748,1.27658100236713,1.78695924145053,1.30509659252846,1.86642362146995,1.07399616372446,1.7735882266014,1.08641975014486,1.74951748558778,1.70427997253484
1.99007629929187,1.23896632939587,1.78412076090127,1.22661643576347,1.96736679277134,1.01839869145031,1.78755823375162,0.979807464435142,1.82743679155611,1.63583336979969
1.63696302108771,1.31765553399006,1.72813215771018,1.3423046562784,1.62925878734448,1.12017104603874,1.70031000133868,1.13620337466429,1.90994288560849,1.7548370163198
1.96621310104606,1.27877818405552,2.1043170616701,1.33839608690799,1.9879671082883,1.03870545255797,2.09961160819104,1.05752885483298,1.96933447659194,1.80314472459485
2.05494963240516,1.23955679438397,1.88650023185025,1.20860251747468,2.02837649727616,1.05450742153956,1.94720085365172,1.02467631744857,1.94195442463671,1.86921152342024
1.71437024713415,1.21877109692715,1.84761745808726,1.26862958994696,1.6999337585909,1.07551497116488,1.83816597423173,1.11358155766767,1.65034308150142,1.69818930898959
1.84843687430231,1.25854582378076,1.859605479745,1.25674361589734,1.82326151599281,1.03633632743078,1.83849944085498,1.05627504868063,1.81836987303082,1.66191163664233
1.77575511435365,1.26685466407212,1.66250541563768,1.16110496651013,1.79550260690003,1.05385766176698,1.63237201134981,0.968695661020691,1.87945114982124,1.73131252654478
1.86238635732707,1.19574573577088,1.89145587842094,1.14305976116972,1.84043674765704,0.9929049673919,1.86705470192921,0.971308079328339,1.69285784308184,1.59347531917297
2.01743298188761,1.16911855319715,2.10706328638237,1.23828437983838,2.01433592010333,0.99938142528747,2.06506561383758,1.06629548972492,1.78384419988354,1.62976082173173
1.88382273662632,1.2453385074065,1.82115676007027,1.31345860679968,1.8463955644871,1.02265745650852,1.76137950917312,1.02332843712118,1.84592094838884,1.58403444074689
1.91447218219774,1.45550979928183,1.89683637918865,1.33347263573101,1.90653314479972,1.20992519892699,1.84091730435562,1.16455360448986,1.92761020224084,1.80604934859026
