m_deb1,asym_var1,sigma_hat1,m_deb2,asym_var2,sigma_hat2
4.68661566859509,0.0391115865377531,1.57009011314557,4.66887809613392,0.0387009287583613,1.64126876938019
4.76456331843325,0.0375700124582005,1.61374988300558,4.81455313878415,0.0381407867560636,1.64351334093283
4.65873421981155,0.0398285080332086,1.61926262990455,4.6205629652996,0.038011388920844,1.56738403910549
4.56637622706439,0.0386567018486287,1.60962652922228,4.65853098822645,0.0401248076994205,1.71140768011461
4.7021519573199,0.0395880026160377,1.62010058541835,4.67887346940551,0.0391846092335835,1.64582984850018
4.71309513462078,0.0374831011840512,1.6379443595997,4.71942341784485,0.0391154199110732,1.66135844915998
4.62901404918074,0.0396756727859019,1.69004227648628,4.63383082989312,0.0405338702535012,1.70063572357784
4.58539659119434,0.0416231659546683,1.71019782857646,4.5497958136166,0.0406080758957855,1.73261445484553
4.56530662928938,0.039756365504738,1.69733650629105,4.4708984603409,0.0376571780942289,1.67480239550996
4.64488206842611,0.0382306837320198,1.54010059116556,4.64927152806277,0.0395510601501061,1.58813064275329
4.65164376459605,0.0385768688700382,1.56179589271778,4.64323923443895,0.039904928148579,1.68309634196879
4.69183744213706,0.0383525655714106,1.61253799427722,4.63841556319472,0.0387433583521575,1.5991951903512
4.74667871576169,0.0415936212048497,1.73723978629071,4.68700444320826,0.0387454476824508,1.69593950385597
4.74749005633184,0.0383992986725405,1.73394406521509,4.66679755258009,0.0391803098627389,1.77732061851223
4.52385401162903,0.0400345024904373,1.79139970936572,4.53556828283618,0.0412412789376904,1.740078539832
4.56852667273999,0.0395861908573952,1.63378623238781,4.55323711781185,0.0401107400270546,1.63965023469711
4.74570165553989,0.0388843133307795,1.58103254277791,4.69187969022641,0.0395672336139503,1.60764666317526
4.73077199638052,0.0387102977683365,1.70270832776943,4.77230055894783,0.038445221106484,1.65491188801957
4.67865613727137,0.0405130012506272,1.70107004776936,4.61540837792115,0.0408645902263099,1.69029241084978
4.59425100480233,0.0379612906340755,1.73185247589242,4.65031883343859,0.0388532445423476,1.65416326111657
4.59256739618101,0.0373647926809415,1.62591294714011,4.54062250251509,0.0398207074993896,1.65345680784517
4.69214053806719,0.0410690263813382,1.69192150328167,4.69648449516485,0.0420698951472177,1.70124097188643
4.84119303193834,0.038845893028805,1.61822193237419,4.84440120135783,0.0367546852264268,1.63870073804521
4.72415306109091,0.0377701922464838,1.66480749217818,4.66783146197543,0.0392900800724401,1.62900566790029
4.61495272444431,0.03906158574808,1.68453662764324,4.59209769557424,0.0395947085086399,1.68973391296625
4.67855647756371,0.0389857008850307,1.59929786822013,4.7295252352401,0.0407851593342437,1.68776726878701
4.61011903808686,0.0372682298926061,1.79549258553391,4.60650963349915,0.0376658633645581,1.79998285709581
4.59577709725245,0.039528896572127,1.63583372041296,4.52553160523178,0.0416328838353525,1.61669671534415
4.72307861857711,0.0386535115183139,1.61312701036972,4.62434148453001,0.0402755503690945,1.67055814314576
4.59085776746676,0.0377007733309121,1.59329340405187,4.65741210565649,0.0377354930125078,1.6052887897645
4.66107103118272,0.0403671029465717,1.68252377117223,4.71058806826415,0.041108759915284,1.64978013209962
4.79166538576173,0.0393601902476975,1.67184640837682,4.73746373547407,0.0405021575445844,1.70979881499763
4.69869929997765,0.0383723222012162,1.65633662388163,4.67965638931317,0.0368768216780425,1.64319094944901
4.7614839962287,0.0415407426497191,1.70753121485242,4.65339928231261,0.0393289304040569,1.75217742993559
4.78176690898617,0.0400274585854907,1.70149959923445,4.8175007538391,0.0368682446540067,1.72287946894687
4.6524021696689,0.0383626821904991,1.5799102145426,4.62993146754756,0.0399754829490014,1.60611238490828
4.57574878483615,0.0386532661584289,1.59256378056231,4.56327693399758,0.0382064936052984,1.62043486576277
4.53239850661518,0.0412401968348758,1.62983710166383,4.56732746119262,0.0410126252297727,1.63911562208764
4.71426314712038,0.0391001265549088,1.54498804367319,4.67176037176208,0.0383397332243051,1.6115223799213
4.66856744200154,0.0396577669118841,1.69690841756465,4.65108935785967,0.03995216666022,1.63405009727899
4.62942544092524,0.0382525510982175,1.61720146472668,4.57137722016348,0.0403731436091272,1.5710599975261
4.67034576388042,0.0375799038977393,1.6505373587298,4.68243669237133,0.0368512021532249,1.61338800273677
4.71634771909995,0.038225893492086,1.62023451153819,4.63608287107709,0.0395232047992557,1.71726985585536
4.67867744745592,0.0372121757836956,1.59282142079596,4.66054114364985,0.0379417038992607,1.61843374927945
4.65476768158789,0.0380120906423216,1.71195155670696,4.6548041061591,0.0392910701475869,1.73395381631582
4.64473276153931,0.0386981557148439,1.65732542990129,4.65309319705752,0.0389981006707844,1.65549176342706
4.61012058918695,0.0399355378608437,1.59682169517133,4.58930525071362,0.0404662182404029,1.57113029942649
4.77033608647642,0.0376749066150945,1.72955606798064,4.76666711389658,0.0365853012998141,1.68406387953967
4.70139206633956,0.0388781326604866,1.6755453445954,4.56830209147802,0.0415564054737421,1.76969999087156
4.63416601596032,0.0398497030128342,1.66171390167894,4.62844799779747,0.0413135954133156,1.71196965680885
