m_deb1,asym_var1,sigma_hat1,m_deb2,asym_var2,sigma_hat2
3.28572524920542,0.0429852127492978,5.76916232904054,3.27520066773398,0.0451501985830565,5.83949186471071
3.5827272447612,0.0419709530348212,5.73896265105598,3.74828375803485,0.0428962901930742,5.81248783030664
2.92975350563873,0.042943370668055,5.69438068537476,2.89734770392695,0.0435611776758391,5.54036774016033
2.54871548084139,0.0424914857633996,5.50879081720137,2.97899543341109,0.0443859770607693,5.83680404779566
3.16942260588474,0.0429741339680388,5.66626863026628,3.3187480793749,0.0446456117139476,5.66330042734476
3.16231480928404,0.0419391276284956,5.56104801074579,3.3475016163705,0.0440789453155423,5.67120970189304
3.17233048849657,0.0442784076993267,5.71958528356244,3.24218902749741,0.0452643426194934,5.70597382803569
2.73818074010242,0.0460439124969403,5.74261755717639,2.63024428512759,0.0480245391608127,5.73777442800457
2.80768900302866,0.0432539253263143,5.28030666236461,2.68752641680401,0.0435871899415899,5.18185541016187
3.20982656266151,0.0461386779848515,5.49725043197573,2.92157279106434,0.04387479731091,5.70746276390989
3.08489349456471,0.0429490007970125,5.54673617805756,2.90626525682945,0.0445748474459564,5.7324730580005
3.36153152250345,0.0446524875502907,5.34139251183736,3.14197841394167,0.0411574471147988,5.31832838767854
3.12119653889355,0.0446091315487083,5.72586314973096,2.96058214071379,0.0441343529493374,5.7315145933978
3.08512796758239,0.0418856047877077,5.83451692280838,2.9077979282277,0.0426284783509119,5.94340155230417
2.29523434638685,0.0432896964666133,5.67579861488767,2.39053154171679,0.0449028990109972,5.59846960991127
2.78764401787015,0.0428162482102492,5.45818424797507,2.92364697121014,0.0435895973828811,5.53109612741334
3.14966505479993,0.0424100500788648,5.69376902732998,3.30180109173184,0.0429296688540127,5.69191865145251
3.33999522254885,0.0441568431979529,5.87273793612382,3.5935945908697,0.0440080028117372,5.75295352075221
3.37876538390583,0.0444379960391055,5.49045942596818,3.19116235849676,0.0445678333363448,5.65199346118997
3.20669844578177,0.0446364893638575,5.71305806198326,3.50700896870609,0.0463865489785795,5.69428316897209
2.88136107762638,0.0434299427057774,5.49437300388486,2.56502030562722,0.046688036904415,5.41396716124406
3.26221981101281,0.0446266891594045,5.73876841778283,3.12955538233183,0.0452849902699813,5.64583809224485
3.68357326117785,0.0424322519728466,5.54837217767735,3.58849899706375,0.0423273574245703,5.77787896512139
3.39620414483631,0.0447871272911692,5.66012769273763,3.03740237457408,0.0427520098158529,5.5898697443463
2.95754036947183,0.0430125580526523,5.55527262239924,3.09658720371522,0.0436151558942179,5.69870601852124
2.96337218632201,0.0430412610894905,5.58096706535119,3.20011477123235,0.0451462756079696,5.7171277427379
3.17855508576099,0.0437119716338554,5.81057398843034,3.19477614628849,0.0443179172635607,5.97613509313185
3.24034153410761,0.042766781666604,5.5179278723613,2.91979448588573,0.0448163770379587,5.55849797851433
3.20206458455766,0.0424376279667719,5.63862639572846,3.08627401189506,0.0443113828012683,5.71207138910004
3.22439467853261,0.0416029375827669,5.74524757293597,3.38432769852648,0.0417619060224342,5.68464178434969
3.30692450358489,0.0433169081230919,5.59621788845349,3.54179990241344,0.0441375283921429,5.6417092042658
3.42502393786215,0.0428389288053065,5.64482060964039,3.05274065038795,0.0443422524587083,5.74247779711418
3.11161025113408,0.0426300623544037,5.61661895203284,3.02518998398516,0.0433898101341965,5.61530849308728
3.72906379739522,0.0452248665664566,5.54555024981702,3.06325161683197,0.0456857759695706,5.54941320718088
3.326473834737,0.0429371111884308,5.57741839061908,3.60095247226752,0.042170324633286,5.84341820931671
3.03526206108321,0.0426569898523755,5.5971088938027,3.10629095567021,0.044492886258736,5.68804419062819
2.90652553285858,0.0412302754453836,5.62670993971249,2.94871933247048,0.0408459962406013,5.62623442204872
2.79286377343271,0.0456873234968732,5.40010105068612,2.69003031060073,0.0455346864040592,5.36331534326056
3.26787352648177,0.0429323165275845,5.46013760149338,3.09318838880487,0.044684128919939,5.50947135241127
3.19692431433881,0.0449318650881418,5.5863009758995,3.48837975889128,0.0451006897388104,5.75655236125794
3.14472554046577,0.0454779248056743,5.53927895496702,3.04993681485507,0.0441577622066241,5.3925087452753
2.9200559969766,0.0451580561645569,5.49503694997077,2.94572669288258,0.0411942518970733,5.29675906650194
3.35611835131142,0.0422251812447306,5.57871236586481,3.1044592582702,0.0436970584868974,5.80773084492817
