m_true1,m_hat_lasso1,m_hat_de1,se_m1,ci_lower1,ci_upper1,covered1,ci_length1,m_true2,m_hat_lasso2,m_hat_de2,se_m2,ci_lower2,ci_upper2,covered2,ci_length2
3.27273393706844,3.20550293794553,3.26627668192452,0.0522909462446381,3.16378831056751,3.36876505328153,1.0,0.204976742714021,3.27273393706844,3.16858974136392,3.23385908581927,0.0556922968426196,3.12470418979143,3.34301398184712,1.0,0.218309792055696
3.27273393706844,3.24381929537187,3.32083068605943,0.0723040766692007,3.17911729985237,3.46254407226649,1.0,0.283426772414113,3.27273393706844,3.1073726587837,3.14733255874814,0.0523970379751009,3.04463625142036,3.25002886607591,0.0,0.20539261465555
3.27273393706844,2.972772385039,3.01870010455438,0.0613455840365706,2.89846496923212,3.13893523987663,0.0,0.240470270644507,3.27273393706844,3.23745256589096,3.29949620725816,0.0508369560701702,3.19985760427698,3.39913481023934,1.0,0.199277205962357
3.27273393706844,3.27889687017442,3.32604897310713,0.0567539917219532,3.21481319335321,3.43728475286104,1.0,0.222471559507825,3.27273393706844,3.31064730151504,3.36358805407961,0.0590101914231466,3.24793020416942,3.47924590398979,1.0,0.231315699820364
3.27273393706844,3.15111301572856,3.20148266480118,0.0716514028628338,3.06104849574825,3.3419168338541,1.0,0.280868338105849,3.27273393706844,3.17339244985058,3.22269630017987,0.0677668217751025,3.08987577015393,3.35551683020582,1.0,0.265641060051891
3.27273393706844,3.12636013854309,3.16906206898968,0.0578258633724962,3.05572545940466,3.28239867857471,1.0,0.226673219170053,3.27273393706844,3.12122053789567,3.17435157510106,0.0850209725672705,3.00771353093864,3.34098961926348,1.0,0.333276088324836
3.27273393706844,3.13965137026023,3.20608634788608,0.0680549476339451,3.07270110155378,3.33947159421837,1.0,0.266770492664584,3.27273393706844,3.09283142140836,3.14662610864337,0.0535495707454364,3.04167087859474,3.25158133869201,0.0,0.20991046009727
3.27273393706844,3.23204864307738,3.28051142329349,0.0618856166148796,3.15921784356727,3.40180500301971,1.0,0.242587159452435,3.27273393706844,3.33033095199453,3.3841973422518,0.0659014845675392,3.2550328059717,3.5133618785319,1.0,0.258329072560198
3.27273393706844,3.26552395433076,3.310545033389,0.0550805828842369,3.20258907468843,3.41850099208958,1.0,0.215911917401155,3.27273393706844,3.17873083655088,3.22729805707014,0.0611331363253522,3.10747931161047,3.34711680252981,1.0,0.239637490919336
3.27273393706844,3.10561971503567,3.15021793123108,0.0689858915866911,3.01500806827978,3.28542779418238,1.0,0.270419725902598,3.27273393706844,3.20135947329481,3.24866262944103,0.0541863163538937,3.14245940093251,3.35486585794956,1.0,0.212406457017051
