m_true1,m_hat_lasso1,m_hat_de1,se_m1,ci_lower1,ci_upper1,covered1,ci_length1,m_true2,m_hat_lasso2,m_hat_de2,se_m2,ci_lower2,ci_upper2,covered2,ci_length2
1.82751286242013,1.85260375303973,1.87501704868641,0.0404155202546332,1.79580408457088,1.95423001280194,1.0,0.15842592823106,1.82751286242013,1.63635371233711,1.65983543178064,0.0484610168263779,1.56485358414675,1.75481727941453,0.0,0.189963695267781
1.82751286242013,1.61877773452469,1.63806977930667,0.0450752451670492,1.54972392218494,1.7264156364284,0.0,0.176691714243459,1.82751286242013,1.76152638638265,1.78994434486876,0.049071247383576,1.69376646732049,1.88612222241702,1.0,0.192355755096528
1.82751286242013,1.98146417132496,2.00177230104877,0.0414279157095278,1.92057507830353,2.082969523794,0.0,0.162394445490471,1.82751286242013,1.74954529184465,1.76941907510569,0.0439338578241141,1.68331029606852,1.85552785414286,1.0,0.172217558074334
1.82751286242013,1.52120425832653,1.54123640285877,0.0407848711757988,1.4612995242401,1.62117328147744,0.0,0.159873757237343,1.82751286242013,1.94164325539036,1.96796734585813,0.054940842229164,1.86028527380867,2.07564941790759,0.0,0.215364144098917
1.82751286242013,1.56149139250172,1.58128591085103,0.0392700137935039,1.50431809814337,1.65825372355869,0.0,0.153935625415317,1.82751286242013,1.84683044054306,1.86630939200957,0.0457906827566489,1.77656130297904,1.9560574810401,1.0,0.179496178061062
1.82751286242013,1.80296026099682,1.83127191977805,0.0462674959560464,1.74058929404934,1.92195454550675,1.0,0.181365251457407,1.82751286242013,1.74961712139644,1.77223437177884,0.0493088726745314,1.67559075721849,1.8688779863392,1.0,0.193287229120705
1.82751286242013,1.39869223321109,1.41421261652759,0.046647518980296,1.32278515935806,1.50564007369712,0.0,0.182854914339058,1.82751286242013,1.63704759320967,1.65660257912481,0.049264749659494,1.56004544408482,1.7531597141648,0.0,0.19311427007998
1.82751286242013,1.91965436515371,1.94163167240047,0.0471371720067975,1.84924451293407,2.03401883186686,0.0,0.184774318932786,1.82751286242013,1.2545935357367,1.27391682118582,0.0465640142298054,1.18265303031979,1.36518061205185,0.0,0.182527581732058
1.82751286242013,1.52102046017833,1.53914011977696,0.0446814884265705,1.45156601168524,1.62671422786868,0.0,0.175148216183443,1.82751286242013,1.5016081034184,1.52187966128345,0.0419363518552662,1.43968592200413,1.60407340056277,0.0,0.164387478558642
1.82751286242013,1.54395402446322,1.56807881872272,0.0410268277101114,1.48766771401097,1.64848992343447,0.0,0.160822209423496,1.82751286242013,1.83540328356474,1.85415937708505,0.0480643725898323,1.75995493786947,1.94836381630064,1.0,0.188408878431171
1.82751286242013,2.2113711164733,2.23676562376993,0.0503631172458874,2.13805572781882,2.33547551972104,0.0,0.197419791902215,1.82751286242013,1.74909815205016,1.76751947881598,0.0534236296561787,1.66281108876646,1.8722278688655,1.0,0.209416780099032
1.82751286242013,1.72290742381713,1.74649106540975,0.0466438020307538,1.65507089332746,1.83791123749205,1.0,0.182840344164587,1.82751286242013,1.87867261295785,1.90281383944554,0.0491815168786205,1.8064198376584,1.99920784123269,1.0,0.19278800357429
1.82751286242013,1.78983604522293,1.81356325001097,0.0480985970415395,1.71929173210265,1.90783476791929,1.0,0.188543035816644,1.82751286242013,1.85686023469307,1.88132870589947,0.0521675650307044,1.77908215727813,1.9835752545208,1.0,0.204493097242664
1.82751286242013,1.79041917946383,1.81547458087655,0.0451233983276234,1.72703434529435,1.90391481645875,1.0,0.176880471164393,1.82751286242013,1.81634897990681,1.83897583792703,0.0420624354741694,1.75653497929562,1.92141669655845,1.0,0.164881717262824
1.82751286242013,1.73963491337273,1.75991422986139,0.0433491143307315,1.67495152701145,1.84487693271134,1.0,0.169925405699886,1.82751286242013,1.7004281212499,1.71932472566638,0.0408886112025753,1.63918452033147,1.79946493100128,0.0,0.160280410669817
1.82751286242013,1.62299847136112,1.64738752647158,0.0438012558030753,1.56153864261993,1.73323641032324,0.0,0.171697767703307,1.82751286242013,1.93401577029894,1.95810974753419,0.0497305390490643,1.86063968206626,2.05557981300212,0.0,0.194940130935858
1.82751286242013,1.47200622960858,1.4922321584817,0.04634580035968,1.40139605894205,1.58306825802136,0.0,0.181672199079312,1.82751286242013,1.71233076839982,1.73191898382765,0.0450341233938547,1.64365372390036,1.82018424375494,0.0,0.176530519854576
1.82751286242013,1.57940784810088,1.5986449645991,0.0442240018537063,1.5119675137136,1.6853224154846,0.0,0.173354901770994,1.82751286242013,1.60868287767763,1.63161158595142,0.044422073793323,1.54454592119793,1.71867725070492,0.0,0.174131329506987
1.82751286242013,1.58568407875828,1.6070020317196,0.0475457727412377,1.51381402952965,1.70019003390955,0.0,0.186376004379904,1.82751286242013,2.09934486216604,2.12570495140805,0.0489926445022394,2.02968113267628,2.22172877013981,0.0,0.192047637463527
