m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
1.9768539393695648,5.653087448235403,1.501557220290857,5.747158062616293,2.2240969613303845,6.159453249642794,1.917695072635428,5.634458937189663,2.043590102165653,5.38748140661911,1.846875,2.638392857142857
2.221355615367772,5.521429470143707,2.1573076807567464,5.726535735050994,2.474181406463974,5.919166442407087,2.423476058466208,6.2927078036631805,2.5541853907881142,5.21506802600062,1.846875,2.638392857142857
1.926355521864435,5.851978134237687,1.628768571154994,5.658624607141356,2.254620573376773,6.350642601306412,1.9284030458085093,6.087080769105509,1.946505462126824,5.503873163188031,1.846875,2.638392857142857
1.860213302409912,5.465772876699118,1.8602026233325648,5.558554911608838,2.160040416992648,5.839736079426556,2.3534613466328373,5.905801822030831,2.161374221046088,5.287571526372108,1.846875,2.638392857142857
2.036724327244986,5.660446250164012,1.9455341809032096,5.78245649685439,2.3285915802508685,6.204539401507813,2.2329626781920244,6.071132670062747,1.9722388842131051,5.377145321135727,1.846875,2.638392857142857
1.9151217405563852,5.666181876234732,2.130620710054789,5.709544612492599,2.242444663230973,6.114783826191002,2.32235690220762,5.755427184843566,2.1939440999393085,5.355486368892597,1.846875,2.638392857142857
1.6609127547703548,5.539924287066347,2.0263901602643277,5.419493214069559,1.978529305580208,6.019170509787333,2.271376432762927,5.741528790411754,2.3006267168762315,5.201189534250752,1.846875,2.638392857142857
1.7667114518250775,5.436302407991512,1.5502415440477082,5.5382331815913135,1.978722679611857,5.901563197108809,2.037502236274101,5.83795493674563,1.755307124540288,5.303230888447644,1.846875,2.638392857142857
1.2626132592781236,5.656445947383594,1.3423307372515614,5.457045478833096,1.603122990368389,6.191948267747397,1.4025802897027555,5.962292548622346,1.70330047571808,5.300938095212819,1.846875,2.638392857142857
1.51983557016701,5.473826589935992,1.4257384992968745,5.584303295023753,1.7959263142697184,6.051345155180478,1.7890551934263756,5.979244111023855,1.815415135615453,5.187029108504442,1.846875,2.638392857142857
2.3065941371895566,5.51470955127408,2.2051929137826565,5.467428048890195,2.5417617106116968,6.100353126822557,2.6246136764710557,5.853901291651324,2.658172045127623,5.172848004191865,1.846875,2.638392857142857
2.159966102340944,5.639129729886302,1.9074921931850728,5.492110187448067,2.382608209485531,6.266987185682459,2.059605297981717,5.8228768747370685,2.3774070506958926,5.238112735786307,1.846875,2.638392857142857
1.8487688577096415,5.562178262051416,1.75003637173456,5.955560712502495,2.0157782041342505,6.07104254817478,2.1588132389668537,6.197165437201833,2.081714541776549,5.3356532574983415,1.846875,2.638392857142857
2.1742249272661214,5.473877140158289,1.6661490143807072,5.525721879958686,2.421484015606218,5.882624524170475,1.982665884147718,5.8476331582275725,2.0428872791032773,5.278138414273985,1.846875,2.638392857142857
1.644344447365893,5.494241614653667,1.535699362974318,5.803459845029784,1.897265849290579,6.126585372252917,1.680795804253839,6.282825826496635,1.9746457659000067,5.485786102021973,1.846875,2.638392857142857
1.8202697736170277,5.556753390910759,1.7222798207021883,5.694390934760414,2.1248225956952167,6.050815766157285,1.804202382379756,6.218671423047388,2.057305174380561,5.375050456328104,1.846875,2.638392857142857
1.6861693760075105,5.7566026640779455,1.8315706014882436,5.574306883728521,1.986692152870633,6.197456601274629,2.362139667997861,5.785582107071904,2.094593094248572,5.314641081893872,1.846875,2.638392857142857
