m_deb1,asym_var1,sigma_hat1,m_deb2,asym_var2,sigma_hat2
3.27006592384798,0.035800668017626,0.987902921896747,3.29198631540235,0.0373860707811481,1.01760321051368
3.32416731796502,0.0346180672026448,1.00142690241951,3.33881570268923,0.0350429462324758,0.968106325719844
3.28055991273941,0.0363622682738951,1.00844951150448,3.23249819774587,0.0366968168187491,0.991931509676579
3.2313458217827,0.0354345981044447,1.0415184931419,3.23915388281865,0.0366199178128033,1.03649198878391
3.29010652328205,0.0361576737411439,0.995050285621085,3.23933273176886,0.0378742168331179,1.00734849096262
3.28020705350169,0.0344390690438011,1.03600527744295,3.32946655361727,0.0357154797639865,1.07678120655812
3.23734067997145,0.0364094610663508,1.01870880682561,3.22744462622339,0.0371625363229723,1.0214549811229
3.26767639636413,0.0378894914953714,1.04676055139676,3.23645390970611,0.0392333278012822,1.04264978112479
3.2311419205149,0.0364970992693856,1.07906034554412,3.21206812241234,0.0364942594547585,1.04958095192414
3.23034139237708,0.0350124117835593,0.962583647633143,3.210755511674,0.0361698897097599,0.992730017066638
3.23900316581344,0.0353734697393505,1.01686700130036,3.2508239570787,0.0363629086424014,1.05633428721546
3.27387846867697,0.0354385302687376,1.07567198787719,3.24650563818425,0.0355187176489661,1.05512986302721
3.31237109168915,0.0377489566342236,1.0493581792543,3.31771823056461,0.0373544338475533,1.05886685834165
3.32007872255895,0.0354056457066535,1.08458354086419,3.28146230117794,0.0360660435656579,1.08441788474612
3.14176926572059,0.0367113075429266,1.03717219213984,3.1640675422407,0.0377485027172476,1.06217886428691
3.22914313100122,0.0361189889663394,1.07385079221014,3.20686536515408,0.0366328136929916,1.06502714858653
3.32507455398138,0.0355252173175543,1.01487549285347,3.26674858472768,0.0359857407723693,1.00968390532949
3.27832550593733,0.0374063064652853,1.0354796099941,3.29191337026993,0.0371414339444957,1.02760540322635
3.18505616995218,0.0371791524197537,1.06155591726508,3.23325720092384,0.037330504097661,1.06692088772151
3.15978492568658,0.0367294485060208,1.08553101242968,3.21375712760212,0.0375540436751572,1.04203884645377
3.25294482723738,0.0356080622286159,1.04811235592843,3.21173218494067,0.0365183241616565,1.07436313657774
