m_obs1,asym_var_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_var_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_var_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_var_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_var_full,sigma_hat_full,ci_len_full
3.98502485464079,0.0016792040665789,2.66421358898735,0.427955748563213,3.90221723614731,0.0016833322431006,2.36699394945318,0.380680083172239,3.96558688660667,0.0011754428466052,2.90057948378725,0.38981955032535,3.82192333731102,0.0011396585856378,2.56551145379094,0.339499725840556,3.95931703302701,0.0011277855232417,2.53200506761617,0.333315810893098
3.8076893068034,0.0016187769820045,2.31309901749942,0.364809232664263,3.98266867493264,0.0016298236705811,3.17176185305152,0.501936720364928,3.78824075368731,0.0011331438874031,2.60342690203013,0.343531056569044,3.96780583288472,0.0011517768077217,3.51829273026954,0.468052126035464,3.88631861351204,0.0011335618194391,2.92752235242238,0.386367787696792
4.27417413626491,0.0016879910360499,3.22025663473592,0.51862522753496,4.5414526962603,0.0017691633793054,4.65790430252403,0.767984790009714,4.23829178209475,0.0011815937252349,3.62735840340202,0.488767863311174,4.37353459195547,0.0012168940026857,4.92348651741491,0.673251322252553,4.37093331432641,0.0012240748200414,4.1426107734034,0.568141088667419
3.98874433022732,0.0017122912361401,2.79100102744734,0.452717101083909,4.01279990519464,0.0017584338870955,3.07035647306717,0.504696054484782,3.95456391147766,0.0011986038652981,3.11522518460985,0.4227711748445,3.94990653675531,0.0011355745098499,3.24978622901368,0.429280042574795,3.94714521151535,0.0012021334134999,2.82263578373432,0.383627086882506
3.78494584631723,0.001609005867034,3.65886561132337,0.575311902116513,3.83929624609154,0.0015697760774329,3.57418099281534,0.555102880338034,3.75230489770649,0.0011263041069238,4.18390485235393,0.550411779878647,3.82610905083389,0.0010674637224445,3.93968099314436,0.50456335548743,3.84441271562284,0.0011104288971445,3.29136042590706,0.429931144919765
4.06093030443616,0.00163299036697,2.73417676644336,0.433108280196868,4.23874764995147,0.0016484123775188,6.510259805975,1.03611829089001,4.03477640783439,0.0011409604395039,3.07452822677523,0.407091340641047,4.22933217315917,0.0011801717426625,7.61708471908791,1.02574516516338,4.08683181502002,0.0011291891785529,5.57738418113173,0.734669484158079
4.08409971466626,0.001607202565881,2.4883910757058,0.391049766011629,4.02540824185668,0.0016043006377284,2.51992311102848,0.39564734374908,4.04879843195894,0.0011250417961167,2.72536575014423,0.358333332930633,4.04225762817827,0.0010554268511515,2.64738429800041,0.337139116825746,3.95418386989753,0.001072352399456,2.37812662528199,0.305268382747876
3.86211494136724,0.0015061109537555,2.91870261410858,0.444013747933256,3.69489593751508,0.0015447535519274,3.32433491516417,0.512168021722308,3.86037423427051,0.0010542776676289,3.32255782125677,0.422890703238058,3.72328638594441,0.0010155155885574,3.66165092438419,0.457402278095421,3.83353632118314,0.001084294070068,2.9664700370266,0.382905490792806
3.8105492054536,0.0017458336087905,2.84819922662155,0.466498096242247,3.94765869626122,0.0016922713672251,2.78405518542446,0.44894271583279,3.79511427744273,0.0012220835261533,3.17958615413949,0.435711606371504,3.8308754548441,0.0011819277438646,3.10290673508399,0.418159793214264,3.89924767970067,0.0011610101136164,3.20667261273897,0.428302599986955
3.98171815619767,0.0017746032539627,3.06258106154297,0.505727204319254,3.79166319548567,0.0017069856159502,3.35878230419935,0.543969905932457,3.96183989276958,0.0012422222777739,3.49291231203601,0.482575674606037,3.77293909378083,0.0011578310405552,3.83803069255912,0.511928283319575,3.88749691491604,0.0011899071323714,3.13570845880691,0.424004336231987
