m_obs1,asym_var_obs1,sigma_hat_obs1,ci_len_obs1,m_obs2,asym_var_obs2,sigma_hat_obs2,ci_len_obs2,m_ipw1,asym_var_ipw1,sigma_hat_ipw1,ci_len_ipw1,m_ipw2,asym_var_ipw2,sigma_hat_ipw2,ci_len_ipw2,m_full,asym_var_full,sigma_hat_full,ci_len_full
1.1711622929697,0.0023076877432271,1.39271138738249,0.262257390117163,1.21467801901666,0.0024241174290355,1.39292625184842,0.268833283896416,1.12975765580108,0.0016153814202589,1.52067634771259,0.239581025462095,1.14712927864802,0.0017777350474102,1.43671412781663,0.23745535403343,1.1825888525702,0.0014533046640488,1.30495307974749,0.195007501053499
1.22747125388881,0.0026049677458488,1.37488676650556,0.275071878735488,1.29930577513929,0.0027463362382448,1.40580080722109,0.28878772454013,1.14247254684746,0.0018234774220941,1.45267387885045,0.243162393294535,1.21165106663973,0.0020021332455298,1.42236018705117,0.249479096654615,1.18978428367996,0.0015568801818171,1.31481774197517,0.20336267113106
1.20494035553918,0.0024766236103634,1.32589361469874,0.258652553485278,1.15750636859085,0.0024775118127262,1.38020852965392,0.269296470005672,1.14873155226552,0.0017336365272544,1.42384866520055,0.232391876928319,1.1055393647198,0.0017662034405701,1.43296465626175,0.236066264950735,1.14062930042239,0.0014578635090525,1.27102495064382,0.190235075641993
1.22999978289811,0.0025016372038341,1.39784760608443,0.274062791658328,1.31553813580002,0.0027346649020626,1.41779317121346,0.290631728814951,1.15334313677687,0.0017511460426839,1.4622659253068,0.23986430837818,1.17804360321291,0.0019865426212963,1.47899402641894,0.258400559831199,1.20865476231832,0.0016024830766578,1.339978894766,0.210267799947721
1.25757833679227,0.0024457933937517,1.38819078542185,0.26911451823582,1.30411748696692,0.002586418598679,1.42239373881521,0.283561539735942,1.20748123749481,0.0017120553756262,1.49237762729945,0.242055926437929,1.27657742421587,0.0020083666420184,1.46194926970271,0.256821802079097,1.18084499258967,0.0014561244961592,1.30081209493653,0.19457718095468
1.19484666389156,0.0027004103157015,1.4316454448554,0.291627477708089,1.31076231517934,0.0026848596396314,1.48758255649372,0.302148162199289,1.15845977465638,0.001890287220991,1.55756403727462,0.265453158414972,1.23563126719938,0.001923721035725,1.55236106675855,0.266895883697644,1.23708581791064,0.0016126432895403,1.40105738042254,0.220548021311814
1.13647001941806,0.0025152374429928,1.36352303111622,0.268058794024579,1.11603053392934,0.0025619443704063,1.38268481563841,0.274338100877857,1.0997391860118,0.0017606662100949,1.46283486866723,0.240609020560748,1.07950342364126,0.0018061574746818,1.48228551948823,0.246937904854033,1.07202563941716,0.0014642783000741,1.27486970145596,0.191229856738728
1.14326856562021,0.0023732770246822,1.30390638641888,0.248999638516049,1.04961559489316,0.0024791588740081,1.3398065352118,0.261500400275111,1.09082039675581,0.0016612939172775,1.39703912397967,0.223208070269473,1.00896222287969,0.0017811241587318,1.39099989904371,0.230118896269523,1.02802697722216,0.001372983862107,1.24291973831483,0.180531872994969
1.08067100249158,0.0022968745719592,1.35654870095934,0.254848520352958,1.17283588269192,0.0025038637181708,1.34680348937969,0.264172534673431,1.03639506667217,0.0016078122003715,1.43003130346239,0.224771524363795,1.10793359319814,0.0017923067416581,1.43096116797125,0.237471832908165,1.10007661444539,0.0014234526275038,1.31078110122566,0.193856231974163
1.35577703367683,0.0027063243984652,1.51846058147839,0.309650321629806,1.29661406311092,0.0023968311862742,1.47463628142977,0.282996930517208,1.29039254336338,0.0018944270789256,1.62965951520084,0.278044244640414,1.16962978690959,0.0017068088751934,1.51985170452732,0.2461340783228,1.26734040911255,0.0015103122765002,1.40102752288167,0.213431309973905
