m_obs1,sigma_hat_obs1,m_obs2,sigma_hat_obs2,m_ipw1,sigma_hat_ipw1,m_ipw2,sigma_hat_ipw2,m_full,sigma_hat_full,m_var_oracle,m_var_mcar
1.5101583296469934,5.7107048394690425,1.0769497690072518,5.698798378038614,1.5954157167952785,6.232212194569503,1.2535361342649631,6.1894875991504,1.3575989982155994,5.472611235643018,1.0724553383959836,1.5320790548514052
1.3600948071334975,5.3885051961245,1.509919836098543,5.25878887050417,1.4517567581051978,5.87341243548339,1.5344000979768184,5.665811305808671,1.491263638325705,5.154374007412635,1.0724553383959836,1.5320790548514052
1.1989964928682453,5.529615975050323,0.9321647686099604,5.701438350598769,1.3120617455253074,6.0149892456475405,1.0279950188898748,6.046633280307192,1.3122312949360684,5.39927804493776,1.0724553383959836,1.5320790548514052
1.2147581409262835,5.540251737905567,1.0855575142281508,5.741506921259051,1.2763827104296803,6.176966607595685,1.3086816142162565,5.966015943055132,1.2378319303709284,5.40159561409735,1.0724553383959836,1.5320790548514052
1.1907159084131318,5.718778290251316,1.283932225661585,5.853439786145161,1.331677869323741,6.161653035509404,1.3893005056291643,5.978597304272511,1.3599081610431916,5.44275717806603,1.0724553383959836,1.5320790548514052
1.0795629344795317,5.5503339585374825,0.8431500921417957,5.639940684734213,1.22690399642365,6.017218985423456,1.0090310816372232,5.889776528052094,1.3634653367310048,5.333435037089794,1.0724553383959836,1.5320790548514052
0.9466120651957955,5.671870958266303,1.193414517336718,5.586657278565124,1.0958721461035663,6.236137331110435,1.243781284804658,6.010832073962201,1.248212878124495,5.283754626323166,1.0724553383959836,1.5320790548514052
1.4138139404230134,5.661779704246818,1.404160599524867,5.441223503038854,1.4824707327783326,6.182533769025189,1.4760437636747916,5.7650730713691845,1.4865844483751371,5.200463452384534,1.0724553383959836,1.5320790548514052
1.338728137973235,5.5427770849449125,1.4618468531802409,5.568920726517171,1.415367388547589,5.987070658255622,1.4327176334707017,5.774484932590027,1.405029334400417,5.2265628228105525,1.0724553383959836,1.5320790548514052
1.1023577887956122,5.214353964061097,1.0005608998202995,5.351768318240496,1.201861793281421,5.761414312755858,1.376987736159092,5.786745255063418,1.236206490998404,5.177694685906972,1.0724553383959838,1.5320790548514056
1.2218910123695188,5.59464658672815,1.2392269806144804,5.462288633353711,1.4174368514410025,6.018709423366577,1.3562706671847546,5.743928195412322,1.3039180379029938,5.295524477017665,1.0724553383959838,1.5320790548514056
1.1625451101316482,5.321666110628452,0.9320355017404902,5.521890280987626,1.286237490670432,5.844252490097963,1.2466170734720712,6.124400609847144,1.2814178705019457,5.224804270279535,1.0724553383959838,1.5320790548514056
0.8702600556025879,5.630696890596786,0.6757186176397609,5.713323224099586,1.0508426889792677,6.053232084625285,0.9599968306677468,5.888300872003316,1.108630533237257,5.3347604412795455,1.0724553383959838,1.5320790548514056
1.1530195435459247,5.46064345551587,1.4372609574959332,5.559796192328616,1.280865479584561,5.982133004048301,1.5745798924118573,5.857052661709376,1.527926764850087,5.234243572751455,1.0724553383959838,1.5320790548514056
1.5008766935882023,5.833196931651385,1.4649496355624156,5.976878557006968,1.5540532454020102,6.247301770477786,1.4843517154037509,6.282746036757761,1.5874454196627283,5.460056790667468,1.0724553383959838,1.5320790548514056
1.4966152348242996,5.616480121561125,1.6906334926772897,5.8251489825758505,1.6148806930954256,6.108573244257848,1.8624096645568249,5.975223471206519,1.655864591827251,5.255172001639861,1.0724553383959838,1.5320790548514056
1.73640728704206,5.563072329151062,1.5458331360420985,5.675807520551401,1.845823193420849,6.151240377252744,1.814475312171532,6.1449727599742365,1.6534038547817074,5.390149361205206,1.0724553383959838,1.5320790548514056
1.2675465888607973,5.439696634420828,1.3942509025176988,5.59824950385558,1.42398346089943,5.929519798377299,1.530902802631984,5.808656916037141,1.221641855039815,5.289009394975262,1.0724553383959838,1.5320790548514056
1.5318836904714763,5.660342132077553,1.768224713355239,5.746897181425644,1.658048836173737,6.227543485350141,1.7508163111679729,6.200282160577759,1.587120776561283,5.362602941945301,1.0724553383959838,1.5320790548514056
1.3167310058396615,5.669707275542192,0.9928410009226152,5.593980158605576,1.43229757315384,6.181028217768385,1.0729054202083,6.047624073981484,1.3111363204422728,5.36699223600062,1.0724553383959838,1.5320790548514056
1.5487536317116375,5.726205294676391,1.5749289120987162,5.65372533675291,1.6975221776097411,6.347430246567659,1.7146925179873351,6.178709814512434,1.6510081582104628,5.449279570383435,1.0724553383959838,1.5320790548514056
1.5252279463289182,5.675329021005338,1.2403621620077483,5.80583607247276,1.6249779991048987,6.286469303767889,1.429939987104111,6.198561994552351,1.4273895873176008,5.357416941851326,1.0724553383959838,1.5320790548514056
